"stretch_id","motorbike","car","car_axle","bus_2_axle","bus_3_axle","bus_4_axle","truck_2_axle","truck_3_axle","truck_4_axle","truck_5_axle","truck_6_axle","truck_7_axle","truck_8_axle","truck_9_axle","load_axle","truck_10_axle","toll_ref","motorbike_axle","car_rush_hour","car_evening_hour","pedestrian","bicycle","car_rush_hour_2","car_evening_hour_2","car_morning_night_hour_2"
356,18,37,18,72,72,72,72,72,72,108,108,144,144,144,37,,"pase",,,,,,,,
357,79,158,82,249,249,249,235,235,235,370,370,447,447,447,110,,"pase",,,,,,,,
358,58,116,63,191,191,191,177,177,177,300,300,360,360,360,83,,"pase",,,,,,,,
359,86,172,89,310,310,310,295,295,295,378,378,444,444,444,139,,"pase",,,,,,,,
360,55,111,57,203,203,203,190,190,190,256,256,310,310,310,91,,"pase",,,,,,,,
362,32,65,34,120,120,120,113,113,113,150,150,175,175,175,53,,"pase",,,,,,,,
361,33,66,34,117,117,117,111,111,111,185,185,218,218,218,53,,"pase",,,,,,,,
363,34,68,38,96,96,96,90,90,90,191,191,259,259,259,42,,"pase",,,,,,,,
364,30,60,30,110,110,110,106,106,106,136,136,160,160,160,52,,"pase",,,,,,,,
365,16,33,21,54,54,54,53,53,53,110,110,148,148,148,26,,"pase",,,,,,,,
366,12,24,13,34,34,34,33,33,33,72,72,93,93,93,14,,"pase",,,,,,,,
367,11,22,11,30,30,30,30,30,30,63,63,85,85,85,13,,"pase",,,,,,,,
368,7,15,6,20,20,20,20,20,20,44,44,57,57,57,8,,"pase",,,,,,,,
369,41,82,41,99,99,99,99,99,99,154,154,167,167,167,49,,"pase",,,,,,,,
370,4,9,4,11,11,11,11,11,11,18,18,18,18,18,5,,"pase",,,,,,,,
371,50,103,50,125,125,125,123,123,123,190,190,213,213,213,62,,"pase",,,,,,,,
372,129,256,130,323,323,323,313,313,313,470,470,522,522,522,157,,"pase",,,,,,,,
373,96,191,96,238,238,238,235,235,235,364,364,400,400,400,119,,"pase",,,,,,,,
374,7,12,6,9,9,9,13,13,13,34,34,38,38,38,6,,"pase",,,,,,,,
375,47,95,48,140,140,140,140,140,140,234,234,309,309,309,70,,"pase",,,,,,,,
376,36,72,36,108,108,108,108,108,108,175,175,235,235,235,54,,"pase",,,,,,,,
377,17,35,17,44,44,44,44,44,44,91,91,114,114,114,23,,"pase",,,,,,,,
378,84,168,85,248,248,248,248,248,248,409,409,543,543,543,125,,"pase",,,,,,,,
379,0,0,0,335,413,505,335,413,505,567,688,778,858,896,,,"pase",,,,,,,,
380,89,179,90,229,229,229,222,222,222,330,330,362,362,362,113,,"pase",,,,,,,,
381,22,44,23,54,54,54,50,50,50,67,67,71,71,71,26,,"pase",,,,,,,,
382,133,267,132,293,293,293,296,296,296,477,477,537,537,537,148,,"pase",,,,,,,,
383,78,158,81,218,218,218,213,213,213,326,326,359,359,359,105,,"pase",,,,,,,,
385,36,72,36,108,108,108,104,104,104,164,164,175,175,175,53,,"pase",,,,,,,,
384,42,85,41,113,113,113,108,108,108,162,162,184,184,184,54,,"pase",,,,,,,,
386,43,87,43,104,104,104,104,104,104,162,162,177,177,177,53,,"pase",,,,,,,,
387,42,84,51,202,202,202,202,202,202,303,303,404,404,404,101,,"pase",,,,,,,,
1052,47,94,47,184,184,184,184,184,184,233,233,312,312,312,94,,"pase",,,,,,,,
1437,31,62,31,122,122,122,122,122,122,154,154,206,206,206,62,,"pase",,,,,,,,
1448,18,36,18,72,72,72,72,72,72,91,91,122,122,122,36,,"pase",,,,,,,,
389,19,38,19,75,75,75,75,75,145,145,200,200,200,200,38,,"pase",,,,,,,,
391,69,138,70,167,167,167,167,167,317,317,438,438,438,438,85,,"pase",,,,,,,,
394,17,35,18,45,45,45,45,45,45,80,80,110,110,110,23,,"pase",,,,,,,,
395,62,125,63,200,200,200,200,200,200,350,350,500,500,500,100,,"pase",,,,,,,,
397,90,180,90,280,280,280,280,280,280,480,480,650,650,650,140,,"pase",,,,,,,,
398,42,85,43,110,110,110,110,110,110,170,170,235,235,235,55,,"pase",,,,,,,,
399,182,365,183,605,605,605,605,605,605,1015,1015,1390,1390,1390,303,,"pase",,,,,,,,
400,91,183,92,303,303,303,303,303,303,508,508,695,695,695,152,,"pase",,,,,,,,
401,107,215,108,340,340,340,340,340,340,515,515,630,630,630,170,,"pase",,,,,,,,
402,54,108,54,170,170,170,170,170,170,258,258,315,315,315,85,,"pase",,,,,,,,
403,25,54,25,88,88,88,93,93,93,105,105,134,134,134,46,,"pase",,,,,,,,
404,21,45,21,75,75,75,81,81,81,88,88,113,113,113,40,,"pase",,,,,,,,
405,10,21,10,31,31,31,34,34,34,39,39,49,49,49,16,,"pase",,,,,,,,
406,72,146,72,251,251,251,264,264,264,293,293,384,384,384,132,,"pase",,,,,,,,
407,109,168,84,268,268,268,280,280,280,317,317,399,399,399,140,,"pase",,,,,,,,
411,19,38,19,63,63,63,66,66,66,74,74,96,96,96,33,,"pase",,,,,,,,
412,12,24,12,44,44,44,44,44,93,93,135,135,135,135,22,,"pase",,,,,,,,
413,12,24,12,44,44,44,44,44,93,93,135,135,135,135,22,,"pase",,,,,,,,
414,87,176,88,339,339,339,336,336,336,504,504,580,580,580,170,,"pase",,,,,,,,
415,45,92,46,203,203,203,203,203,203,305,305,351,351,351,102,,"pase",,,,,,,,
416,46,93,47,151,151,151,148,148,148,222,222,255,255,255,74,,"pase",,,,,,,,
417,46,93,47,151,151,151,148,148,148,222,222,255,255,255,74,,"pase",,,,,,,,
418,46,93,47,151,151,151,148,148,148,222,222,255,255,255,74,,"pase",,,,,,,,
419,19,39,20,82,82,82,83,83,83,121,121,146,146,146,42,,"pase",,,,,,,,
420,46,93,47,152,152,152,148,148,148,222,222,266,266,266,74,,"pase",,,,,,,,
421,15,30,15,49,49,49,49,49,49,75,75,99,99,99,25,,"pase",,,,,,,,
422,30,59,30,130,130,130,130,130,130,195,195,225,225,225,65,,"pase",,,,,,,,
424,31,61,31,135,135,135,135,135,135,202,202,232,232,232,67,,"pase",,,,,,,,
423,60,120,60,265,265,265,265,265,265,397,397,457,457,457,132,,"pase",,,,,,,,
425,85,171,86,338,338,338,338,338,497,497,681,681,681,681,169,,"pase",,,,,,,,
426,64,128,64,254,254,254,254,254,369,369,496,496,496,496,127,,"pase",,,,,,,,
427,21,43,22,84,84,84,84,84,128,128,185,185,185,185,42,,"pase",,,,,,,,
428,162,325,163,642,642,642,642,642,944,944,1294,1294,1294,1294,321,,"pase",,,,,,,,
429,51,103,52,203,203,203,203,203,300,300,409,409,409,409,102,,"pase",,,,,,,,
430,34,69,35,136,136,136,136,136,199,199,274,274,274,274,68,,"pase",,,,,,,,
431,67,134,67,230,230,230,230,298,298,438,438,583,583,583,115,,"pase",,,,,,,,
432,77,153,77,264,264,264,264,343,343,503,503,669,669,669,132,,"pase",,,,,,,,
433,79,157,79,245,245,245,245,333,333,474,474,604,604,604,123,,"pase",,,,,,,,
434,48,96,48,149,149,149,149,206,206,294,294,347,347,347,75,,"pase",,,,,,,,
435,31,61,31,96,96,96,96,127,127,180,180,257,257,257,48,,"pase",,,,,,,,
436,104,208,104,373,373,373,373,478,478,701,701,912,912,912,187,,"pase",,,,,,,,
437,76,152,76,273,273,273,273,351,351,511,511,669,669,669,137,,"pase",,,,,,,,
438,28,56,28,100,100,100,100,127,127,190,190,243,243,243,50,,"pase",,,,,,,,
439,56,111,56,191,191,191,191,248,248,363,363,484,484,484,96,,"pase",,,,,,,,
440,32,64,32,109,109,109,109,142,142,208,208,277,277,277,55,,"pase",,,,,,,,
441,24,47,24,82,82,82,82,106,106,155,155,207,207,207,41,,"pase",,,,,,,,
442,40,81,41,142,142,142,122,122,122,180,180,205,205,205,61,,"pase",,,,,,,,
443,71,143,72,237,237,237,208,208,208,287,287,325,325,325,104,,"pase",,,,,,,,
444,65,131,66,190,190,190,165,165,165,280,280,322,322,322,83,,"pase",,,,,,,,
445,74,149,75,202,202,202,177,177,177,287,287,313,313,313,89,,"pase",,,,,,,,
446,18,37,19,64,64,64,64,64,64,105,105,128,128,128,32,,"pase",,,,,,,,
447,18,36,18,64,64,64,64,64,64,105,105,126,126,126,32,,"pase",,,,,,,,
448,31,64,31,117,117,117,127,127,127,224,224,233,233,233,63,,"pase",,,,,,,,
449,21,43,21,80,80,80,87,87,87,153,153,158,158,158,43,,"pase",,,,,,,,
450,10,21,10,37,37,37,40,40,40,71,71,75,75,75,20,,"pase",,,,,,,,
451,25,51,25,91,91,91,99,99,99,187,187,195,195,195,49,,"pase",,,,,,,,
452,13,27,13,51,51,51,56,56,56,109,109,113,113,113,28,,"pase",,,,,,,,
453,12,24,12,40,40,40,43,43,43,78,78,82,82,82,21,,"pase",,,,,,,,
454,60,121,60,229,229,229,249,249,249,451,451,470,470,470,124,,"pase",,,,,,,,
455,41,83,41,138,138,138,151,151,151,273,273,284,284,284,75,,"pase",,,,,,,,
456,19,38,19,91,91,91,98,98,98,178,178,186,186,186,49,,"pase",,,,,,,,
459,22,44,22,67,67,67,,,,,,,,,,,"pase",,,,,,,,
460,34,68,34,113,113,113,153,153,153,237,237,295,295,295,77,,"pase",,,,,,,,
461,25,50,25,75,75,75,137,137,137,186,186,235,235,235,69,,"pase",,,,,,,,
462,14,29,14,48,48,48,48,48,48,91,91,136,136,136,29,,"pase",,,,,,,,
463,95,187,95,359,359,359,199,199,199,487,487,1170,1170,1170,171,,"pase",,,,,,,,
464,58,112,57,225,225,225,127,127,127,296,296,708,708,708,109,,"pase",,,,,,,,
465,36,69,36,147,147,147,85,85,85,193,193,457,457,457,72,,"pase",,,,,,,,
466,29,55,29,107,107,107,60,60,60,142,142,335,335,335,50,,"pase",,,,,,,,
467,21,38,21,64,64,64,38,38,38,90,90,216,216,216,33,,"pase",,,,,,,,
468,75,147,76,283,283,283,184,184,184,453,453,824,824,824,122,,"pase",,,,,,,,
469,48,91,48,173,173,173,113,113,113,280,280,494,494,494,76,,"pase",,,,,,,,
470,34,64,34,113,113,113,76,76,76,179,179,327,327,327,56,,"pase",,,,,,,,
473,36,69,69,134,134,134,134,134,134,259,259,323,387,447,69,,"pase",,,,,,,,
474,37,70,70,136,136,136,136,136,136,262,262,329,393,456,70,,"pase",,,,,,,,
475,28,50,51,100,100,100,100,100,100,198,198,243,290,339,51,,"pase",,,,,,,,
476,7,14,7,19,19,19,19,19,26,26,34,34,34,34,10,,"pase",,,,,,,,
478,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,,"pase",,,,,,,,
479,141,282,141,376,376,376,374,374,374,510,510,584,584,584,187,,"pase",,,,,,,,
483,60,120,60,159,159,159,159,159,159,215,215,244,244,244,120,,"pase",,,,,,,,
486,146,293,147,373,373,373,363,363,363,543,543,602,602,602,182,,"pase",,,,,,,,
487,81,162,81,206,206,206,198,198,198,288,288,336,336,336,99,,"pase",,,,,,,,
496,23,47,24,64,64,64,64,64,64,95,95,99,99,99,32,,"pase",,,,,,,,
497,13,27,14,34,34,34,34,34,34,55,55,58,58,58,17,,"pase",,,,,,,,
500,19,39,19,82,82,82,80,80,80,165,165,264,264,264,40,,"pase",,,,,,,,
501,19,39,20,82,82,82,80,80,80,165,165,264,264,264,40,,"pase",,,,,,,,
502,42,85,43,155,155,155,155,155,155,226,226,296,296,296,78,,"pase",,,,,,,,
1367,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,,"pase",,,,,,,,
505,15,30,15,65,65,65,65,65,130,130,216,216,216,216,33,,"pase",,,,,,,,
506,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,,"pase",,,,,,,,
507,8,16,8,31,31,31,31,31,49,49,70,70,70,70,16,,"pase",,,,,,,,
508,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,,"pase",,,,,,,,
509,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,,"pase",,,,,,,,
510,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,,"pase",,,,,,,,
512,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,,"pase",,,,,,,,
513,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,,"pase",,,,,,,,
515,44,89,44,154,154,154,154,154,154,222,222,262,262,262,89,,"pase",,,,,,,,
516,13,27,13,44,44,44,44,44,44,66,66,74,74,74,27,,"pase",,,,,,,,
518,43,87,44,158,158,158,158,158,280,280,403,403,403,403,79,,"pase",,,,,,,,
517,20,40,20,84,84,84,85,85,141,141,199,199,199,199,43,,"pase",,,,,,,,
520,20,40,20,84,84,84,84,84,103,103,117,117,117,117,42,,"pase",,,,,,,,
521,20,40,20,84,84,84,84,84,103,103,117,117,117,117,42,,"pase",,,,,,,,
522,18,36,18,72,72,72,72,72,87,87,102,102,102,102,36,,"pase",,,,,,,,
523,22,44,22,88,88,88,84,84,106,106,122,122,122,122,42,,"pase",,,,,,,,
524,262,525,266,980,980,980,980,980,980,1495,1495,2240,2240,2240,493,,"pase",,,,,,,,
525,212,425,215,820,820,820,820,820,820,1250,1250,1895,1895,1895,412,,"pase",,,,,,,,
526,192,385,195,760,760,760,760,760,760,1150,1150,1760,1760,1760,382,,"pase",,,,,,,,
527,177,355,100,680,680,680,680,680,680,1040,1040,1600,1600,1600,342,,"pase",,,,,,,,
528,162,325,165,635,635,635,635,635,635,960,960,1475,1475,1475,319,,"pase",,,,,,,,
529,137,275,140,535,535,535,535,535,535,810,810,1255,1255,1255,269,,"pase",,,,,,,,
530,112,225,115,445,445,445,445,445,445,690,690,1065,1065,1065,224,,"pase",,,,,,,,
531,105,210,107,400,400,400,400,400,400,625,625,960,960,960,201,,"pase",,,,,,,,
532,97,195,99,350,350,350,350,350,350,555,555,845,845,845,176,,"pase",,,,,,,,
533,90,180,91,330,330,330,330,330,330,495,495,775,755,755,166,,"pase",,,,,,,,
534,77,155,78,280,280,280,280,280,280,430,430,680,680,680,141,,"pase",,,,,,,,
535,57,115,58,195,195,195,195,195,195,305,305,495,495,495,98,,"pase",,,,,,,,
536,50,100,50,165,165,165,165,165,165,240,240,410,410,410,83,,"pase",,,,,,,,
537,15,30,15,45,45,45,45,45,45,80,80,135,135,135,23,,"pase",,,,,,,,
538,247,495,251,935,935,935,935,935,935,1415,1415,2105,2105,2105,470,,"pase",,,,,,,,
539,197,395,200,775,775,775,775,775,775,1170,1170,1760,1760,1760,389,,"pase",,,,,,,,
540,177,355,180,715,715,715,715,715,715,1070,1070,1625,1625,1625,359,,"pase",,,,,,,,
541,162,325,165,635,635,635,635,635,635,960,960,1465,1465,1465,319,,"pase",,,,,,,,
542,147,295,150,590,590,590,590,590,590,880,880,1340,1340,1340,296,,"pase",,,,,,,,
543,122,245,125,490,490,490,490,490,490,730,730,1120,1120,1120,246,,"pase",,,,,,,,
544,97,195,100,400,400,400,400,400,400,610,610,930,930,930,201,,"pase",,,,,,,,
545,90,180,92,355,355,355,355,355,355,545,545,825,825,825,178,,"pase",,,,,,,,
546,82,165,84,305,305,305,305,305,305,475,475,710,710,710,153,,"pase",,,,,,,,
547,75,150,76,285,285,285,285,285,285,415,415,640,640,640,143,,"pase",,,,,,,,
548,62,125,63,235,235,235,235,235,235,350,350,545,545,545,118,,"pase",,,,,,,,
549,42,85,43,150,150,150,150,150,150,225,225,360,360,360,75,,"pase",,,,,,,,
550,35,70,35,120,120,120,120,120,120,160,160,275,275,275,60,,"pase",,,,,,,,
551,15,30,15,45,45,45,45,45,45,80,80,135,135,135,23,,"pase",,,,,,,,
552,212,425,216,815,815,815,815,815,815,1255,1255,1830,1830,1830,410,,"pase",,,,,,,,
553,162,325,165,655,655,655,655,655,655,1010,1010,1485,1485,1485,329,,"pase",,,,,,,,
554,142,285,145,595,595,595,595,595,595,910,910,1350,1350,1350,299,,"pase",,,,,,,,
555,127,255,130,515,515,515,515,515,515,800,800,1190,1190,1190,259,,"pase",,,,,,,,
556,112,225,115,470,470,470,470,470,470,720,720,1065,1065,1065,236,,"pase",,,,,,,,
557,87,175,90,370,370,370,370,370,370,570,570,845,845,845,186,,"pase",,,,,,,,
558,62,125,65,280,280,280,280,280,280,450,450,655,655,655,141,,"pase",,,,,,,,
559,55,110,57,235,235,235,235,235,235,385,385,550,550,550,118,,"pase",,,,,,,,
561,50,100,50,165,165,165,165,165,165,240,240,410,410,410,83,,"pase",,,,,,,,
560,47,95,49,185,185,185,185,185,185,315,315,435,435,435,93,,"pase",,,,,,,,
563,35,70,35,120,120,120,120,120,120,160,160,275,275,275,60,,"pase",,,,,,,,
562,40,80,41,165,165,165,165,165,165,255,255,365,365,365,83,,"pase",,,,,,,,
564,27,55,28,115,115,115,115,115,115,190,190,270,270,270,58,,"pase",,,,,,,,
565,7,15,8,30,30,30,30,30,30,65,65,85,85,85,15,,"pase",,,,,,,,
569,205,410,208,785,785,785,785,785,785,1190,1190,1745,1745,1745,395,,"pase",,,,,,,,
570,155,310,157,625,625,625,625,625,625,945,945,1400,1400,1400,314,,"pase",,,,,,,,
571,135,270,137,565,565,565,565,565,565,845,845,1265,1265,1265,284,,"pase",,,,,,,,
572,120,240,122,485,485,485,485,485,485,735,735,1105,1105,1105,244,,"pase",,,,,,,,
573,105,210,107,440,440,440,440,440,440,655,655,980,980,980,221,,"pase",,,,,,,,
574,87,175,90,370,370,370,370,370,370,570,570,845,845,845,186,,"pase",,,,,,,,
575,55,110,57,250,250,250,250,250,250,385,385,570,570,570,126,,"pase",,,,,,,,
576,57,115,58,195,195,195,195,195,195,305,305,495,495,495,98,,"pase",,,,,,,,
577,47,95,49,205,205,205,205,205,205,320,320,465,465,465,103,,"pase",,,,,,,,
578,42,85,43,150,150,150,150,150,150,225,225,360,360,360,75,,"pase",,,,,,,,
579,40,80,41,155,155,155,155,155,155,250,250,350,350,350,78,,"pase",,,,,,,,
580,32,65,33,135,135,135,135,135,135,190,190,280,280,280,68,,"pase",,,,,,,,
581,20,40,20,85,85,85,85,85,85,125,125,185,185,185,43,,"pase",,,,,,,,
582,7,15,8,30,30,30,30,30,30,65,65,85,85,85,15,,"pase",,,,,,,,
584,185,370,188,700,700,700,700,700,700,1065,1065,1560,1560,1560,352,,"pase",,,,,,,,
585,135,270,137,540,540,540,540,540,540,820,820,1215,1215,1215,271,,"pase",,,,,,,,
586,115,230,117,480,480,480,480,480,480,720,720,1080,1080,1080,241,,"pase",,,,,,,,
587,100,200,102,400,400,400,400,400,400,610,610,920,920,920,201,,"pase",,,,,,,,
588,85,170,87,355,355,355,355,355,355,530,530,795,795,795,178,,"pase",,,,,,,,
589,77,155,78,280,280,280,280,280,280,430,430,680,680,680,141,,"pase",,,,,,,,
590,62,125,63,235,235,235,235,235,235,350,350,545,545,545,118,,"pase",,,,,,,,
591,60,120,62,255,255,255,255,255,255,380,380,575,575,575,128,,"pase",,,,,,,,
593,27,55,29,120,120,120,120,120,120,195,195,280,280,280,60,,"pase",,,,,,,,
592,35,70,37,165,165,165,165,165,165,260,260,385,385,385,83,,"pase",,,,,,,,
594,27,55,28,115,115,115,115,115,115,190,190,270,270,270,58,,"pase",,,,,,,,
597,20,40,20,85,85,85,85,85,85,125,125,185,185,185,43,,"pase",,,,,,,,
596,20,40,21,70,70,70,70,70,70,125,125,165,165,165,35,,"pase",,,,,,,,
598,12,25,13,50,50,50,50,50,50,65,65,95,95,95,25,,"pase",,,,,,,,
599,172,345,175,650,650,650,650,650,650,1000,1000,1465,1465,1465,327,,"pase",,,,,,,,
600,122,245,124,490,490,490,490,490,490,755,755,1120,1120,1120,246,,"pase",,,,,,,,
601,102,205,104,430,430,430,430,430,430,655,655,985,985,985,241,,"pase",,,,,,,,
603,87,175,89,350,350,350,350,350,350,545,545,825,825,825,176,,"pase",,,,,,,,
602,90,180,91,330,330,330,330,330,330,495,495,775,755,755,166,,"pase",,,,,,,,
605,72,145,74,305,305,305,305,305,305,465,465,700,700,700,153,,"pase",,,,,,,,
604,75,150,76,285,285,285,285,285,285,415,415,640,640,640,143,,"pase",,,,,,,,
606,47,95,49,205,205,205,205,205,205,315,315,480,480,480,103,,"pase",,,,,,,,
607,40,80,41,165,165,165,165,165,165,255,255,365,365,365,83,,"pase",,,,,,,,
609,32,65,33,135,135,135,135,135,135,190,190,280,280,280,68,,"pase",,,,,,,,
610,22,45,24,115,115,115,115,115,115,195,195,290,290,290,58,,"pase",,,,,,,,
611,15,30,16,70,70,70,70,70,70,130,130,185,185,185,35,,"pase",,,,,,,,
612,12,25,13,50,50,50,50,50,50,65,65,95,95,95,25,,"pase",,,,,,,,
613,7,15,8,20,20,20,20,20,20,60,60,70,70,70,10,,"pase",,,,,,,,
614,165,330,167,630,630,630,630,630,630,940,940,1395,1395,1395,317,,"pase",,,,,,,,
615,115,230,116,470,470,470,470,470,470,695,695,1050,1050,1050,236,,"pase",,,,,,,,
617,95,190,96,410,410,410,410,410,410,595,595,915,915,915,206,,"pase",,,,,,,,
616,97,195,99,350,350,350,350,350,350,555,555,845,845,845,176,,"pase",,,,,,,,
619,80,160,81,330,330,330,330,330,330,485,485,755,755,755,166,,"pase",,,,,,,,
618,82,165,84,305,305,305,305,305,305,475,475,710,710,710,153,,"pase",,,,,,,,
620,65,130,66,285,285,285,285,285,285,405,405,630,630,630,143,,"pase",,,,,,,,
621,47,95,49,185,185,185,185,185,185,315,315,435,435,435,93,,"pase",,,,,,,,
624,40,80,41,185,185,185,185,185,185,255,255,410,410,410,93,,"pase",,,,,,,,
623,40,80,41,155,155,155,155,155,155,250,250,350,350,350,78,,"pase",,,,,,,,
625,20,40,21,70,70,70,70,70,70,125,125,165,165,165,35,,"pase",,,,,,,,
626,15,30,16,95,95,95,95,95,95,135,135,220,220,220,48,,"pase",,,,,,,,
627,7,8,7,50,50,50,50,50,50,70,70,115,115,115,25,,"pase",,,,,,,,
628,7,15,8,20,20,20,20,20,20,60,60,70,70,70,10,,"pase",,,,,,,,
629,150,300,151,535,535,535,535,535,535,805,805,1175,1175,1175,269,,"pase",,,,,,,,
630,112,225,115,445,445,445,445,445,445,690,690,1065,1065,1065,224,,"pase",,,,,,,,
631,100,200,100,375,375,375,375,375,375,560,560,830,830,830,188,,"pase",,,,,,,,
632,97,195,100,400,400,400,400,400,400,610,610,930,930,930,201,,"pase",,,,,,,,
633,80,160,80,315,315,315,315,315,315,460,460,695,695,695,158,,"pase",,,,,,,,
634,65,130,65,235,235,235,235,235,235,350,350,535,535,535,118,,"pase",,,,,,,,
635,62,125,65,280,280,280,280,280,280,450,450,655,655,655,141,,"pase",,,,,,,,
637,55,110,57,250,250,250,250,250,250,385,385,570,570,570,126,,"pase",,,,,,,,
638,50,100,50,190,190,190,190,190,190,270,270,410,410,410,95,,"pase",,,,,,,,
639,35,70,37,165,165,165,165,165,165,260,260,385,385,385,83,,"pase",,,,,,,,
640,25,50,25,90,90,90,90,90,90,120,120,190,190,190,45,,"pase",,,,,,,,
641,22,45,24,115,115,115,115,115,115,195,195,290,290,290,58,,"pase",,,,,,,,
642,15,30,16,95,95,95,95,95,95,135,135,220,220,220,48,,"pase",,,,,,,,
644,137,275,140,535,535,535,535,535,535,810,810,1255,1255,1255,269,,"pase",,,,,,,,
645,125,250,126,445,445,445,445,445,445,685,685,985,985,985,224,,"pase",,,,,,,,
646,122,245,125,490,490,490,490,490,490,730,730,1120,1120,1120,246,,"pase",,,,,,,,
647,87,175,90,370,370,370,370,370,370,570,570,845,845,845,186,,"pase",,,,,,,,
649,80,160,82,340,340,340,340,340,340,505,505,760,760,760,171,,"pase",,,,,,,,
650,75,150,75,285,285,285,285,285,285,440,440,640,640,640,143,,"pase",,,,,,,,
651,60,120,62,255,255,255,255,255,255,380,380,575,575,575,128,,"pase",,,,,,,,
652,55,110,55,225,225,225,225,225,225,340,340,505,505,505,113,,"pase",,,,,,,,
656,47,95,49,205,205,205,205,205,205,320,320,465,465,465,103,,"pase",,,,,,,,
653,47,95,49,205,205,205,205,205,205,315,315,480,480,480,103,,"pase",,,,,,,,
655,40,80,41,185,185,185,185,185,185,255,255,410,410,410,93,,"pase",,,,,,,,
654,40,80,40,145,145,145,145,145,145,230,230,345,345,345,73,,"pase",,,,,,,,
657,25,50,25,90,90,90,90,90,90,120,120,190,190,190,45,,"pase",,,,,,,,
658,25,50,25,100,100,100,100,100,100,150,150,220,220,220,50,,"pase",,,,,,,,
659,162,325,165,635,635,635,635,635,635,960,960,1475,1475,1475,319,,"pase",,,,,,,,
660,147,295,150,590,590,590,590,590,590,880,880,1340,1340,1340,296,,"pase",,,,,,,,
661,112,225,115,470,470,470,470,470,470,720,720,1065,1065,1065,236,,"pase",,,,,,,,
663,105,210,107,440,440,440,440,440,440,655,655,980,980,980,221,,"pase",,,,,,,,
664,100,200,101,345,345,345,345,345,345,535,535,765,765,765,174,,"pase",,,,,,,,
665,85,170,87,355,355,355,355,355,355,530,530,795,795,795,178,,"pase",,,,,,,,
666,72,145,74,305,305,305,305,305,305,465,465,700,700,700,153,,"pase",,,,,,,,
667,65,130,66,285,285,285,285,285,285,405,405,630,630,630,143,,"pase",,,,,,,,
670,50,100,50,190,190,190,190,190,190,270,270,410,410,410,95,,"pase",,,,,,,,
668,50,100,50,190,190,190,190,190,190,270,270,410,410,410,95,,"pase",,,,,,,,
669,50,100,50,185,185,185,185,185,185,290,290,420,420,420,93,,"pase",,,,,,,,
671,30,60,30,125,125,125,125,125,125,190,190,285,285,285,63,,"pase",,,,,,,,
672,25,50,25,100,100,100,100,100,100,150,150,220,220,220,50,,"pase",,,,,,,,
673,15,30,15,45,45,45,45,45,45,80,80,125,125,125,23,,"pase",,,,,,,,
674,177,355,100,680,680,680,680,680,680,1040,1040,1600,1600,1600,342,,"pase",,,,,,,,
675,162,325,165,635,635,635,635,635,635,960,960,1465,1465,1465,319,,"pase",,,,,,,,
676,127,255,130,515,515,515,515,515,515,800,800,1190,1190,1190,259,,"pase",,,,,,,,
678,120,240,122,485,485,485,485,485,485,735,735,1105,1105,1105,244,,"pase",,,,,,,,
679,100,200,102,400,400,400,400,400,400,610,610,920,920,920,201,,"pase",,,,,,,,
680,87,175,89,350,350,350,350,350,350,545,545,825,825,825,176,,"pase",,,,,,,,
681,85,170,86,300,300,300,300,300,300,455,455,640,640,640,151,,"pase",,,,,,,,
682,80,160,81,330,330,330,330,330,330,485,485,755,755,755,166,,"pase",,,,,,,,
684,65,130,65,235,235,235,235,235,235,350,350,535,535,535,118,,"pase",,,,,,,,
683,65,130,65,232,232,232,235,235,235,350,350,535,535,535,118,,"pase",,,,,,,,
685,40,80,40,145,145,145,145,145,145,230,230,345,345,345,73,,"pase",,,,,,,,
686,35,70,35,140,140,140,140,140,140,210,210,295,295,295,70,,"pase",,,,,,,,
687,15,30,15,80,80,80,80,80,80,110,110,160,160,160,40,,"pase",,,,,,,,
688,15,30,15,45,45,45,45,45,45,80,80,125,125,125,23,,"pase",,,,,,,,
689,192,385,195,760,760,760,760,760,760,1150,1150,1760,1760,1760,382,,"pase",,,,,,,,
690,177,355,180,715,715,715,715,715,715,1070,1070,1625,1625,1625,359,,"pase",,,,,,,,
691,142,285,145,595,595,595,595,595,595,910,910,1350,1350,1350,299,,"pase",,,,,,,,
693,135,270,137,565,565,565,565,565,565,845,845,1265,1265,1265,284,,"pase",,,,,,,,
694,115,230,117,480,480,480,480,480,480,720,720,1080,1080,1080,241,,"pase",,,,,,,,
695,102,205,104,430,430,430,430,430,430,655,655,985,985,985,241,,"pase",,,,,,,,
696,95,190,96,410,410,410,410,410,410,595,595,915,915,915,206,,"pase",,,,,,,,
698,80,160,80,315,315,315,315,315,315,460,460,695,695,695,158,,"pase",,,,,,,,
697,80,160,80,315,315,315,315,315,315,460,460,695,695,695,158,,"pase",,,,,,,,
699,20,40,20,60,60,60,60,60,60,100,100,135,135,135,30,,"pase",,,,,,,,
700,55,110,55,225,225,225,225,225,225,340,340,505,505,505,113,,"pase",,,,,,,,
