index,tollbooth_name,way,highway,km,tdpa,motorbike,car,car-axle,bus,truck-2axle,truck-3axle,truck-4axle,truck-5axle,truck-6axle,truck-7axle,truck-8axle,truck-9axle,not_classified_vehicle,vta,jan,feb,mar,apr,may,jun,jul,ago,sep,oct,nov,dec
180-03,atizapán,madín-atizapán,mex-057d,9.85,6092,8.1,89.2,0.0,1.2,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2223638,7.8,7.4,8.9,7.9,7.9,8.5,8.5,8.7,8.5,8.9,8.5,8.5
180-04,atizapán,san mateo nopala-atizapán,mex-057d,9.85,272,4.3,82.0,0.1,0.3,10.1,2.7,0.1,0.2,0.0,0.0,0.0,0.0,0.2,99406,8.2,7.4,8.5,8.9,9.5,8.4,8.4,8.2,7.8,8.4,8.0,8.3
180-05,atizapán,chamapa-atizapán,mex-057d,9.85,755,3.4,87.4,0.2,0.2,4.1,2.3,0.1,0.8,1.0,0.0,0.0,0.0,0.5,275407,8.0,7.5,9.1,8.6,9.1,8.1,8.4,8.2,7.8,8.4,7.9,8.9
180-06,atizapán,lago de guadalupe-atizapán,mex-057d,9.85,619,5.1,91.9,0.0,0.1,1.9,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.3,225948,8.4,7.7,8.9,8.3,9.1,8.6,8.2,8.7,8.1,8.5,7.8,7.7
180-07,atizapán,la venta-atizapán,mex-057d,9.85,2178,0.6,81.5,0.0,0.5,4.7,2.8,0.1,3.0,0.4,0.0,0.0,0.2,6.2,795124,5.6,5.9,6.3,6.2,7.1,9.5,8.1,10.3,10.1,10.7,10.1,10.1
180-08,atizapán,interlomas-atizapán,mex-057d,9.85,169,6.8,89.6,0.0,0.1,2.4,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,61689,6.7,6.7,10.1,8.4,10.5,8.8,7.8,8.3,8.0,8.4,8.1,8.2
180-09,atizapán,huixquilucan-atizapán,mex-057d,9.85,270,6.5,89.9,0.1,0.1,1.9,0.9,0.0,0.4,0.1,0.0,0.0,0.0,0.1,98666,7.7,7.6,9.4,8.6,9.3,8.8,8.7,8.8,7.7,8.2,7.5,7.7
180-10,atizapán,atizapán-atizapán retorno,mex-057d,9.85,24,5.7,88.0,0.2,0.2,1.6,2.0,0.0,0.5,0.1,0.0,0.0,0.0,1.7,8933,6.2,6.4,9.8,9.2,8.2,7.9,9.8,13.0,8.8,7.4,6.5,6.8
180-11,atizapán,lomas verdes-atizapán,mex-057d,9.85,2232,4.4,92.4,0.0,0.1,2.2,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.2,814636,8.8,6.9,9.8,9.5,11.2,6.7,8.1,7.9,7.5,8.0,7.6,8.0
181-01,madín,chamapa-madín,mex-057d,13.8,724,4.0,87.8,0.1,0.1,5.0,1.7,0.0,0.6,0.1,0.0,0.0,0.0,0.6,264251,7.2,6.6,9.6,8.2,9.0,9.9,8.8,8.1,7.9,8.3,8.2,8.2
181-02,madín,san mateo nopala-madín,mex-057d,13.8,507,4.3,77.4,0.1,0.3,15.1,2.1,0.1,0.2,0.0,0.0,0.0,0.0,0.4,185070,7.7,6.9,8.8,8.1,8.6,11.3,8.5,8.1,7.8,8.2,8.0,8.0
181-03,madín,lechería-madín,mex-057d,13.8,897,3.5,85.1,0.1,0.2,2.0,0.9,0.1,0.9,0.1,0.0,0.0,0.0,7.1,327429,7.2,6.8,8.7,8.1,8.6,9.1,9.4,8.7,8.5,8.0,8.1,8.8
181-04,madín,atizapán-madín,mex-057d,13.8,5771,8.3,89.1,0.0,1.1,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2106450,7.3,7.3,8.5,7.4,8.1,8.9,8.8,8.8,8.8,8.9,8.6,8.6
181-05,madín,lago de guadalupe-madín,mex-057d,13.8,1588,3.4,94.6,0.0,0.1,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,579606,7.7,6.9,9.5,7.6,8.8,9.7,8.3,8.5,8.4,8.6,8.2,7.8
181-06,madín,la venta-madín,mex-057d,13.8,5458,0.3,96.4,0.0,0.4,1.3,0.4,0.0,0.3,0.1,0.0,0.0,0.0,0.8,1992330,5.0,5.0,6.6,7.8,9.8,6.3,7.3,10.3,9.4,11.5,10.8,10.2
181-07,madín,interlomas-madín,mex-057d,13.8,558,2.0,96.2,0.0,0.1,1.2,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,203541,5.2,5.4,12.3,6.2,7.8,14.7,7.8,7.1,11.1,9.0,7.0,6.4
181-08,madín,huixquilucan-madín,mex-057d,13.8,475,3.2,94.2,0.1,0.1,1.6,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.2,173553,6.2,6.5,11.5,7.3,8.3,12.4,7.9,7.8,9.4,8.7,7.2,6.8
181-09,madín,lomas verdes-madín,mex-057d,13.8,1978,1.6,96.8,0.0,0.2,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,721890,10.8,4.4,13.1,11.0,16.3,8.8,7.8,5.7,6.6,5.1,5.4,5.0
181-10,madín,ent. san miguel-madín,mex-057d,13.8,1107,3.3,92.9,0.2,0.0,1.4,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.2,403901,6.4,6.7,8.3,7.7,8.4,8.2,8.5,8.9,8.8,9.4,8.9,9.8
182-01,san mateo nopala,lechería-san mateo nopala,mex-057d,21.2,176,2.6,65.0,0.1,0.2,7.7,4.2,0.5,3.9,0.2,0.0,0.0,0.0,15.6,64173,7.9,7.6,8.7,8.7,8.9,8.2,8.9,8.3,7.9,8.4,8.0,8.5
182-02,san mateo nopala,madín-san mateo nopala,mex-057d,21.2,428,4.2,74.9,0.0,0.2,17.7,2.3,0.1,0.2,0.0,0.0,0.0,0.0,0.4,156048,7.7,7.1,8.6,8.5,8.9,9.9,8.4,8.3,8.3,8.4,8.1,7.8
182-03,san mateo nopala,chamapa-san mateo nopala,mex-057d,21.2,2267,3.4,75.6,0.1,3.8,8.9,6.5,0.1,1.2,0.1,0.0,0.0,0.0,0.3,827510,7.5,7.2,8.8,8.4,8.9,8.2,8.6,8.6,8.1,8.8,8.5,8.4
182-04,san mateo nopala,atizapán-san mateo nopala,mex-057d,21.2,278,3.9,83.3,0.1,0.1,9.9,2.2,0.1,0.2,0.0,0.0,0.0,0.0,0.2,101406,7.4,7.2,8.2,8.4,8.7,10.1,8.7,8.3,8.2,8.4,7.9,8.5
182-05,san mateo nopala,lago de guadalupe-san mateo nopala,mex-057d,21.2,122,2.9,83.1,0.0,0.1,11.0,2.1,0.0,0.2,0.0,0.0,0.0,0.0,0.6,44359,8.0,7.6,8.3,8.4,8.7,9.5,8.7,8.3,8.1,8.4,7.5,8.5
182-06,san mateo nopala,la venta-san mateo nopala,mex-057d,21.2,818,0.8,82.8,0.1,1.2,5.3,3.0,0.2,4.1,0.3,0.0,0.0,0.1,2.1,298450,6.2,5.1,6.4,7.0,8.1,10.5,7.3,9.8,8.4,10.7,10.3,10.2
182-07,san mateo nopala,interlomas-san mateo nopala,mex-057d,21.2,148,5.1,73.2,0.2,0.3,12.5,8.1,0.0,0.2,0.0,0.0,0.0,0.0,0.4,54021,6.1,6.6,9.7,7.6,8.7,7.9,8.4,9.5,9.4,9.5,8.5,8.1
182-08,san mateo nopala,huixquilucan-san mateo nopala,mex-057d,21.2,272,7.2,80.6,0.3,0.3,7.9,1.8,0.2,1.5,0.1,0.0,0.0,0.0,0.1,99271,7.7,7.3,9.3,8.3,8.9,8.4,9.0,8.7,8.5,8.5,7.9,7.5
182-09,san mateo nopala,lomas verdes-san mateo nopala,mex-057d,21.2,1661,3.0,89.7,0.1,0.2,4.8,1.7,0.1,0.2,0.0,0.0,0.0,0.0,0.2,606344,8.1,7.5,9.3,8.6,9.0,6.8,8.6,8.4,8.7,8.4,8.1,8.5
182-10,san mateo nopala,ent. san miguel-san mateo nopala,mex-057d,21.2,148,2.9,80.0,0.3,0.1,6.8,4.4,0.6,3.4,1.0,0.0,0.0,0.1,0.4,54132,7.2,6.9,8.0,8.5,8.8,8.5,8.4,8.5,8.1,8.7,8.8,9.6
183-01,cipreses,lechería-cipreses,mex-057d,24.343,111,0.7,85.8,0.0,6.5,2.5,2.3,0.1,0.7,0.1,0.0,0.0,0.0,1.3,40628,2.3,4.1,4.4,3.6,4.4,7.5,8.3,10.5,10.7,16.3,15.6,12.3
183-02,cipreses,madín-cipreses,mex-057d,24.343,39,2.3,84.2,0.3,0.7,10.2,2.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,14193,6.8,6.5,9.3,8.4,10.6,10.4,7.7,6.5,7.3,9.1,10.0,7.4
183-03,cipreses,san mateo nopala-cipreses,mex-057d,24.343,346,3.1,74.6,0.5,0.8,7.7,12.6,0.1,0.4,0.0,0.0,0.0,0.0,0.2,126436,7.4,6.7,10.1,9.1,10.2,8.7,7.5,6.8,6.4,8.6,9.8,8.7
183-04,cipreses,atizapán-cipreses,mex-057d,24.343,52,4.5,88.8,0.3,0.3,2.3,1.9,0.0,1.9,0.0,0.0,0.0,0.0,0.0,18953,6.6,7.1,7.9,7.6,9.5,10.2,8.1,6.6,7.7,9.8,10.6,8.3
183-05,cipreses,lago de guadalupe-cipreses,mex-057d,24.343,23,2.5,93.2,0.0,0.9,2.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8365,7.4,6.3,8.9,7.6,10.5,10.3,7.8,7.5,6.1,9.1,10.1,8.4
183-06,cipreses,lomas verdes-cipreses,mex-057d,24.343,64,1.1,93.2,0.3,1.7,2.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,23384,7.4,5.3,11.3,9.3,13.2,8.7,8.2,5.5,7.4,9.1,8.3,6.3
183-07,cipreses,ent. san miguel-cipreses,mex-057d,24.343,25,4.4,91.0,0.8,0.1,2.7,0.6,0.0,0.2,0.1,0.0,0.0,0.0,0.1,8994,5.6,5.6,7.5,8.3,9.6,10.3,7.9,6.9,7.0,10.7,10.8,9.8
184-01,chamapa,lechería-chamapa,mex-057d,27.2,1979,0.4,61.3,0.0,0.5,9.2,5.9,0.5,14.9,1.1,0.0,0.0,2.0,4.2,722388,6.3,6.3,7.0,7.5,8.5,9.2,7.7,9.3,8.8,9.8,9.7,9.9
184-02,chamapa,madín-chamapa,mex-057d,27.2,539,3.7,87.9,0.1,0.0,4.8,1.7,0.1,0.9,0.0,0.0,0.0,0.0,0.8,196758,7.6,6.9,9.6,8.8,8.9,8.4,8.7,8.0,8.7,8.3,8.0,8.1
184-03,chamapa,san mateo nopala-chamapa,mex-057d,27.2,1916,3.6,76.9,0.1,3.9,9.0,4.8,0.1,1.2,0.1,0.0,0.0,0.0,0.3,699513,7.8,7.3,8.8,8.3,8.7,8.2,8.5,8.8,8.3,8.7,8.1,8.5
184-04,chamapa,cipreses-chamapa,mex-057d,27.2,344,2.0,74.9,0.5,0.6,8.5,12.9,0.2,0.2,0.1,0.0,0.0,0.0,0.1,125460,6.5,6.5,9.6,7.8,9.8,8.5,8.1,6.6,6.3,9.9,11.5,8.9
184-05,chamapa,atizapán-chamapa,mex-057d,27.2,708,3.2,88.0,0.1,0.1,4.0,2.5,0.2,1.2,0.3,0.0,0.0,0.0,0.4,258455,7.8,7.6,8.7,8.4,8.5,8.6,8.3,8.2,8.4,8.5,8.1,8.9
184-06,chamapa,lago de guadalupe-chamapa,mex-057d,27.2,272,1.8,89.2,0.0,0.1,4.7,2.0,0.2,0.9,0.2,0.0,0.0,0.0,0.9,99377,8.1,7.3,8.9,8.4,8.5,8.4,8.5,8.3,8.1,8.4,7.9,9.2
184-07,chamapa,lomas verdes-chamapa,mex-057d,27.2,258,1.5,93.5,0.1,0.1,2.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,1.8,94299,7.5,6.1,11.0,9.9,9.1,6.3,9.0,7.4,9.8,8.1,7.9,7.9
184-08,chamapa,ent. san miguel-chamapa,mex-057d,27.2,635,1.1,74.9,0.2,0.1,5.5,5.7,0.7,7.1,1.8,0.0,0.0,0.2,2.7,231953,6.9,6.6,8.0,7.8,8.4,8.3,8.3,9.0,8.6,9.2,8.9,10.0
185-01,huixquilucan,lechería-huixquilucan,mex-057d,30.0,135,2.5,87.7,0.2,0.1,5.2,2.3,0.2,1.0,0.2,0.0,0.0,0.0,0.6,49189,7.2,7.5,8.6,8.2,8.6,8.2,8.6,9.2,8.6,8.7,8.1,8.5
185-02,huixquilucan,lago de guadalupe-huixquilucan,mex-057d,30.0,112,2.5,93.9,0.0,0.0,2.5,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.1,40968,7.7,7.4,8.9,8.1,8.9,8.9,8.0,9.0,8.3,8.6,7.9,8.3
185-03,huixquilucan,atizapán-huixquilucan,mex-057d,30.0,263,3.9,92.9,0.1,0.1,1.6,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,96119,7.9,7.7,8.8,8.3,9.3,8.9,8.7,9.0,7.9,7.9,7.7,7.9
185-04,huixquilucan,madín-huixquilucan,mex-057d,30.0,332,3.0,94.1,0.1,0.0,1.9,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.2,121220,7.5,7.9,9.4,8.5,8.8,8.8,8.1,9.0,8.4,8.4,8.0,7.2
185-05,huixquilucan,san mateo nopala-huixquilucan,mex-057d,30.0,233,5.0,79.5,0.3,0.1,8.5,4.3,0.5,1.7,0.0,0.0,0.0,0.0,0.1,85125,8.1,7.5,8.8,8.0,8.7,8.2,8.9,9.3,8.3,8.7,7.9,7.6
185-06,huixquilucan,cipreses-huixquilucan,mex-057d,30.0,30,3.8,67.1,0.5,0.1,14.7,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10805,8.1,8.1,9.4,7.9,8.8,7.6,8.0,7.8,7.4,9.0,9.3,8.6
185-07,huixquilucan,lomas verdes-huixquilucan,mex-057d,30.0,210,2.7,95.0,0.1,0.0,1.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,76663,6.9,7.7,9.3,8.4,9.1,7.3,7.8,9.0,9.0,8.9,8.7,7.9
185-08,huixquilucan,ent. san miguel-huixquilucan,mex-057d,30.0,203,1.5,91.6,0.3,0.1,3.0,1.7,0.1,0.5,0.5,0.0,0.0,0.0,0.7,74269,7.3,7.3,8.4,8.2,8.9,8.3,8.1,9.1,8.1,8.6,8.3,9.4
186-01,interlomas,lechería-interlomas,mex-057d,32.6,170,1.7,90.3,0.1,0.1,4.2,1.6,0.3,1.1,0.1,0.0,0.0,0.0,0.5,61986,6.1,6.7,8.5,7.4,8.3,8.6,8.2,9.7,8.9,8.9,9.6,9.1
186-02,interlomas,lago de guadalupe-interlomas,mex-057d,32.6,152,2.7,95.2,0.1,0.0,1.1,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,55435,6.1,6.9,8.7,7.2,8.7,8.9,7.5,9.5,9.6,9.4,9.3,8.2
186-03,interlomas,atizapán-interlomas,mex-057d,32.6,213,4.4,93.5,0.0,0.0,1.6,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,77594,6.4,6.7,8.2,7.4,8.4,9.2,7.8,9.3,9.2,9.2,9.2,9.0
186-04,interlomas,madín-interlomas,mex-057d,32.6,439,1.9,96.2,0.0,0.0,1.2,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.2,160370,6.4,7.0,8.8,8.1,8.7,8.9,7.4,9.2,9.3,9.4,8.9,7.9
186-05,interlomas,san mateo nopala-interlomas,mex-057d,32.6,127,5.6,73.1,0.2,0.1,13.8,6.3,0.1,0.2,0.1,0.0,0.0,0.0,0.5,46427,6.5,6.9,8.1,7.7,8.6,8.8,8.4,9.7,8.8,9.4,8.9,8.2
186-06,interlomas,cipreses-interlomas,mex-057d,32.6,19,4.4,80.1,0.1,0.1,8.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7087,6.2,8.6,9.4,6.5,8.6,8.4,7.4,7.4,8.2,10.1,9.9,9.3
186-07,interlomas,lomas verdes-interlomas,mex-057d,32.6,328,1.5,97.3,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,119565,5.6,7.0,8.9,7.9,8.9,7.6,7.9,9.5,9.6,9.8,9.3,8.0
186-08,interlomas,ent. san miguel-interlomas,mex-057d,32.6,337,1.2,94.8,0.1,0.1,2.5,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.3,123025,5.8,6.3,7.9,7.4,8.3,8.9,8.0,10.2,9.5,9.6,9.0,9.1
187-01,lomas verdes,lago de guadalupe-lomas verdes,mex-057d,16.85,715,2.5,95.9,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,260874,7.9,7.0,9.7,8.4,9.5,8.8,7.8,8.4,8.0,8.3,8.0,8.2
187-02,lomas verdes,chamapa-lomas verdes,mex-057d,16.85,421,1.7,94.0,0.1,0.1,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.4,153483,6.2,6.5,9.1,8.9,9.7,8.7,8.8,8.1,8.5,8.7,8.6,8.2
187-03,lomas verdes,san mateo nopala-lomas verdes,mex-057d,16.85,1564,2.9,90.8,0.1,0.1,4.2,1.4,0.0,0.3,0.0,0.0,0.0,0.0,0.2,570687,8.1,7.6,9.3,8.5,8.9,7.3,8.5,8.4,8.4,8.4,8.2,8.4
187-04,lomas verdes,madín-lomas verdes,mex-057d,16.85,1381,2.4,95.5,0.1,0.5,0.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,503903,9.7,4.8,9.4,16.4,14.0,9.8,8.3,7.0,6.9,5.2,4.5,4.0
187-05,lomas verdes,atizapán-lomas verdes,mex-057d,16.85,2867,4.3,94.2,0.0,0.0,0.9,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.2,1046353,7.4,7.4,8.9,8.5,9.4,7.8,8.1,8.7,8.3,8.5,8.2,8.8
187-06,lomas verdes,interlomas-lomas verdes,mex-057d,16.85,408,1.9,96.8,0.0,0.2,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,149049,5.4,6.1,9.9,7.6,8.8,11.7,7.8,8.4,10.0,8.9,8.0,7.4
187-07,lomas verdes,huixquilucan-lomas verdes,mex-057d,16.85,326,3.1,95.2,0.0,0.0,1.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,118986,5.9,6.8,10.0,8.2,8.9,10.3,8.0,8.6,9.6,8.6,7.8,7.3
187-08,lomas verdes,la venta-lomas verdes,mex-057d,16.85,5304,0.4,95.4,0.0,0.5,1.1,0.7,0.0,0.2,0.0,0.0,0.0,0.0,1.7,1936029,5.5,6.0,8.2,10.0,9.9,5.6,7.1,9.4,8.8,10.2,9.9,9.4
187-09,lomas verdes,lechería-lomas verdes,mex-057d,16.85,115,2.6,90.4,0.1,0.3,3.1,0.8,0.1,1.8,0.1,0.0,0.0,0.0,0.7,42093,6.6,6.6,8.7,8.8,9.7,8.1,10.0,9.5,7.7,8.0,7.4,8.9
187-10,lomas verdes,lomas verdes-lomas verdes,mex-057d,16.85,3,13.2,74.5,0.0,0.5,2.7,2.5,0.1,0.3,0.1,0.0,0.0,0.0,6.1,1069,5.4,5.9,5.7,8.0,9.5,13.2,10.9,16.4,10.4,4.4,6.3,3.9
187-11,lomas verdes,ent. san miguel-lomas verdes,mex-057d,16.85,393,1.8,94.9,0.1,0.1,0.8,0.2,0.0,0.6,0.1,0.0,0.0,0.0,1.4,143460,5.1,6.2,8.4,8.0,8.9,6.6,8.3,9.8,9.2,9.8,9.1,10.6
188-01,la venta gob.edo.,lechería-la venta,mex-057d,38.0,620,1.2,78.9,0.2,0.4,7.6,3.2,0.3,6.2,0.3,0.0,0.0,0.3,1.4,226295,7.3,7.5,9.0,8.7,8.7,7.9,8.0,8.6,8.0,8.8,8.3,9.2
188-02,la venta gob.edo.,lago de guadalupe-la venta,mex-057d,38.0,215,1.6,93.7,0.2,0.1,3.3,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.4,78416,7.4,7.7,8.9,8.4,8.8,8.1,7.7,8.5,8.1,8.6,8.3,9.5
188-03,la venta gob.edo.,atizapán-la venta,mex-057d,38.0,297,2.2,93.0,0.3,0.4,2.7,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.5,108252,7.8,7.6,8.8,8.9,8.7,8.1,7.9,8.4,7.8,8.6,8.2,9.2
188-04,la venta gob.edo.,madín-la venta,mex-057d,38.0,349,2.3,93.2,0.2,0.1,2.5,0.4,0.1,0.2,0.0,0.0,0.0,0.0,1.0,127479,6.9,7.6,8.9,8.8,8.8,8.4,7.7,8.0,8.0,9.3,8.8,8.8
188-05,la venta gob.edo.,san mateo nopala-la venta,mex-057d,38.0,95,2.3,85.3,0.5,0.5,7.1,1.2,0.9,0.3,0.0,0.0,0.0,0.0,1.9,34660,7.8,7.7,8.9,9.1,8.9,7.5,7.9,8.1,7.3,8.8,8.7,9.3
188-06,la venta gob.edo.,cipreses-la venta,mex-057d,38.0,12,1.6,90.4,2.2,0.5,3.2,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,4415,7.0,8.3,9.1,8.0,9.8,8.2,7.8,6.4,6.4,10.6,10.4,8.0
188-07,la venta gob.edo.,lomas verdes-la venta,mex-057d,38.0,298,2.5,95.4,0.1,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108682,6.3,7.5,9.2,8.8,8.9,6.6,7.5,8.6,8.8,10.0,9.2,8.6
188-08,la venta gob.edo.,ent. san miguel-la venta,mex-057d,38.0,1089,1.0,84.3,0.3,0.3,4.5,2.1,0.3,3.8,0.3,0.0,0.0,0.3,2.8,397363,6.8,7.0,8.6,8.2,8.8,8.3,7.9,8.6,8.2,9.1,8.8,9.7
189,bermejillo,gómez palacio-est.banderas,mex-049d,44.21,4917,0.2,34.5,1.3,8.8,2.5,1.7,2.2,29.5,6.4,1.4,0.4,10.1,1.0,1794726,8.1,6.2,7.7,8.1,8.1,8.1,9.7,9.0,8.2,8.4,8.2,10.2
190,ceballos,est. banderas-corralitos,mex-049d,130.41,4862,0.2,32.9,1.3,5.7,2.5,5.4,2.1,31.4,6.1,1.1,0.1,10.3,0.9,1774719,8.1,6.2,7.7,8.1,8.1,8.1,9.7,8.9,8.1,8.4,8.3,10.3
191,puente zacatal,zacatal-cd. del carmen,mex-180,162.41,6425,1.8,64.2,0.4,3.8,4.7,3.6,0.6,11.2,1.8,0.1,0.0,5.4,2.4,2345116,7.9,6.4,8.1,9.3,8.0,7.7,9.1,9.3,7.8,8.1,8.4,9.9
192,puente inter. nuevo amanecer,reynosa-pharr,mex-040,0.0,2924,0.0,38.6,0.2,0.0,3.3,5.0,2.7,49.7,0.5,0.0,0.0,0.0,0.0,1067163,8.2,7.7,8.8,6.8,8.6,8.4,8.5,8.8,8.4,9.0,8.4,8.4
193-01,zirahuén,pátzcuaro-uruapan,mex-126d,60.5,11699,0.4,70.2,0.2,3.1,4.7,3.1,1.2,6.9,2.1,0.8,0.0,5.9,1.4,4270188,8.2,7.2,8.4,9.0,8.6,7.9,8.5,8.7,7.7,8.1,8.2,9.5
193-02,zirahuén,pátzcuaro-zirahuén,mex-126d,68.7,200,0.5,78.8,0.4,1.2,5.5,2.2,0.2,1.7,0.3,0.0,0.0,0.1,9.1,72990,8.6,7.3,7.8,8.4,8.9,7.4,9.4,7.9,8.1,8.8,8.6,8.8
193-03,zirahuén,zirahuén-uruapan,mex-126d,68.7,1289,0.9,88.1,0.3,0.5,4.0,4.0,0.3,0.5,0.3,0.0,0.0,0.1,1.0,470376,8.9,7.4,9.0,9.3,8.9,8.4,8.7,8.7,7.4,7.6,7.3,8.4
194-01,zurumucapio,zirahuén-zurumucapio,mex-126d,87.5,725,1.0,88.1,0.3,0.4,5.9,1.4,0.2,0.2,0.2,0.0,0.0,0.0,2.3,264743,8.8,6.8,8.1,7.4,8.1,8.8,8.0,8.5,9.0,9.7,8.2,8.6
194-02,zurumucapio,zurumucapio-uruapan,mex-126d,87.5,196,0.7,86.8,0.2,0.2,8.6,1.5,0.0,0.1,0.2,0.0,0.0,0.0,1.7,71385,8.1,7.2,7.1,8.5,6.5,6.5,9.9,7.9,9.1,10.0,10.2,9.0
195,puente inter. ignacio zaragoza los tomat,progreso-los tomates,mex-040,0.0,4657,0.3,86.1,0.3,0.2,0.9,1.6,0.4,9.3,0.7,0.0,0.2,0.0,0.0,1699835,7.4,7.2,8.3,8.1,8.7,8.3,8.3,9.1,8.4,9.0,8.5,8.7
196-01,nuevo progreso,reynosa-matamoros,mex-002d,47.39,4588,0.3,67.7,0.6,2.8,4.1,4.4,1.4,13.8,1.8,0.2,0.3,2.6,0.0,1674637,7.2,7.2,8.3,9.4,8.5,8.1,8.8,9.1,8.2,8.4,8.0,8.8
196-02,nuevo progreso,reynosa-progreso,mex-002d,47.39,2707,0.5,93.7,0.3,0.0,0.8,0.4,0.1,1.0,0.6,0.0,0.1,2.5,0.0,988177,7.5,7.2,8.9,8.4,8.7,8.2,8.5,8.3,8.3,8.7,8.3,9.0
196-03,nuevo progreso,progreso-matamoros,mex-002d,47.39,593,0.5,93.9,1.9,0.0,0.7,0.9,0.2,1.1,0.2,0.0,0.0,0.6,0.0,216304,7.4,7.1,8.2,8.4,8.4,8.4,8.6,8.4,9.0,8.6,8.3,9.2
197,puente inter. piedras negras ii coahuila 2,piedras negras-eagle pass,mex-057,0.0,4690,0.2,53.7,34.0,0.3,0.0,2.2,0.0,9.6,0.0,0.0,0.0,0.0,0.0,1711852,7.6,7.2,8.4,8.1,8.8,8.3,8.3,8.4,8.3,8.9,8.7,9.0
198-01,taretán,ent. zirimícuaro-taretán,mex-037d,102.3,2045,5.9,89.2,0.1,0.1,2.3,0.4,0.0,0.4,0.1,0.0,0.0,0.0,1.5,746351,8.3,7.6,8.6,8.3,8.7,8.2,8.7,8.2,8.1,8.2,8.2,8.9
198-02,taretán,ent. zirimícuaro-ent. cajones,mex-037d,102.3,9598,0.6,69.7,0.2,2.9,4.0,3.9,1.4,5.5,2.5,0.9,0.1,6.5,1.8,3503325,8.7,7.5,8.7,9.6,8.8,7.9,8.6,8.6,7.0,7.6,7.9,9.1
198-03,taretán,taretán-ent. cajones,mex-037d,102.3,88,1.3,54.0,0.2,0.1,4.6,2.3,0.3,7.8,0.0,0.0,0.0,0.0,29.4,32033,7.2,7.2,8.0,9.1,9.8,8.8,8.9,8.8,7.3,7.7,7.8,9.4
199-01,santa casilda,ent. cajones-ent. cuatro caminos,mex-037d,132.2,8368,0.6,67.9,0.2,3.4,3.3,4.1,1.5,6.0,2.9,1.0,0.1,7.4,1.6,3054406,8.6,7.4,8.7,9.6,8.7,7.9,8.5,8.6,7.1,7.6,7.9,9.4
199-02,santa casilda,ent. cajones-ent. santa casilda,mex-037d,132.2,837,5.2,79.6,0.3,0.3,6.3,2.3,0.3,2.0,0.3,0.0,0.0,0.1,3.3,305616,8.4,7.7,9.7,9.8,10.3,8.7,8.2,7.6,7.0,7.5,7.0,8.1
199-03,santa casilda,ent. santa casilda-ent. cuatro caminos,mex-037d,132.2,84,1.7,75.4,0.4,1.6,6.1,2.8,0.6,2.2,1.2,0.0,0.0,0.1,7.9,30671,8.2,6.1,7.3,8.8,11.7,8.2,7.3,8.0,12.4,6.8,6.3,8.9
200-01,las cañas,nueva italia-lázaro cárdenas,mex-037d,211.4,5184,0.6,60.9,0.2,3.5,2.3,3.1,2.2,8.1,4.1,1.7,0.1,11.6,1.6,1892053,8.4,6.8,8.1,10.1,8.6,7.7,8.9,9.2,7.2,7.3,7.8,9.9
