strech_id,tollbooth_id,tollbooth_name,motorbike,car,car-axle,bus-2axle,bus-3axle,bus-4axle,truck-2axle,truck-3axle,truck-4axle,truck-5axle,truck-6axle,truck-7axle,truck-8axle,truck-9axle,load-axle,toll_ref,motorbike-axle,car-rush-hour,car-evening-hour,pedestrian,valid_from
273,144,ZINAPECUARO,47,94,47,173,173,173,167,167,167,228,228,269,269,269,78,pase,,,,,
274,144,ZINAPECUARO,44,88,46,172,172,172,164,164,164,221,221,266,266,266,76,pase,,,,,
275,144,ZINAPECUARO,26,52,28,100,100,100,92,92,92,129,129,157,157,157,44,pase,,,,,
276,144,ZINAPECUARO,8,17,8,32,32,32,31,31,31,44,44,52,52,52,14,pase,,,,,
277,145,PANINDICUARO,118,237,126,447,447,447,437,437,437,629,629,734,734,734,201,pase,,,,,
278,145,PANINDICUARO,77,154,82,286,286,286,280,280,280,399,399,459,459,459,127,pase,,,,,
279,145,PANINDICUARO,46,92,50,173,173,173,169,169,169,233,233,261,261,261,79,pase,,,,,
280,145,PANINDICUARO,41,83,44,161,161,161,157,157,157,230,230,275,275,275,74,pase,,,,,
281,146,ECUANDUREO,63,127,68,235,235,235,231,231,231,331,331,394,394,394,107,pase,,,,,
282,146,ECUANDUREO,37,73,44,154,154,154,151,151,151,216,216,258,258,258,70,pase,,,,,
283,146,ECUANDUREO,18,37,15,58,58,58,56,56,56,78,78,91,91,91,28,pase,,,,,
284,146,ECUANDUREO,12,25,15,55,55,55,53,53,53,76,76,97,97,97,26,pase,,,,,
285,147,OCOTLAN,125,250,135,428,428,428,415,415,415,636,636,792,792,792,194,pase,,,,,
286,147,OCOTLAN,115,231,123,384,384,384,370,370,370,569,569,691,691,691,173,pase,,,,,
287,147,OCOTLAN,94,189,103,324,324,324,310,310,310,492,492,594,594,594,144,pase,,,,,
288,147,OCOTLAN,93,187,101,316,316,316,303,303,303,495,495,631,631,631,142,pase,,,,,
289,147,OCOTLAN,90,180,95,325,325,325,316,316,316,432,432,518,518,518,149,pase,,,,,
291,147,OCOTLAN,69,139,76,229,229,229,221,221,221,375,375,478,478,478,101,pase,,,,,
292,147,OCOTLAN,58,117,61,213,213,213,204,204,204,291,291,357,357,357,97,pase,,,,,
294,147,OCOTLAN,55,110,55,222,222,222,217,217,217,228,228,244,244,244,104,pase,,,,,
295,147,OCOTLAN,34,69,36,126,126,126,122,122,122,171,171,204,204,204,56,pase,,,,,
296,147,OCOTLAN,31,63,34,112,112,112,112,112,112,141,141,161,161,161,52,pase,,,,,
297,147,OCOTLAN,23,47,21,110,110,110,105,105,105,87,87,83,83,83,52,pase,,,,,
,147,OCOTLAN,16,32,16,58,58,58,57,57,57,77,77,93,93,93,28,pase,,,,,
,147,OCOTLAN,5,10,3,18,18,18,17,17,17,23,23,27,27,27,5,pase,,,,,
298,328,ZAMORA,58,115,64,236,236,236,233,233,233,340,340,422,422,422,112,pase,,,,,
299,42,LA PIEDAD,7,14,7,21,21,21,21,21,32,32,50,50,50,50,11,pase,,,,,
300,463,LIB. LA PIEDAD,37,74,37,122,122,122,122,122,122,189,189,244,244,244,60,pase,,,,,
301,463,LIB. LA PIEDAD,31,63,31,97,97,97,97,97,97,146,146,190,190,190,49,pase,,,,,
302,463,LIB. LA PIEDAD,10,21,10,35,35,35,35,35,35,53,53,70,70,70,16,pase,,,,,
305,933,CAPULA,36,73,42,175,175,175,176,176,176,265,265,354,354,354,88,pase,,,,,
306,927,CHAPULTEPEC MORELIA,31,63,36,150,150,150,151,151,151,227,227,302,302,302,75,pase,,,,,
307,911,ZIRAHUEN,49,99,52,233,233,233,224,24,224,340,340,469,469,469,112,pase,,,,,
308,910,AUX. ZIRAHUEN,29,58,30,153,153,153,148,148,148,212,212,292,292,292,73,pase,,,,,
309,912,SN ANGEL ZURUMUCAPIO,20,41,22,60,60,60,59,59,59,94,94,126,126,126,30,pase,,,,,
310,925,TARETAN,32,65,32,121,121,121,117,117,117,184,184,246,246,246,58,pase,,,,,
311,925,TARETAN,25,50,26,95,95,95,94,94,94,130,130,185,185,185,47,pase,,,,,
312,925,TARETAN,7,15,6,24,24,24,23,23,23,55,55,62,62,62,11,pase,,,,,
313,924,SANTA CASILDA,32,65,32,123,123,123,120,120,120,184,184,245,245,245,60,pase,,,,,
314,924,SANTA CASILDA,23,47,24,95,95,95,94,94,94,130,130,184,184,184,47,pase,,,,,
315,924,SANTA CASILDA,8,17,9,26,26,26,25,25,25,55,55,61,61,61,13,pase,,,,,
316,920,LAS CAÑAS,59,118,60,237,237,237,236,236,236,352,352,469,469,469,118,pase,,,,,
317,919,FELICIANO,87,175,88,355,355,355,352,352,352,527,527,702,702,702,177,pase,,,,,
318,919,FELICIANO,59,118,60,235,235,235,234,234,234,352,352,470,470,470,116,pase,,,,,
319,919,FELICIANO,29,58,30,121,121,121,120,120,120,178,178,235,235,235,60,pase,,,,,
320,1,TLALPAN,68,136,68,252,252,252,250,250,250,427,427,624,624,624,125,pase,,,,,
321,195,TRES MARIAS,24,49,25,111,111,111,108,108,108,211,211,305,305,305,54,pase,,,,,
323,24,TEPOZTLAN,18,38,19,67,67,67,65,65,65,107,107,156,156,156,32,pase,,,,,
322,224,TEPOZTLAN BIS,18,38,19,67,67,67,65,65,65,107,107,156,156,156,32,pase,,,,,
333,25,OACALCO,18,38,19,65,65,65,65,65,65,107,107,156,156,156,32,pase,,,,,
340,107,EMILIANO ZAPATA (CENTRAL DE ABASTOS),4,10,5,15,15,15,14,14,14,20,20,25,25,25,8,pase,,,,,
341,106,AEROPUERTO,8,15,8,29,29,29,28,28,28,36,36,38,38,38,14,pase,,,,,
342,105,XOCHITEPEC,14,28,14,36,36,36,35,35,35,41,41,44,44,44,17,pase,,,,,
343,184,ALPUYECA,43,86,43,148,148,148,148,148,148,184,184,203,203,203,74,pase,,,,,
344,101,ALPUYECA BALNEARIOS,30,60,30,104,104,104,102,102,102,127,127,143,143,143,52,pase,,,,,
345,102,PASO MORELOS,91,182,92,378,378,378,375,375,375,493,493,547,547,547,188,pase,,,,,
346,102,PASO MORELOS,36,71,36,152,152,152,151,151,151,196,196,180,180,180,75,pase,,,,,
347,102,PASO MORELOS,33,66,33,141,141,141,140,140,140,182,182,167,167,167,70,pase,,,,,
348,103,PALO BLANCO,84,168,84,219,219,219,219,219,219,288,288,322,322,322,110,pase,,,,,
349,104,LA VENTA,74,149,74,207,207,207,206,206,206,279,279,314,314,314,104,pase,,,,,
351,56,ZACAPALCO,19,40,20,81,81,81,79,79,79,121,121,171,171,171,40,pase,,,,,
352,99,TAXCO,9,17,9,32,32,32,30,30,52,52,65,65,65,65,15,pase,,,,,
353,3,IGUALA,24,47,24,95,95,95,91,91,114,114,132,132,132,132,45,pase,,,,,
354,423,LAS CRUCES,84,170,,308,308,308,510,510,510,510,510,510,510,510,,pase,,,,,
355,429,CAYACO,38,75,38,75,75,75,,,,,,,,,,pase,,,,,
356,420,LIBRAMIENTO TECPAN,22,45,20,84,84,84,84,84,84,126,126,168,168,168,46,pase,,,,,
359,159,ZAPOTLANEJO,90,180,95,325,325,325,316,316,316,432,432,518,518,518,149,pase,,,,,
357,159,ZAPOTLANEJO,81,162,87,258,258,258,248,248,248,398,398,487,487,487,117,pase,,,,,
358,159,ZAPOTLANEJO,60,120,67,198,198,198,188,188,188,321,321,390,390,390,88,pase,,,,,
360,159,ZAPOTLANEJO,58,117,61,213,213,213,204,204,204,291,291,357,357,357,97,pase,,,,,
363,159,ZAPOTLANEJO,35,70,40,103,103,103,99,99,99,204,204,274,274,274,45,pase,,,,,
362,159,ZAPOTLANEJO,34,69,36,126,126,126,122,122,122,171,171,204,204,204,56,pase,,,,,
361,159,ZAPOTLANEJO,34,68,36,121,121,121,117,117,117,197,197,236,236,236,56,pase,,,,,
364,159,ZAPOTLANEJO,32,64,32,116,116,116,114,114,114,154,154,186,186,186,56,pase,,,,,
365,159,ZAPOTLANEJO (EL VADO),17,35,22,58,58,58,58,58,58,117,117,156,156,156,28,pase,,,,,
366,159,ZAPOTLANEJO (EL CORTIJO),12,25,14,36,36,36,36,36,36,76,76,99,99,99,15,pase,,,,,
367,159,ZAPOTLANEJO (PERIFÉRICO),11,23,12,32,32,32,33,33,33,67,67,90,90,90,14,pase,,,,,
368,159,ZAPOTLANEJO (ARROYO DE EN MEDIO),8,16,6,22,22,22,22,22,22,46,46,60,60,60,8,pase,,,,,
369,447,LIB. SUR DE GUADALAJARA,44,88,44,107,107,107,107,107,107,166,166,180,180,180,53,pase,,,,,
370,447,LIB. SUR DE GUADALAJARA,5,10,4,12,12,12,12,12,12,19,19,19,19,19,5,pase,,,,,
371,325,CHAPALA,55,111,54,134,134,134,132,132,132,205,205,230,230,230,67,pase,,,,,
372,405,SANTA CECILIA,138,276,140,348,348,348,337,337,337,507,507,563,563,563,169,pase,,,,,
373,405,SANTA CECILIA,102,206,103,257,257,257,253,253,253,393,393,431,431,431,128,pase,,,,,
374,405,SANTA CECILIA,6,13,6,10,10,10,14,14,14,37,37,41,41,41,6,pase,,,,,
375,57,ACATLAN II,51,103,52,151,151,151,151,151,151,253,253,334,334,334,76,pase,,,,,
376,58,SAYULA,39,78,39,117,117,117,117,117,117,189,189,254,254,254,58,pase,,,,,
377,59,SAYULA REMOTA,19,38,19,48,48,48,48,48,48,98,98,123,123,123,25,pase,,,,,
378,60,SAN MARCOS II,90,181,92,268,268,268,268,268,268,442,442,587,587,587,136,pase,,,,,
379,901,ARMERIA,0,0,0,361,446,545,361,446,545,612,742,839,926,967,,pase,,,,,
380,155,ARENAL,96,193,97,247,247,247,239,239,239,356,356,390,390,390,122,pase,,,,,
381,155,ARENAL,23,47,25,58,58,58,54,54,54,72,72,77,77,77,28,pase,,,,,
382,156,PLAN DE BARRANCAS,144,288,142,316,316,316,319,319,319,514,514,579,579,579,160,pase,,,,,
383,157,STA. MA. DEL ORO,85,170,88,235,235,235,230,230,230,352,352,387,387,387,113,pase,,,,,
384,157,STA. MA. DEL ORO,46,92,44,122,122,122,117,117,117,175,175,198,198,198,58,pase,,,,,
385,157,STA. MA. DEL ORO,39,78,39,116,116,116,112,112,112,177,177,189,189,189,57,pase,,,,,
386,446,LA CANTERA,47,94,46,112,112,112,112,112,112,175,175,191,191,191,57,pase,,,,,
387,407,SAN BLAS,45,91,53,213,213,213,213,213,213,320,320,426,426,426,107,pase,,,,,
,406,LA PEÑITA,85,171,85,336,336,336,336,336,336,425,425,567,567,567,171,pase,,,,,
,406,LA PEÑITA,56,113,56,222,222,222,222,222,222,281,281,375,375,375,113,pase,,,,,
,406,LA PEÑITA,33,67,33,131,131,131,131,131,131,166,166,222,222,222,67,pase,,,,,
,520,BUCERÍAS AUX. 1,112,223,111,438,438,438,438,438,438,555,555,740,740,740,223,pase,,,,,
,521,BUCERÍAS AUX. 2,112,223,111,438,438,438,438,438,438,555,555,740,740,740,223,pase,,,,,
389,53,COMPOSTELA,19,38,19,75,75,75,75,75,145,145,200,200,200,200,38,pase,,,,,
391,326,AMADO NERVO,74,150,75,181,181,181,181,181,181,342,342,472,472,472,92,pase,,,,,
394,404,TRAPICHILLO BIS,19,38,19,50,50,50,50,50,50,85,85,120,120,120,25,pase,,,,,
395,403,TRAPICHILLO,67,135,68,215,215,215,215,215,215,380,380,540,540,540,108,pase,,,,,
396,409,YAGO,35,70,35,105,105,105,105,105,105,185,185,235,235,235,53,pase,,,,,
397,401,ESTACION RUIZ,97,195,98,300,300,300,300,300,300,520,520,700,700,700,150,pase,,,,,
398,401,ESTACION RUIZ,46,92,46,120,120,120,120,120,120,185,185,255,255,255,60,pase,,,,,
399,402,ACAPONETA,197,395,198,650,650,650,650,650,650,1095,1095,1500,1500,1500,325,pase,,,,,
400,402,ACAPONETA,99,198,99,325,325,325,325,325,325,548,548,750,750,750,163,pase,,,,,
401,400,ROSARIO,115,230,115,365,365,365,365,365,365,555,555,680,680,680,183,pase,,,,,
402,400,ROSARIO,58,115,58,183,183,183,183,183,183,278,278,340,340,340,92,pase,,,,,
403,604,VAINILLO,33,67,32,108,108,108,115,115,115,130,130,165,165,165,57,pase,,,,,
404,604,VAINILLO,28,57,27,94,94,94,101,101,101,109,109,140,140,140,50,pase,,,,,
405,604,VAINILLO,13,26,13,38,38,38,42,42,42,49,49,61,61,61,21,pase,,,,,
406,124,MARMOL,89,180,90,310,310,310,327,327,327,365,365,476,476,476,164,pase,,,,,
407,601,COSTA RICA,102,205,104,335,335,335,348,348,348,395,395,495,495,495,174,pase,,,,,
408,408,QUILA,102,205,104,335,335,335,348,348,348,395,395,495,495,495,174,pase,,,,,
409,408,QUILA,72,145,74,250,250,250,260,260,260,270,270,365,365,365,130,pase,,,,,
410,408,QUILA,30,60,30,85,85,85,88,88,88,125,125,130,130,130,44,pase,,,,,
411,603,SAN PEDRO,23,47,24,78,78,78,82,82,82,92,92,119,119,119,41,pase,,,,,
412,10,CULIACAN,12,24,12,44,44,44,44,44,93,93,135,135,135,135,22,pase,,,,,
413,11,SINALOA,12,24,12,44,44,44,44,44,93,93,135,135,135,135,22,pase,,,,,
414,557,ESPERANZA-HORNOS,98,197,98,379,379,379,375,375,375,564,564,648,648,648,189,pase,,,,,
415,557,ESPERANZA-HORNOS,53,106,53,232,232,232,232,232,232,349,349,401,401,401,116,pase,,,,,
416,148,ESTACION DON,50,100,51,163,163,163,160,160,160,239,239,275,275,275,80,pase,,,,,
417,149,FUNDICIÓN,50,100,51,163,163,163,160,160,160,239,239,275,275,275,80,pase,,,,,
418,150,ESPERANZA,50,100,51,163,163,163,160,160,160,239,239,275,275,275,80,pase,,,,,
419,151,GUAYMAS,20,42,22,88,88,88,89,89,89,130,130,157,157,157,45,pase,,,,,
420,152,HERMOSILLO,50,100,51,164,164,164,160,160,160,239,239,287,287,287,80,pase,,,,,
421,153,MAGDALENA,16,32,16,53,53,53,53,53,53,81,81,107,107,107,27,pase,,,,,
423,559,SAHUARIPA,68,136,68,298,298,298,298,298,298,448,448,515,515,515,149,pase,,,,,
424,559,SAHUARIPA,34,69,34,152,152,152,152,152,152,228,228,262,262,262,76,pase,,,,,
422,559,SAHUARIPA,33,67,33,147,147,147,147,147,147,220,220,253,253,253,73,pase,,,,,
425,200,MESILLAS,92,184,93,364,364,364,364,364,536,536,734,734,734,734,182,pase,,,,,
426,200,MESILLAS,69,138,69,274,274,274,274,274,398,398,535,535,535,535,137,pase,,,,,
427,200,MESILLAS,23,46,24,91,91,91,91,91,138,138,199,199,199,199,45,pase,,,,,
428,197,COSCOMATE,175,350,176,692,692,692,692,692,1018,1018,1395,1395,1395,1395,346,pase,,,,,
429,96,LLANO GRANDE,55,111,56,219,219,219,219,219,323,323,441,441,441,441,110,pase,,,,,
430,198,DURANGO CAPUFE,37,74,38,147,147,147,147,147,215,215,295,295,295,295,73,pase,,,,,
431,480,DURANGO,72,144,72,247,247,247,247,322,322,472,472,628,628,628,124,pase,,,,,
432,481,YERBANIS,83,166,83,284,284,284,284,370,370,542,542,722,722,722,142,pase,,,,,
433,482,CUENCAME,85,169,85,264,264,264,264,359,359,511,511,651,651,651,133,pase,,,,,
434,482,CUENCAME,52,103,52,161,161,161,161,222,222,317,317,374,374,374,81,pase,,,,,
435,482,CUENCAME,33,66,33,103,103,103,103,137,137,194,194,277,277,277,52,pase,,,,,
436,483,LEÓN GUZMÁN,112,224,112,402,402,402,402,515,515,756,756,983,983,983,201,pase,,,,,
437,483,LEÓN GUZMÁN,82,164,82,294,294,294,294,378,378,551,551,721,721,721,147,pase,,,,,
438,483,LEÓN GUZMÁN,30,60,30,108,108,108,108,137,137,205,205,262,262,262,54,pase,,,,,
439,488,SAN PEDRO TORREÓN,60,120,60,206,206,206,206,267,267,392,392,522,522,522,103,pase,,,,,
440,488,SAN PEDRO TORREÓN,34,69,34,118,118,118,118,153,153,224,224,299,299,299,59,pase,,,,,
441,488,SAN PEDRO TORREÓN,26,51,26,88,88,88,88,114,114,168,168,223,223,223,44,pase,,,,,
442,163,LA CUCHILLA,43,87,44,153,153,153,132,132,132,194,194,221,221,221,66,pase,,,,,
443,162,PLAN DE AYALA,77,154,78,256,256,256,224,224,224,309,309,350,350,350,112,pase,,,,,
444,160,BERMEJILLOS,71,141,205,205,205,178,178,178,302,302,347,347,347,89,83,pase,,,,,
445,161,CEBALLOS,81,161,218,218,218,191,191,191,309,309,337,337,337,96,89,pase,,,,,
446,935,SACRAMENTO VIAPASS,19,40,20,69,69,69,69,69,69,113,113,138,138,138,35,pase,,,,,
447,936,JIMENEZ VIAPASS,19,39,19,69,69,69,69,69,69,113,113,136,136,136,35,pase,,,,,
448,492,TORREÓN,34,70,34,127,127,127,137,137,137,243,243,252,252,252,68,pase,,,,,
449,492,TORREÓN,23,47,23,87,87,87,94,94,94,166,166,171,171,171,47,pase,,,,,
450,492,TORREÓN,11,23,11,40,40,40,43,43,43,77,77,81,81,81,21,pase,,,,,
451,491,OJO CALIENTE,27,55,27,98,98,98,108,108,108,202,202,211,211,211,53,pase,,,,,
452,491,OJO CALIENTE,14,29,14,55,55,55,61,61,61,118,118,122,122,122,30,pase,,,,,
453,491,OJO CALIENTE,13,26,13,43,43,43,47,47,47,84,84,89,89,89,23,pase,,,,,
454,490,PERIFERICO,65,131,65,247,247,247,269,269,269,488,488,508,508,508,134,pase,,,,,
455,490,PERIFERICO,45,90,45,149,149,149,163,163,163,295,295,307,307,307,81,pase,,,,,
456,490,PERIFERICO,20,41,20,98,98,98,106,106,106,193,193,201,201,201,53,pase,,,,,
459,140,LA CARBONERA,24,47,24,72,72,72,,,,,,,,,,pase,,,,,
460,141,LOS CHORROS,37,73,37,122,122,122,165,165,165,256,256,318,318,318,83,pase,,,,,
461,142,HUACHICHIL,27,54,27,81,81,81,148,148,148,201,201,253,253,253,74,pase,,,,,
462,421,LIBRAMIENTO MATEHUALA,17,35,17,58,58,58,58,58,58,110,110,161,161,161,35,pase,,,,,
463,499,LINCOLN,103,202,103,388,388,388,215,215,215,525,525,1262,1262,1262,185,pase,,,,,
464,499,LINCOLN,63,121,62,243,243,243,137,137,137,320,320,764,764,764,118,pase,,,,,
465,499,LINCOLN,39,75,39,159,159,159,92,92,92,209,209,493,493,493,78,pase,,,,,
466,499,LINCOLN,32,60,32,116,116,116,65,65,65,154,154,362,362,362,54,pase,,,,,
467,499,LINCOLN,23,41,23,69,69,69,41,41,41,98,98,233,233,233,36,pase,,,,,
468,452,APODACA,81,159,82,306,306,306,199,199,199,489,489,889,889,889,132,pase,,,,,
469,452,APODACA,52,99,52,187,187,187,122,122,122,302,302,533,533,533,82,pase,,,,,
470,452,APODACA,37,69,37,122,122,122,82,82,82,193,193,353,353,353,61,pase,,,,,
473,450,CADEREYTA,39,75,75,145,145,145,145,145,145,280,280,349,418,482,75,pase,,,,,
474,451,GUADALUPE,40,76,76,147,147,147,147,147,147,283,283,355,424,492,76,pase,,,,,
475,451,GUADALUPE,31,54,54,108,108,108,108,108,108,214,214,262,313,366,54,pase,,,,,
476,40,CADEREYTA,7,14,7,19,19,19,19,19,26,26,34,34,34,34,10,pase,,,,,
478,65,ACUÑA,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,Pase-capufe,,,,5,01-07-2023
479,108,SABINAS,152,304,152,405,405,405,403,403,403,550,550,630,630,630,202,pase,,,,,
483,938,NUEVO LAREDO PINFRA,65,130,65,171,171,171,171,171,171,231,231,263,263,263,130,pase,,,,,
486,128,GENERAL BRAVO,157,316,158,402,402,402,391,391,391,585,585,649,649,649,196,pase,,,,,
487,128,GENERAL BRAVO,70,141,71,183,183,183,180,180,180,275,275,287,287,287,91,pase,,,,,
488,129,LOS HERRERA,91,182,92,232,232,232,228,228,228,349,349,370,370,370,114,pase,,,,,
489,129,LOS HERRERA,66,132,66,170,170,170,164,164,164,234,234,280,280,280,82,pase,,,,,
490,130,LOS RAMONES,115,231,115,300,300,300,291,291,291,454,454,485,485,485,146,pase,,,,,
491,130,LOS RAMONES,42,85,43,109,109,109,106,106,106,132,132,165,165,165,53,pase,,,,,
492,131,DR. COSS,87,175,87,222,222,222,213,213,213,311,311,362,362,362,107,pase,,,,,
496,15,LUCIO BLANCO,25,51,26,69,69,69,69,69,69,103,103,106,106,106,35,pase,,,,,
497,194,SAN FERNANDO,14,29,15,37,37,37,37,37,37,59,59,63,63,63,18,pase,,,,,
500,75,REYNOSA PHAR,20,42,20,88,88,88,86,86,86,178,178,285,285,285,43,pase,,,,,
501,171,"IGNACIO ZARAGOZA ""LOS TOMATES""",20,42,22,88,88,88,86,86,86,178,178,285,285,285,43,pase,,,,,
502,170,NVO PROGRESO,45,92,46,167,167,167,167,167,167,244,244,319,319,319,84,pase,,,,,
503,170,NVO PROGRESO,20,42,22,85,85,85,81,81,81,124,124,158,158,158,41,pase,,,,,
1367,66,LAREDO,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,Pase-capufe,,,,5,01-07-2023
505,74,JUAREZ-LINCOLN,15,30,15,65,65,65,65,65,130,130,216,216,216,216,33,Pase-capufe,,,,5,01-07-2023
506,31,MIGUEL ALEMAN,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,Pase-capufe,,,,5,01-07-2023
507,48,SAN JUAN,8,16,8,31,31,31,31,31,49,49,70,70,70,70,16,pase,,,,,
508,30,CAMARGO,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,Pase-capufe,,,,5,01-07-2023
509,37,REYNOSA,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,Pase-capufe,,,,5,01-07-2023
510,47,LAS FLORES,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,Pase-capufe,,,,5,01-07-2023
512,20,MATAMOROS,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,Pase-capufe,,,,5,01-07-2023
513,62,PIEDRAS NEGRAS,15,30,15,60,60,60,60,60,60,60,60,60,60,60,30,Pase-capufe,,,,5,01-07-2023
515,419,LIBRAMIENTO DE MEXICALI,52,105,51,182,182,182,182,182,182,263,263,309,309,309,105,pase,,,,,
516,419,LIBRAMIENTO DE MEXICALI,16,32,15,53,53,53,53,53,53,80,80,88,88,88,32,pase,,,,,
518,83,EL HONGO,46,94,47,170,170,170,170,170,302,302,435,435,435,435,85,pase,,,,,
517,83,EL HONGO,22,43,22,91,91,91,92,92,152,152,215,215,215,215,46,pase,,,,,
520,34,TIJUANA,22,43,22,91,91,91,91,91,111,111,126,126,126,126,45,pase,,,,,
521,35,ROSARITO,22,43,22,91,91,91,91,91,111,111,126,126,126,126,45,pase,,,,,
522,189,NODO POPOTLA,19,39,19,78,78,78,78,78,94,94,110,110,110,110,39,pase,,,,,
523,36,ENSENADA,24,47,24,95,95,95,91,91,114,114,132,132,132,132,45,pase,,,,,
524,443,ATLACOMULCO - SN MARTIN TEXMELUCAN,285,570,291,1055,1055,1055,1055,1055,1055,1620,1620,2425,2425,2425,531,pase,,,,,
525,443,ATLACOMULCO - SANCTORUM,232,465,238,885,885,885,885,885,885,1355,1355,2055,2055,2055,445,pase,,,,,
526,443,ATLACOMULCO - CALPULALPAN,210,420,215,820,820,820,820,820,820,1245,1245,1910,1910,1910,412,pase,,,,,
527,443,ATLACOMULCO - SAHAGUN,192,385,197,735,735,735,735,735,735,1125,1125,1735,1735,1735,369,pase,,,,,
528,443,ATLACOMULCO - TULANCINGO,175,350,179,685,685,685,685,685,685,1040,1040,1600,1600,1600,344,pase,,,,,
529,443,ATLACOMULCO - PACHUCA,147,295,151,575,575,575,575,575,575,875,875,1360,1360,1360,289,pase,,,,,
530,443,ATLACOMULCO - AJOLOAPAN,120,240,123,480,480,480,480,480,480,745,745,1155,1155,1155,241,pase,,,,,
531,443,ATLACOMULCO - APAXCO,112,225,115,430,430,430,430,430,430,675,675,1040,1040,1040,216,pase,,,,,
532,443,ATLACOMULCO - ATITALAQUIA,105,210,107,375,375,375,375,375,375,600,600,915,915,915,188,pase,,,,,
533,443,ATLACOMULCO - TULA I,97,195,99,355,355,355,355,355,355,535,535,840,840,840,178,pase,,,,,
534,443,ATLACOMULCO - TULA II,82,165,84,300,300,300,300,300,300,465,465,735,735,735,150,pase,,,,,
535,443,ATLACOMULCO - QUERETARO,60,120,61,210,210,210,210,210,210,330,330,535,535,535,105,pase,,,,,
536,443,ATLACOMULCO - JILOTEPEC,52,105,53,180,180,180,180,180,180,260,260,440,440,440,90,pase,,,,,
537,443,ATLACOMULCO - ACAMBAY,15,30,15,50,50,50,50,50,50,85,85,145,145,145,25,pase,,,,,
538,442,ACAMBAY - SN MARTIN TEXMELUCAN,270,540,276,1005,1005,1005,1005,1005,1005,1535,1535,2280,2280,2280,506,pase,,,,,
539,442,ACAMBAY - SANCTORUM,217,435,223,835,835,835,835,835,835,1270,1270,1910,1910,1910,420,pase,,,,,
540,442,ACAMBAY - CALPULALPAN,195,390,200,770,770,770,770,770,770,1160,1160,1765,1765,1765,387,pase,,,,,
541,442,ACAMBAY - SAHAGUN,177,355,182,685,685,685,685,685,685,1040,1040,1590,1590,1590,344,pase,,,,,
542,442,ACAMBAY - TULANCINGO,160,320,164,635,635,635,635,635,635,955,955,1455,1455,1455,319,pase,,,,,
543,442,ACAMBAY - PACHUCA,132,265,136,525,525,525,525,525,525,790,790,1215,1215,1215,264,pase,,,,,
544,442,ACAMBAY - AJOLOAPAN,105,210,108,430,430,430,430,430,430,660,660,1010,1010,1010,216,pase,,,,,
545,442,ACAMBAY - APAXCO,97,195,100,380,380,380,380,380,380,590,590,895,895,895,191,pase,,,,,
546,442,ACAMBAY - ATITALAQUIA,90,180,92,325,325,325,325,325,325,515,515,770,770,770,163,pase,,,,,
547,442,ACAMBAY - TULA I,82,165,84,305,305,305,305,305,305,450,450,695,695,695,153,pase,,,,,
548,442,ACAMBAY - TULA II,67,135,69,250,250,250,250,250,250,380,380,590,590,590,125,pase,,,,,
549,442,ACAMBAY - QUERETARO,45,90,46,160,160,160,160,160,160,245,245,390,390,390,80,pase,,,,,
550,442,ACAMBAY - JILOTEPEC,37,75,38,130,130,130,130,130,130,175,175,295,295,295,65,pase,,,,,
551,442,ACAMBAY - ATLACOMULCO,15,30,15,50,50,50,50,50,50,85,85,145,145,145,25,pase,,,,,
552,441,JILOTEPEC - SN MARTIN TEXMELUCAN,232,465,238,875,875,875,875,875,875,1360,1360,1985,1985,1985,441,pase,,,,,
553,441,JILOTEPEC - SANCTORUM,180,360,185,705,705,705,705,705,705,1095,1095,1615,1615,1615,355,pase,,,,,
554,441,JILOTEPEC - CALPULALPAN,157,315,162,640,640,640,640,640,640,985,985,1470,1470,1470,322,pase,,,,,
555,441,JILOTEPEC - SAHAGUN,140,280,144,555,555,555,555,555,555,865,865,1295,1295,1295,279,pase,,,,,
556,441,JILOTEPEC - TULANCINGO,122,245,126,505,505,505,505,505,505,780,780,1160,1160,1160,254,pase,,,,,
557,441,JILOTEPEC - PACHUCA,95,190,98,395,395,395,395,395,395,615,615,920,920,920,199,pase,,,,,
558,441,JILOTEPEC - AJOLOAPAN,67,135,70,300,300,300,300,300,300,485,485,715,715,715,151,pase,,,,,
559,441,JILOTEPEC - APAXCO,60,120,62,250,250,250,250,250,250,415,415,600,600,600,126,pase,,,,,
560,441,JILOTEPEC - ATITALAQUIA,52,105,54,195,195,195,195,195,195,340,340,475,475,475,98,pase,,,,,
561,441,JILOTEPEC - ATLACOMULCO,52,105,53,180,180,180,180,180,180,260,260,440,440,440,90,pase,,,,,
,441,JILOTEPEC - SIN SALIDA,52,105,53,180,180,180,180,180,180,260,260,440,440,440,90,pase,,,,,
562,441,JILOTEPEC - TULA I,45,90,46,175,175,175,175,175,175,275,275,400,400,400,88,pase,,,,,
563,441,JILOTEPEC - ACAMBAY,37,75,38,130,130,130,130,130,130,175,175,295,295,295,65,pase,,,,,
