strech_id,tollbooth_id,tollbooth_name,motorbike,car,car-axle,bus-2axle,bus-3axle,bus-4axle,truck-2axle,truck-3axle,truck-4axle,truck-5axle,truck-6axle,truck-7axle,truck-8axle,truck-9axle,load-axle,toll_ref,motorbike-axle,car-rush-hour,car-evening-hour,pedestrian,valid_from
1133,,AUSUR BANOBRAS (VIADUCTO ELEVADO DE TLALPAN),,147,,,,,,,,,,,,,,pase,,,,,
1134,,POETAS -AGUILAS,,45.00,,,,,,,,,,,,,,pase,,,,,
1135,,POETAS -TORRES,,56.00,,,,,,,,,,,,,,pase,,,,,
1136,,POETAS LUIS CABRERA,,56.00,,,,,,,,,,,,,,pase,,,,,
1137,,POETAS-VELC,,75.00,,,,,,,,,,,,,,pase,,,,,
1147,,VIADUCTO ELEVADO LUIS CABRERA (VELC),,19,,,,,,,,,,,,,,pase,,,,,
1138,,CENTENARIO-AGUILAS,, 45.00,,,,,,,,,,,,,,pase,,,,,
1139,,CENTENARIO-LASTORRES,, 56.00,,,,,,,,,,,,,,pase,,,,,
1140,,CENTENARIO-LUIS CABRERA,, 56.00,,,,,,,,,,,,,,pase,,,,,
1141,,CENTENARIO-VELC,, 75.00,,,,,,,,,,,,,,pase,,,,,
1142,,AGUILASSUR-TORRES,, 56.00,,,,,,,,,,,,,,pase,,,,,
1143,,AGUILASSUR-LUIS CABRERA,, 56.00,,,,,,,,,,,,,,pase,,,,,
1144,,AGUILASSUR-VELC,, 75.00,,,,,,,,,,,,,,pase,,,,,
1145,,TORRES SUR-LUIS CABRERA,,56,,,,,,,,,,,,,,pase,,,,,
1146,,TORRES SUR-VELC,,75,,,,,,,,,,,,,,pase,,,,,
1148,,VELC-LUIS CABRERA,, 19.00,,,,,,,,,,,,,,pase,,,,,
1149,,VELC-TORRES,, 75.00,,,,,,,,,,,,,,pase,,,,,
1150,,VELC-ÁGUILAS,, 75.00,,,,,,,,,,,,,,pase,,,,,
1151,,VELC-POETAS,, 75.00,,,,,,,,,,,,,,pase,,,,,
1152,,LUISCABRERA-TORRES,, 56.00,,,,,,,,,,,,,,pase,,,,,
1153,,LUISCABRERA-AGUILAS,, 56.00,,,,,,,,,,,,,,pase,,,,,
1154,,LUISCABRERA-POETAS,, 56.00,,,,,,,,,,,,,,pase,,,,,
1155,,TORRES-AGUILA,,56,,,,,,,,,,,,,,pase,,,,,
1156,,TORRES-POETAS,,56,,,,,,,,,,,,,,pase,,,,,
1157,,AGUILAS-POETA,,45,,,,,,,,,,,,,,pase,,,,,
1158,,TEPALCAPA-VALLEJO,,36.1,,,,,,,,,,,,,,pase,,,,,
1159,,TEPALCAPA-CIRCUNVALACIÓN,, 68.40,,,,,,,,,,,,,,pase,,,,,
1160,,TEPALCAPA-1° DE MAYO,, 98.45,,,,,,,,,,,,,,pase,,,,,
1161,,TEPALCAPA-SAN JOAQUÍN,, 103.89,,,,,,,,,,,,,,pase,,,,,
1162,,TEPALCAPA-ENT. AUT. URBANA NTE.,, 105.39,,,,,,,,,,,,,,pase,,,,,
1163,,LÓPEZPORTILLO (PERINORTE)-VALLEJO,, 24.12,,,,,,,,,,,,,,pase,,,,,
1164,,LÓPEZPORTILLO (PERINORTE)-CIRCUNVALACIÓ,, 56.42,,,,,,,,,,,,,,pase,,,,,
1165,,LÓPEZPORTILLO (PERINORTE)-1° DE MAYO,, 86.47,,,,,,,,,,,,,,pase,,,,,
1166,,LÓPEZPORTILLO (PERINORTE)-SAN JOAQUÍN,, 91.91,,,,,,,,,,,,,,pase,,,,,
1167,,LÓPEZPORTILLO (PERINORTE)-ENT. AUT. URBA,,93.41,,,,,,,,,,,,,,pase,,,,,
1168,,LECHERÍA-VALLEJO,, 18.01,,,,,,,,,,,,,,pase,,,,,
1169,,LECHERÍA-CIRCUNVALACIÓN,, 50.31,,,,,,,,,,,,,,pase,,,,,
1170,,LECHERÍA-1°DE MAYO,, 80.36,,,,,,,,,,,,,,pase,,,,,
1171,,LECHERÍA-SANJOAQUÍN,, 85.81,,,,,,,,,,,,,,pase,,,,,
1172,,LECHERÍA-ENT.AUT. URBANA NTE.,, 87.30,,,,,,,,,,,,,,pase,,,,,
1173,,LAGODE GUADALUPE-VALLEJO,, 5.66,,,,,,,,,,,,,,pase,,,,,
1174,,LAGODE GUADALUPE-CIRCUNVALACIÓN,, 37.97,,,,,,,,,,,,,,pase,,,,,
1175,,LAGODE GUADALUPE-1° DE MAYO,, 68.01,,,,,,,,,,,,,,pase,,,,,
1176,,LAGODE GUADALUPE-SAN JOAQUÍN,, 73.46,,,,,,,,,,,,,,pase,,,,,
1177,,LAGODE GUADALUPE-ENT. AUT. URBANA NTE.,, 74.95,,,,,,,,,,,,,,pase,,,,,
1178,,VALLEDORADO-CIRCUNVALACIÓN,, 24.22,,,,,,,,,,,,,,pase,,,,,
1179,,VALLEDORADO-1° DE MAYO,, 54.27,,,,,,,,,,,,,,pase,,,,,
1180,,VALLEDORADO-SAN JOAQUÍN,, 59.71,,,,,,,,,,,,,,pase,,,,,
1181,,VALLEDORADO-ENT. AUT. URBANA NTE.,, 61.21,,,,,,,,,,,,,,pase,,,,,
1182,,SANTA MÓNICA-CIRCUNVALACIÓN,, 11.13,,,,,,,,,,,,,,pase,,,,,
1183,,SANTA MÓNICA-1° DE MAYO,, 41.17,,,,,,,,,,,,,,pase,,,,,
1184,,SANTA MÓNICA-SAN JOAQUÍN,, 46.62,,,,,,,,,,,,,,pase,,,,,
1185,,SANTA MÓNICA-ENT. AUT. URBANA NTE.,, 48.12,,,,,,,,,,,,,,pase,,,,,
1186,,NAUCALLI-1° DE MAYO,,16.14,,,,,,,,,,,,,,pase,,,,,
1187,,NAUCALLI-SAN JOAQUÍN,,21.59,,,,,,,,,,,,,,pase,,,,,
1188,,NAUCALLI-ENT. AUT. URBANA NTE.,,23.08,,,,,,,,,,,,,,pase,,,,,
1189,,LOMASVERDES-1° DE MAYO,, 16.78,,,,,,,,,,,,,,pase,,,,,
1190,,LOMASVERDES-SAN JOAQUÍN,, 22.23,,,,,,,,,,,,,,pase,,,,,
1191,,LOMASVERDES-ENT. AUT. URBANA NTE.,, 23.72,,,,,,,,,,,,,,pase,,,,,
1192,,GUSTAVOBAZ-1° DE MAYO,, 9.86,,,,,,,,,,,,,,pase,,,,,
1193,,GUSTAVOBAZ-SAN JOAQUÍN,, 13.47,,,,,,,,,,,,,,pase,,,,,
1194,,GUSTAVOBAZ-ENT. AUT. URBANA NTE.,, 16.96,,,,,,,,,,,,,,pase,,,,,
1195,,1° DE MAYO-SAN JOAQUÍN,,6.19,,,,,,,,,,,,,,pase,,,,,
1196,,1° DE MAYO-ENT. AUT. URBANA NTE.,,8.71,,,,,,,,,,,,,,pase,,,,,
1197,,ENT. AUT. URBANA NTE.-G.BAZ,,18.55,,,,,,,,,,,,,,pase,,,,,
1198,,ENT. AUT. URBANA NTE.-LOMAS VERDES,, 22.94,,,,,,,,,,,,,,pase,,,,,
1199,,ENT. AUT. URBANA NTE.-CIRCUNVALACIÓN,, 42.01,,,,,,,,,,,,,,pase,,,,,
1200,,ENT. AUT. URBANA NTE.-SANTA MÓNICA,, 48.73,,,,,,,,,,,,,,pase,,,,,
1201,,ENT. AUT. URBANA NTE.-VALLE DORADO,, 61.82,,,,,,,,,,,,,,pase,,,,,
1202,,ENT. AUT. URBANA NTE.-L GPE.,, 75.66,,,,,,,,,,,,,,pase,,,,,
1203,,ENT. AUT. URBANA NTE.-LECHERÍA,, 87.92,,,,,,,,,,,,,,pase,,,,,
1204,,ENT. AUT. URBANA NTE.-LÓPEZ PORTILLO,, 94.03,,,,,,,,,,,,,,pase,,,,,
1205,,ENT. AUT. URBANA NTE.-TEPALCAPA,, 105.81,,,,,,,,,,,,,,pase,,,,,
1206,,TOREO-G.BAZ,, 18.33,,,,,,,,,,,,,,pase,,,,,
1207,,TOREO-LOMASVERDES,, 22.72,,,,,,,,,,,,,,pase,,,,,
1208,,TOREO-CIRCUNVALACIÓN,, 41.49,,,,,,,,,,,,,,pase,,,,,
1209,,TOREO-SANTAMÓNICA,, 48.52,,,,,,,,,,,,,,pase,,,,,
1210,,TOREO-VALLEDORADO,, 61.61,,,,,,,,,,,,,,pase,,,,,
1211,,TOREO-LGPE.,, 75.44,,,,,,,,,,,,,,pase,,,,,
1212,,TOREO-LECHERÍA,, 87.70,,,,,,,,,,,,,,pase,,,,,
1213,,TOREO-LÓPEZPORTILLO,, 93.81,,,,,,,,,,,,,,pase,,,,,
1214,,TOREO-TEPALCAPA,, 105.59,,,,,,,,,,,,,,pase,,,,,
1215,,RIOSAN JOAQUÍN-G.BAZ,, 17.51,,,,,,,,,,,,,,pase,,,,,
1216,,RIOSAN JOAQUÍN-LOMAS VERDES,, 21.90,,,,,,,,,,,,,,pase,,,,,
1217,,RIOSAN JOAQUÍN-CIRCUNVALACIÓN,, 40.63,,,,,,,,,,,,,,pase,,,,,
1218,,RIOSAN JOAQUÍN-SANTA MÓNICA,, 47.69,,,,,,,,,,,,,,pase,,,,,
1219,,RIOSAN JOAQUÍN-VALLE DORADO,, 60.78,,,,,,,,,,,,,,pase,,,,,
1220,,RIOSAN JOAQUÍN-L GPE.,, 74.62,,,,,,,,,,,,,,pase,,,,,
1221,,RIOSAN JOAQUÍN-LECHERÍA,, 86.87,,,,,,,,,,,,,,pase,,,,,
1222,,RIOSAN JOAQUÍN-LÓPEZ PORTILLO,, 92.98,,,,,,,,,,,,,,pase,,,,,
1223,,RIOSAN JOAQUÍN-TEPALCAPA,, 104.77,,,,,,,,,,,,,,pase,,,,,
1224,,GUSTAVO BAZ-LOMAS VERDES,, 6.65,,,,,,,,,,,,,,pase,,,,,
1225,,GUSTAVO BAZ-CIRCUNVALACIÓN,, 21.12,,,,,,,,,,,,,,pase,,,,,
1226,,GUSTAVO BAZ-SANTA MÓNICA,, 29.47,,,,,,,,,,,,,,pase,,,,,
1227,,GUSTAVO BAZ-VALLE DORADO,, 42.56,,,,,,,,,,,,,,pase,,,,,
1228,,GUSTAVO BAZ-L GPE.,, 56.40,,,,,,,,,,,,,,pase,,,,,
1229,,GUSTAVO BAZ-LECHERÍA,, 68.65,,,,,,,,,,,,,,pase,,,,,
1230,,GUSTAVO BAZ-LÓPEZ PORTILLO,, 74.76,,,,,,,,,,,,,,pase,,,,,
1231,,GUSTAVO BAZ-TEPALCAPA,, 86.55,,,,,,,,,,,,,,pase,,,,,
1232,,CIRCUNVALACIÓN-SANTA MÓNICA,, 12.08,,,,,,,,,,,,,,pase,,,,,
1233,,CIRCUNVALACIÓN-VALLE DORADO,, 25.18,,,,,,,,,,,,,,pase,,,,,
1234,,CIRCUNVALACIÓN-L GPE.,, 39.01,,,,,,,,,,,,,,pase,,,,,
1235,,CIRCUNVALACIÓN-LECHERÍA,, 51.27,,,,,,,,,,,,,,pase,,,,,
1236,,CIRCUNVALACIÓN-LÓPEZ PORTILLO,, 57.38,,,,,,,,,,,,,,pase,,,,,
1237,,CIRCUNVALACIÓN-TEPALCAPA,, 69.16,,,,,,,,,,,,,,pase,,,,,
1238,,VALLEJO/VALLEJO-LGPE.,, 5.75,,,,,,,,,,,,,,pase,,,,,
1239,,VALLEJO/VALLEJO-LECHERÍA,, 18.01,,,,,,,,,,,,,,pase,,,,,
1240,,VALLEJO/VALLEJO-LÓPEZ PORTILLO,, 24.12,,,,,,,,,,,,,,pase,,,,,
1241,,VALLEJO/VALLEJO-TEPALCAPA,, 35.90,,,,,,,,,,,,,,pase,,,,,
1242,,VALLEJO/PERIFÉRICO-L GPE.,, 5.66,,,,,,,,,,,,,,pase,,,,,
1243,,VALLEJO/PERIFÉRICO-LECHERÍA,, 17.92,,,,,,,,,,,,,,pase,,,,,
1244,,VALLEJO/PERIFÉRICO-LÓPEZ PORTILLO,, 24.03,,,,,,,,,,,,,,pase,,,,,
1245,,VALLEJO/PERIFÉRICO-TEPALCAPA,, 35.82,,,,,,,,,,,,,,pase,,,,,
1246,,VEB PTE.-CDI PTE.,,1.82,,,,,,,,,,,,,,pase,,2.80,,,
1247,,VEB PTE.-EJERCITO NACIONAL PTE.,,8.25,,,,,,,,,,,,,,pase,,12.73,,,
1248,,VEB PTE.-PALMAS PTE.,,14.70,,,,,,,,,,,,,,pase,,22.67,,,
1249,,VEB PTE.-REFORMA CENTRO,,19.16,,,,,,,,,,,,,,pase,,29.56,,,
1250,,VEB PTE.-PARQUE PELVOUX,,18.82,,,,,,,,,,,,,,pase,,29.03,,,
1251,,VEB PTE.-CONSTITUYENTES PTE.,,29.76,,,,,,,,,,,,,,pase,,45.91,,,
1252,,VEB PTE.-MINERIA PTE.,,34.85,,,,,,,,,,,,,,pase,,53.76,,,
1253,,VEB PTE.-SAN ANTONIO PTE.,,50.82,,,,,,,,,,,,,,pase,,78.38,,,
1254,,CDI PTE.-EJERCITO NACIONAL PTE.,,6.10,,,,,,,,,,,,,,pase,,9.40,,,
1255,,CDI PTE.-PALMAS PTE.,,12.54,,,,,,,,,,,,,,pase,,19.34,,,
1256,,CDI PTE.-REFORMA CENTRO,,17.03,,,,,,,,,,,,,,pase,,26.26,,,
1257,,CDI PTE.-PARQUE PELVOUX,,16.68,,,,,,,,,,,,,,pase,,25.74,,,
1258,,CDI PTE.-CONSTITUYENTES PTE.,,27.63,,,,,,,,,,,,,,pase,,42.62,,,
1259,,CDI PTE.-MINERIA PTE.,,32.72,,,,,,,,,,,,,,pase,,50.46,,,
1260,,CDI PTE.-SAN ANTONIO PTE.,,48.68,,,,,,,,,,,,,,pase,,75.08,,,
1261,,CONSCRIPTO PTE.-EJERCITO NACIONAL PT,,4.30,,,,,,,,,,,,,,pase,,6.64,,,
1262,,CONSCRIPTO PTE.-PALMAS PTE.,,10.73,,,,,,,,,,,,,,pase,,16.56,,,
1263,,CONSCRIPTO PTE.-REFORMA CENTRO,,15.21,,,,,,,,,,,,,,pase,,23.47,,,
1264,,CONSCRIPTO PTE.-PARQUE PELVOUX,,14.88,,,,,,,,,,,,,,pase,,22.95,,,
1265,,CONSCRIPTO PTE.-CONSTITUYENTES PTE.,,25.82,,,,,,,,,,,,,,pase,,39.82,,,
1266,,CONSCRIPTO PTE.-MINERIA PTE.,,30.90,,,,,,,,,,,,,,pase,,47.67,,,
1267,,CONSCRIPTO PTE.-SAN ANTONIO PTE.,,46.87,,,,,,,,,,,,,,pase,,72.29,,,
1268,,EJÉRCITO NACIONAL PTE.-PALMAS PTE.,,5.11,,,,,,,,,,,,,,pase,,7.88,,,
1269,,EJÉRCITO NACIONAL PTE.-REFORMA CENT,,9.59,,,,,,,,,,,,,,pase,,14.79,,,
1270,,EJÉRCITO NACIONAL PTE.-PARQUE PELVO,,9.25,,,,,,,,,,,,,,pase,,14.27,,,
1271,,EJÉRCITO NACIONAL PTE.-CONSTITUYENT,,20.19,,,,,,,,,,,,,,pase,,31.15,,,
1272,,EJÉRCITO NACIONAL PTE.-MINERIA PTE.,,25.28,,,,,,,,,,,,,,pase,,38.99,,,
1273,,EJÉRCITO NACIONAL PTE.-SAN ANTONIO P,,41.24,,,,,,,,,,,,,,pase,,63.62,,,
1274,,PALMAS PTE.-REFORMA CENTRO,,5.34,,,,,,,,,,,,,,pase,,8.23,,,
1275,,PALMAS PTE.-PARQUE PELVOUX,,4.99,,,,,,,,,,,,,,pase,,7.70,,,
1276,,PALMAS PTE.-CONSTITUYENTES PTE.,,15.94,,,,,,,,,,,,,,pase,,24.59,,,
1277,,PALMAS PTE.-MINERIA PTE.,,21.03,,,,,,,,,,,,,,pase,,32.43,,,
1278,,PALMAS PTE.-SAN ANTONIO PTE.,,36.99,,,,,,,,,,,,,,pase,,57.06,,,
1279,,ROSARIO CASTELLANOS-CONSTITUYENTES,,9.39,,,,,,,,,,,,,,pase,,14.49,,,
1280,,ROSARIO CASTELLANOS-MINERIA PTE.,,14.48,,,,,,,,,,,,,,pase,,22.33,,,
1281,,ROSARIO CASTELLANOS-SAN ANTONIO PT,,30.44,,,,,,,,,,,,,,pase,,46.95,,,
1282,,ALENCASTRE PTE.-CONSTITUYENTES PTE.,,3.78,,,,,,,,,,,,,,pase,,5.83,,,
1283,,ALENCASTRE PTE.-MINERIA PTE.,,9.10,,,,,,,,,,,,,,pase,,14.03,,,
1284,,ALENCASTRE PTE.-SAN ANTONIO PTE.,,24.83,,,,,,,,,,,,,,pase,,38.30,,,
1285,,SAN ANTONIO OTE.-ALENCASTRE OTE.,,21.76,,,,,,,,,,,,,,pase,,33.57,,,
1286,,SAN ANTONIO OTE.-CHAPULTEPEC / REFORMA,,25.32,,,,,,,,,,,,,,pase,,39.06,,,
1287,,SAN ANTONIO OTE.-CONSCRIPTO OTE.,,45.62,,,,,,,,,,,,,,pase,,70.36,,,
1288,,SAN ANTONIO OTE.-CDI OTE.,,45.78,,,,,,,,,,,,,,pase,,70.62,,,
1289,,SAN ANTONIO OTE.-VEB OTE.,,47.52,,,,,,,,,,,,,,pase,,73.30,,,
1290,,SOSTENES ROCHA OTE.-ALENCASTRE OTE.,,7.82,,,,,,,,,,,,,,pase,,12.06,,,
1291,,SOSTENES ROCHA OTE.-CHAPULTEPEC/REFORM,,11.35,,,,,,,,,,,,,,pase,,17.51,,,
1292,,SOSTENES ROCHA OTE.-CONSCRIPTO OTE.,,31.64,,,,,,,,,,,,,,pase,,48.80,,,
1293,,SOSTENES ROCHA OTE.-CDI OTE.,,31.81,,,,,,,,,,,,,,pase,,49.06,,,
1294,,SOSTENES ROCHA OTE.-VEB OTE.,,33.55,,,,,,,,,,,,,,pase,,51.75,,,
1295,,CONSTITUYENTES OTE.-ALENCASTRE OTE.,,5.68,,,,,,,,,,,,,,pase,,8.77,,,
1296,,CONSTITUYENTES OTE.-CHAPULTEPEC / REFOR,,9.19,,,,,,,,,,,,,,pase,,14.18,,,
1297,,CONSTITUYENTES OTE.-CONSCRIPTO OTE.,,29.48,,,,,,,,,,,,,,pase,,45.48,,,
1298,,CONSTITUYENTES OTE.-CDI OTE.,,29.66,,,,,,,,,,,,,,pase,,45.74,,,
1299,,CONSTITUYENTES OTE.-VEB OTE.,,31.40,,,,,,,,,,,,,,pase,,48.43,,,
1300,,PARQUE MARTE OTE.-CONSCRIPTO OTE.,,17.28,,,,,,,,,,,,,,pase,,26.65,,,
1301,,PARQUE MARTE OTE.-CDI OTE.,,18.29,,,,,,,,,,,,,,pase,,28.21,,,
1302,,PARQUE MARTE OTE.-VEB OTE.,,20.06,,,,,,,,,,,,,,pase,,30.95,,,
1303,,EJÉRCITO NACIONAL OTE.-CONSCRIPTO OTE.,,6.72,,,,,,,,,,,,,,pase,,10.37,,,
1304,,EJÉRCITO NACIONAL OTE.-CDI OTE.,,6.86,,,,,,,,,,,,,,pase,,10.59,,,
1305,,EJÉRCITO NACIONAL OTE.-VEB OTE.,,8.68,,,,,,,,,,,,,,pase,,13.39,,,
1374,60,puente rodolfo robles,9,19,10,32,32,32,32,32,63,63,90,90,90,90,16,capufe,,,,,
511,50,punete internacional ojinaga,14,28,14,54,54,54,54,54,54,54,54,54,54,54,27,capufe,,,,,
