"tollbooth_id","direction","legacy_id","tollbooth_name","coords","status","strech_id","state","place","lines","type","highway","operator_2025","gate_to"
,,438,"tula I","20.098237587246164, -99.28604456081915","open",611,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.098237587246164, -99.28604456081915","open",610,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.098237587246164, -99.28604456081915","open",606,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.098237587246164, -99.28604456081915","open",605,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.098237587246164, -99.28604456081915","open",603,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.098237587246164, -99.28604456081915","open",601,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.098237587246164, -99.28604456081915","open",600,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.098237587246164, -99.28604456081915","open",599,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.09969291646326, -99.28068154539648","open",612,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.09969291646326, -99.28068154539648","open",609,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.09969291646326, -99.28068154539648","open",607,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.09969291646326, -99.28068154539648","open",608,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.09969291646326, -99.28068154539648","open",604,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.09969291646326, -99.28068154539648","open",602,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.098181542183756, -99.28318697631123","open",598,"hidalgo","entronque",2,"toll",,"arconorte",
,,438,"tula I","20.098181542183756, -99.28318697631123","open",580,"hidalgo","entronque",2,"toll",,"arconorte",
,,438,"tula I","20.098181542183756, -99.28318697631123","open",562,"hidalgo","entronque",2,"toll",,"arconorte",
,,438,"tula I","20.098181542183756, -99.28318697631123","open",547,"hidalgo","entronque",2,"toll",,"arconorte",
,,438,"tula I","20.098181542183756, -99.28318697631123","open",533,"hidalgo","entronque",2,"toll",,"arconorte",
,,438,"tula I","20.09810005336022, -99.28316189174686","open",613,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.09810005336022, -99.28316189174686","open",611,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.09810005336022, -99.28316189174686","open",610,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.09810005336022, -99.28316189174686","open",606,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.09810005336022, -99.28316189174686","open",605,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.09810005336022, -99.28316189174686","open",603,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.09810005336022, -99.28316189174686","open",601,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.09810005336022, -99.28316189174686","open",600,"hidalgo","entronque",1,"toll",,"arconorte",
,,438,"tula I","20.09810005336022, -99.28316189174686","open",599,"hidalgo","entronque",1,"toll",,"arconorte",
,,439,"tula II","20.070348441560224, -99.36824926996206","open",581,"hidalgo","entronque",2,"toll",,"arconorte",
,,439,"tula II","20.070348441560224, -99.36824926996206","open",564,"hidalgo","entronque",2,"toll",,"arconorte",
,,439,"tula II","20.070348441560224, -99.36824926996206","open",548,"hidalgo","entronque",2,"toll",,"arconorte",
,,439,"tula II","20.070348441560224, -99.36824926996206","open",534,"hidalgo","entronque",2,"toll",,"arconorte",
,,439,"tula II","20.071904806746954, -99.36769688732437","open",598,"hidalgo","entronque",1,"toll",,"arconorte",
,,439,"tula II","20.071904806746954, -99.36769688732437","open",596,"hidalgo","entronque",1,"toll",,"arconorte",
,,439,"tula II","20.071904806746954, -99.36769688732437","open",593,"hidalgo","entronque",1,"toll",,"arconorte",
,,439,"tula II","20.071904806746954, -99.36769688732437","open",592,"hidalgo","entronque",1,"toll",,"arconorte",
,,439,"tula II","20.071904806746954, -99.36769688732437","open",591,"hidalgo","entronque",1,"toll",,"arconorte",
,,439,"tula II","20.071904806746954, -99.36769688732437","open",588,"hidalgo","entronque",1,"toll",,"arconorte",
,,439,"tula II","20.071904806746954, -99.36769688732437","open",587,"hidalgo","entronque",1,"toll",,"arconorte",
,,439,"tula II","20.071904806746954, -99.36769688732437","open",586,"hidalgo","entronque",1,"toll",,"arconorte",
,,439,"tula II","20.071904806746954, -99.36769688732437","open",585,"hidalgo","entronque",1,"toll",,"arconorte",
,,439,"tula II","20.071904806746954, -99.36769688732437","open",584,"hidalgo","entronque",1,"toll",,"arconorte",
,,439,"tula II","20.07268919800209, -99.36882570550684","open",612,"hidalgo","entronque",2,"toll",,"arconorte",
,,439,"tula II","20.07268919800209, -99.36882570550684","open",625,"hidalgo","entronque",2,"toll",,"arconorte",
,,439,"tula II","20.07268919800209, -99.36882570550684","open",746,"hidalgo","entronque",2,"toll",,"arconorte",
,,439,"tula II","20.07268919800209, -99.36882570550684","open",639,"hidalgo","entronque",2,"toll",,"arconorte",
,,439,"tula II","20.07268919800209, -99.36882570550684","open",651,"hidalgo","entronque",2,"toll",,"arconorte",
,,439,"tula II","20.07268919800209, -99.36882570550684","open",665,"hidalgo","entronque",2,"toll",,"arconorte",
,,439,"tula II","20.07268919800209, -99.36882570550684","open",679,"hidalgo","entronque",2,"toll",,"arconorte",
,,439,"tula II","20.07268919800209, -99.36882570550684","open",694,"hidalgo","entronque",2,"toll",,"arconorte",
,,439,"tula II","20.07268919800209, -99.36882570550684","open",709,"hidalgo","entronque",2,"toll",,"arconorte",
,,439,"tula II","20.07268919800209, -99.36882570550684","open",724,"hidalgo","entronque",2,"toll",,"arconorte",
,,439,"tula II","20.07264501210519, -99.36979589328737","open",597,"hidalgo","entronque",1,"toll",,"arconorte",
,,439,"tula II","20.07264501210519, -99.36979589328737","open",595,"hidalgo","entronque",1,"toll",,"arconorte",
,,439,"tula II","20.07264501210519, -99.36979589328737","open",594,"hidalgo","entronque",1,"toll",,"arconorte",
,,439,"tula II","20.07264501210519, -99.36979589328737","open",590,"hidalgo","entronque",1,"toll",,"arconorte",
,,439,"tula II","20.07264501210519, -99.36979589328737","open",589,"hidalgo","entronque",1,"toll",,"arconorte",
,,437,"atitalaquia","20.065042150758917, -99.21866529462685","open",613,"hidalgo","entronque",2,"toll",,"arconorte",
,,437,"atitalaquia","20.065042150758917, -99.21866529462685","open",596,"hidalgo","entronque",2,"toll",,"arconorte",
,,437,"atitalaquia","20.065042150758917, -99.21866529462685","open",579,"hidalgo","entronque",2,"toll",,"arconorte",
,,437,"atitalaquia","20.065042150758917, -99.21866529462685","open",560,"hidalgo","entronque",2,"toll",,"arconorte",
,,437,"atitalaquia","20.065042150758917, -99.21866529462685","open",546,"hidalgo","entronque",2,"toll",,"arconorte",
,,437,"atitalaquia","20.065042150758917, -99.21866529462685","open",532,"hidalgo","entronque",2,"toll",,"arconorte",
,,437,"atitalaquia","20.064982427107072, -99.21865465441005","open",627,"hidalgo","entronque",1,"toll",,"arconorte",
,,437,"atitalaquia","20.064982427107072, -99.21865465441005","open",626,"hidalgo","entronque",1,"toll",,"arconorte",
,,437,"atitalaquia","20.064982427107072, -99.21865465441005","open",624,"hidalgo","entronque",1,"toll",,"arconorte",
,,437,"atitalaquia","20.064982427107072, -99.21865465441005","open",620,"hidalgo","entronque",1,"toll",,"arconorte",
,,437,"atitalaquia","20.064982427107072, -99.21865465441005","open",619,"hidalgo","entronque",1,"toll",,"arconorte",
,,437,"atitalaquia","20.064982427107072, -99.21865465441005","open",617,"hidalgo","entronque",1,"toll",,"arconorte",
,,437,"atitalaquia","20.064982427107072, -99.21865465441005","open",615,"hidalgo","entronque",1,"toll",,"arconorte",
,,437,"atitalaquia","20.064982427107072, -99.21865465441005","open",614,"hidalgo","entronque",1,"toll",,"arconorte",
,,437,"atitalaquia","20.067313545260703, -99.21849589540707","open",749,"hidalgo","entronque",2,"toll",,"arconorte",
,,437,"atitalaquia","20.067313545260703, -99.21849589540707","open",642,"hidalgo","entronque",2,"toll",,"arconorte",
,,437,"atitalaquia","20.067313545260703, -99.21849589540707","open",655,"hidalgo","entronque",2,"toll",,"arconorte",
,,437,"atitalaquia","20.067313545260703, -99.21849589540707","open",667,"hidalgo","entronque",2,"toll",,"arconorte",
,,437,"atitalaquia","20.067313545260703, -99.21849589540707","open",682,"hidalgo","entronque",2,"toll",,"arconorte",
,,437,"atitalaquia","20.067313545260703, -99.21849589540707","open",696,"hidalgo","entronque",2,"toll",,"arconorte",
,,437,"atitalaquia","20.067313545260703, -99.21849589540707","open",711,"hidalgo","entronque",2,"toll",,"arconorte",
,,437,"atitalaquia","20.067313545260703, -99.21849589540707","open",726,"hidalgo","entronque",2,"toll",,"arconorte",
,,437,"atitalaquia","20.06726374786774, -99.21853495976927","open",628,"hidalgo","entronque",2,"toll",,"arconorte",
,,437,"atitalaquia","20.06726374786774, -99.21853495976927","open",625,"hidalgo","entronque",1,"toll",,"arconorte",
,,437,"atitalaquia","20.06726374786774, -99.21853495976927","open",623,"hidalgo","entronque",1,"toll",,"arconorte",
,,437,"atitalaquia","20.06726374786774, -99.21853495976927","open",622,"hidalgo","entronque",1,"toll",,"arconorte",
,,437,"atitalaquia","20.06726374786774, -99.21853495976927","open",621,"hidalgo","entronque",1,"toll",,"arconorte",
,,437,"atitalaquia","20.06726374786774, -99.21853495976927","open",618,"hidalgo","entronque",1,"toll",,"arconorte",
,,437,"atitalaquia","20.06726374786774, -99.21853495976927","open",616,"hidalgo","entronque",1,"toll",,"arconorte",
,,436,"ajoloapan","19.956441521975105, -99.05548785748188","open",643,"edomx","entronque",1,"toll",,"arconorte",
,,436,"ajoloapan","19.956441521975105, -99.05548785748188","open",642,"edomx","entronque",1,"toll",,"arconorte",
,,436,"ajoloapan","19.956441521975105, -99.05548785748188","open",641,"edomx","entronque",1,"toll",,"arconorte",
,,436,"ajoloapan","19.956441521975105, -99.05548785748188","open",639,"edomx","entronque",1,"toll",,"arconorte",
,,436,"ajoloapan","19.956441521975105, -99.05548785748188","open",637,"edomx","entronque",1,"toll",,"arconorte",
,,436,"ajoloapan","19.956441521975105, -99.05548785748188","open",636,"edomx","entronque",1,"toll",,"arconorte",
,,436,"ajoloapan","19.956441521975105, -99.05548785748188","open",635,"edomx","entronque",1,"toll",,"arconorte",
,,436,"ajoloapan","19.956441521975105, -99.05548785748188","open",632,"edomx","entronque",1,"toll",,"arconorte",
,,436,"ajoloapan","19.956441521975105, -99.05548785748188","open",630,"edomx","entronque",1,"toll",,"arconorte",
,,436,"ajoloapan","19.955877232274915, -99.05544188568793","open",748,"edomx","entronque",2,"toll",,"arconorte",
,,436,"ajoloapan","19.955877232274915, -99.05544188568793","open",626,"edomx","entronque",2,"toll",,"arconorte",
,,436,"ajoloapan","19.955877232274915, -99.05544188568793","open",610,"edomx","entronque",2,"toll",,"arconorte",
,,436,"ajoloapan","19.955877232274915, -99.05544188568793","open",592,"edomx","entronque",2,"toll",,"arconorte",
,,436,"ajoloapan","19.955877232274915, -99.05544188568793","open",575,"edomx","entronque",2,"toll",,"arconorte",
,,436,"ajoloapan","19.955877232274915, -99.05544188568793","open",558,"edomx","entronque",2,"toll",,"arconorte",
,,436,"ajoloapan","19.955877232274915, -99.05544188568793","open",544,"edomx","entronque",2,"toll",,"arconorte",
,,436,"ajoloapan","19.955877232274915, -99.05544188568793","open",530,"edomx","entronque",2,"toll",,"arconorte",
,,436,"ajoloapan","19.956107705143303, -99.05336177908266","open",657,"edomx","entronque",2,"toll",,"arconorte",
,,436,"ajoloapan","19.956107705143303, -99.05336177908266","open",670,"edomx","entronque",2,"toll",,"arconorte",
,,436,"ajoloapan","19.956107705143303, -99.05336177908266","open",684,"edomx","entronque",2,"toll",,"arconorte",
,,436,"ajoloapan","19.956107705143303, -99.05336177908266","open",698,"edomx","entronque",2,"toll",,"arconorte",
,,436,"ajoloapan","19.956107705143303, -99.05336177908266","open",713,"edomx","entronque",2,"toll",,"arconorte",
,,436,"ajoloapan","19.956107705143303, -99.05336177908266","open",727,"edomx","entronque",2,"toll",,"arconorte",
,,436,"ajoloapan","19.955471686502346, -99.05277825226608","open",640,"edomx","entronque",1,"toll",,"arconorte",
,,436,"ajoloapan","19.955471686502346, -99.05277825226608","open",638,"edomx","entronque",1,"toll",,"arconorte",
,,436,"ajoloapan","19.955471686502346, -99.05277825226608","open",634,"edomx","entronque",1,"toll",,"arconorte",
,,436,"ajoloapan","19.955471686502346, -99.05277825226608","open",633,"edomx","entronque",1,"toll",,"arconorte",
,,436,"ajoloapan","19.955471686502346, -99.05277825226608","open",631,"edomx","entronque",1,"toll",,"arconorte",
,,436,"ajoloapan","19.955471686502346, -99.05277825226608","open",629,"edomx","entronque",1,"toll",,"arconorte",
,,435,"pachuca","19.92751685142797, -98.89151566338009","open",529,"hidalgo","entronque",5,"toll",,"arconorte",
,,435,"pachuca","19.92751685142797, -98.89151566338009","open",543,"hidalgo","entronque",5,"toll",,"arconorte",
,,435,"pachuca","19.92751685142797, -98.89151566338009","open",557,"hidalgo","entronque",5,"toll",,"arconorte",
,,435,"pachuca","19.92751685142797, -98.89151566338009","open",574,"hidalgo","entronque",5,"toll",,"arconorte",
,,435,"pachuca","19.92751685142797, -98.89151566338009","open",591,"hidalgo","entronque",5,"toll",,"arconorte",
,,435,"pachuca","19.92751685142797, -98.89151566338009","open",606,"hidalgo","entronque",5,"toll",,"arconorte",
,,435,"pachuca","19.92751685142797, -98.89151566338009","open",624,"hidalgo","entronque",5,"toll",,"arconorte",
,,435,"pachuca","19.92751685142797, -98.89151566338009","open",745,"hidalgo","entronque",5,"toll",,"arconorte",
,,435,"pachuca","19.92751685142797, -98.89151566338009","open",640,"hidalgo","entronque",5,"toll",,"arconorte",
,,435,"pachuca","19.92751685142797, -98.89151566338009","open",672,"hidalgo","entronque",5,"toll",,"arconorte",
,,435,"pachuca","19.92751685142797, -98.89151566338009","open",685,"hidalgo","entronque",5,"toll",,"arconorte",
,,435,"pachuca","19.92751685142797, -98.89151566338009","open",700,"hidalgo","entronque",5,"toll",,"arconorte",
,,435,"pachuca","19.92751685142797, -98.89151566338009","open",714,"hidalgo","entronque",5,"toll",,"arconorte",
,,435,"pachuca","19.92751685142797, -98.89151566338009","open",729,"hidalgo","entronque",5,"toll",,"arconorte",
,,435,"pachuca","19.92736812391822, -98.8914761722353","open",644,"hidalgo","entronque",4,"toll",,"arconorte",
,,435,"pachuca","19.92736812391822, -98.8914761722353","open",646,"hidalgo","entronque",4,"toll",,"arconorte",
,,435,"pachuca","19.92736812391822, -98.8914761722353","open",647,"hidalgo","entronque",4,"toll",,"arconorte",
,,435,"pachuca","19.92736812391822, -98.8914761722353","open",648,"hidalgo","entronque",4,"toll",,"arconorte",
,,435,"pachuca","19.92736812391822, -98.8914761722353","open",649,"hidalgo","entronque",4,"toll",,"arconorte",
,,435,"pachuca","19.92736812391822, -98.8914761722353","open",651,"hidalgo","entronque",4,"toll",,"arconorte",
,,435,"pachuca","19.92736812391822, -98.8914761722353","open",653,"hidalgo","entronque",4,"toll",,"arconorte",
,,435,"pachuca","19.92736812391822, -98.8914761722353","open",655,"hidalgo","entronque",4,"toll",,"arconorte",
,,435,"pachuca","19.92736812391822, -98.8914761722353","open",656,"hidalgo","entronque",4,"toll",,"arconorte",
,,435,"pachuca","19.92736812391822, -98.8914761722353","open",657,"hidalgo","entronque",4,"toll",,"arconorte",
,,435,"pachuca","19.92736812391822, -98.8914761722353","open",658,"hidalgo","entronque",4,"toll",,"arconorte",
,,435,"pachuca","19.92736812391822, -98.8914761722353","open",654,"hidalgo","entronque",4,"toll",,"arconorte",
,,435,"pachuca","19.92736812391822, -98.8914761722353","open",652,"hidalgo","entronque",4,"toll",,"arconorte",
,,435,"pachuca","19.92736812391822, -98.8914761722353","open",650,"hidalgo","entronque",4,"toll",,"arconorte",
,,435,"pachuca","19.92736812391822, -98.8914761722353","open",645,"hidalgo","entronque",4,"toll",,"arconorte",
,,434,"tulancingo","19.833664883983303, -98.70159823533967","open",658,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.833664883983303, -98.70159823533967","open",638,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.833664883983303, -98.70159823533967","open",620,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.833664883983303, -98.70159823533967","open",605,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.833664883983303, -98.70159823533967","open",588,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.833664883983303, -98.70159823533967","open",573,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.833664883983303, -98.70159823533967","open",556,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.833664883983303, -98.70159823533967","open",542,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.833664883983303, -98.70159823533967","open",528,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.833664883983303, -98.70159823533967","open",741,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.833672468159307, -98.70145067881974","open",673,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.833672468159307, -98.70145067881974","open",671,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.833672468159307, -98.70145067881974","open",669,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.833672468159307, -98.70145067881974","open",664,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.834947139943317, -98.70014530801346","open",672,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.834947139943317, -98.70014530801346","open",670,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.834947139943317, -98.70014530801346","open",668,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.834947139943317, -98.70014530801346","open",667,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.834947139943317, -98.70014530801346","open",666,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.834947139943317, -98.70014530801346","open",665,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.834947139943317, -98.70014530801346","open",663,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.834947139943317, -98.70014530801346","open",662,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.834947139943317, -98.70014530801346","open",661,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.834947139943317, -98.70014530801346","open",660,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.834947139943317, -98.70014530801346","open",659,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.83477569516608, -98.70014330518617","open",688,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.83477569516608, -98.70014330518617","open",701,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.83477569516608, -98.70014330518617","open",715,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.83477569516608, -98.70014330518617","open",730,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.83370426818655, -98.69869992797642","open",688,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.83370426818655, -98.69869992797642","open",701,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.83370426818655, -98.69869992797642","open",715,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.83370426818655, -98.69869992797642","open",730,"edomx","entronque",2,"toll",,"arconorte",
,,434,"tulancingo","19.833704185270506, -98.69886859080597","open",672,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.833704185270506, -98.69886859080597","open",670,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.833704185270506, -98.69886859080597","open",668,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.833704185270506, -98.69886859080597","open",667,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.833704185270506, -98.69886859080597","open",666,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.833704185270506, -98.69886859080597","open",665,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.833704185270506, -98.69886859080597","open",663,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.833704185270506, -98.69886859080597","open",662,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.833704185270506, -98.69886859080597","open",661,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.833704185270506, -98.69886859080597","open",660,"edomx","entronque",1,"toll",,"arconorte",
,,434,"tulancingo","19.833704185270506, -98.69886859080597","open",659,"edomx","entronque",1,"toll",,"arconorte",
,,433,"shagun","19.756043438033146, -98.63055170365965","open",673,"edomx","entronque",2,"toll",,"arconorte",
,,433,"shagun","19.756043438033146, -98.63055170365965","open",654,"edomx","entronque",2,"toll",,"arconorte",
,,433,"shagun","19.756043438033146, -98.63055170365965","open",634,"edomx","entronque",2,"toll",,"arconorte",
,,433,"shagun","19.756043438033146, -98.63055170365965","open",740,"edomx","entronque",2,"toll",,"arconorte",
,,433,"shagun","19.756043438033146, -98.63055170365965","open",619,"edomx","entronque",2,"toll",,"arconorte",
,,433,"shagun","19.756043438033146, -98.63055170365965","open",603,"edomx","entronque",2,"toll",,"arconorte",
,,433,"shagun","19.756043438033146, -98.63055170365965","open",587,"edomx","entronque",2,"toll",,"arconorte",
,,433,"shagun","19.756043438033146, -98.63055170365965","open",572,"edomx","entronque",2,"toll",,"arconorte",
,,433,"shagun","19.756043438033146, -98.63055170365965","open",555,"edomx","entronque",2,"toll",,"arconorte",
,,433,"shagun","19.756043438033146, -98.63055170365965","open",541,"edomx","entronque",2,"toll",,"arconorte",
,,433,"shagun","19.756043438033146, -98.63055170365965","open",527,"edomx","entronque",2,"toll",,"arconorte",
,,433,"shagun","19.755939830461024, -98.62811909845483","open",703,"edomx","entronque",2,"toll",,"arconorte",
,,433,"shagun","19.755939830461024, -98.62811909845483","open",717,"edomx","entronque",2,"toll",,"arconorte",
,,433,"shagun","19.755939830461024, -98.62811909845483","open",731,"edomx","entronque",2,"toll",,"arconorte",
,,433,"shagun","19.756673639052305, -98.62833399597422","open",688,"edomx","entronque",1,"toll",,"arconorte",
,,433,"shagun","19.756673639052305, -98.62833399597422","open",685,"edomx","entronque",1,"toll",,"arconorte",
,,433,"shagun","19.756673639052305, -98.62833399597422","open",684,"edomx","entronque",1,"toll",,"arconorte",
,,433,"shagun","19.756673639052305, -98.62833399597422","open",683,"edomx","entronque",1,"toll",,"arconorte",
,,433,"shagun","19.756673639052305, -98.62833399597422","open",682,"edomx","entronque",1,"toll",,"arconorte",
,,433,"shagun","19.756673639052305, -98.62833399597422","open",680,"edomx","entronque",1,"toll",,"arconorte",
,,433,"shagun","19.756673639052305, -98.62833399597422","open",679,"edomx","entronque",1,"toll",,"arconorte",
,,433,"shagun","19.756673639052305, -98.62833399597422","open",678,"edomx","entronque",1,"toll",,"arconorte",
,,433,"shagun","19.756673639052305, -98.62833399597422","open",677,"edomx","entronque",1,"toll",,"arconorte",
,,433,"shagun","19.756673639052305, -98.62833399597422","open",675,"edomx","entronque",1,"toll",,"arconorte",
,,433,"shagun","19.756673639052305, -98.62833399597422","open",674,"edomx","entronque",1,"toll",,"arconorte",
,,433,"shagun","19.755408882135992, -98.62953558677395","open",687,"edomx","entronque",1,"toll",,"arconorte",
,,433,"shagun","19.755408882135992, -98.62953558677395","open",687,"edomx","entronque",1,"toll",,"arconorte",
,,433,"shagun","19.755408882135992, -98.62953558677395","open",681,"edomx","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.62013622707189, -98.54694378446786","open",718,"tlaxcala","entronque",2,"toll",,"arconorte",
,,432,"calpulalpan","19.62013622707189, -98.54694378446786","open",732,"tlaxcala","entronque",2,"toll",,"arconorte",
,,432,"calpulalpan","19.620133672377662, -98.54706986413642","open",703,"tlaxcala","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.620133672377662, -98.54706986413642","open",701,"tlaxcala","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.620133672377662, -98.54706986413642","open",700,"tlaxcala","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.620133672377662, -98.54706986413642","open",698,"tlaxcala","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.620133672377662, -98.54706986413642","open",697,"tlaxcala","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.620133672377662, -98.54706986413642","open",696,"tlaxcala","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.620133672377662, -98.54706986413642","open",695,"tlaxcala","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.620133672377662, -98.54706986413642","open",694,"tlaxcala","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.620133672377662, -98.54706986413642","open",693,"tlaxcala","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.620133672377662, -98.54706986413642","open",692,"tlaxcala","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.620133672377662, -98.54706986413642","open",691,"tlaxcala","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.620133672377662, -98.54706986413642","open",690,"tlaxcala","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.620133672377662, -98.54706986413642","open",689,"tlaxcala","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.621535630152778, -98.54806978002283","open",703,"hidalgo","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.621535630152778, -98.54806978002283","open",701,"hidalgo","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.621535630152778, -98.54806978002283","open",700,"hidalgo","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.621535630152778, -98.54806978002283","open",698,"hidalgo","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.621535630152778, -98.54806978002283","open",697,"hidalgo","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.621535630152778, -98.54806978002283","open",696,"hidalgo","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.621535630152778, -98.54806978002283","open",695,"hidalgo","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.621535630152778, -98.54806978002283","open",694,"hidalgo","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.621535630152778, -98.54806978002283","open",693,"hidalgo","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.621535630152778, -98.54806978002283","open",692,"hidalgo","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.621535630152778, -98.54806978002283","open",691,"hidalgo","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.621535630152778, -98.54806978002283","open",690,"hidalgo","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.621535630152778, -98.54806978002283","open",689,"hidalgo","entronque",1,"toll",,"arconorte",
,,432,"calpulalpan","19.621418665515925, -98.5480998224324","open",718,"hidalgo","entronque",2,"toll",,"arconorte",
,,432,"calpulalpan","19.621418665515925, -98.5480998224324","open",732,"hidalgo","entronque",2,"toll",,"arconorte",
,,432,"calpulalpan","19.619437676918853, -98.54964364658991","open",687,"hidalgo","entronque",2,"toll",,"arconorte",
,,432,"calpulalpan","19.619437676918853, -98.54964364658991","open",671,"hidalgo","entronque",2,"toll",,"arconorte",
,,432,"calpulalpan","19.619437676918853, -98.54964364658991","open",652,"hidalgo","entronque",2,"toll",,"arconorte",
