strech_id,tollbooth_id,tollbooth_name,motorbike,car,car-axle,bus-2axle,bus-3axle,bus-4axle,truck-2axle,truck-3axle,truck-4axle,truck-5axle,truck-6axle,truck-7axle,truck-8axle,truck-9axle,load-axle,toll_ref,motorbike-axle,car-rush-hour,car-evening-hour,pedestrian,valid_from
594,439,TULA II - JILOTEPEC,27,55,28,115,115,115,115,115,115,190,190,270,270,270,58,pase,,,,,
597,439,TULA II - QUERETARO,20,40,20,85,85,85,85,85,85,125,125,185,185,185,43,pase,,,,,
596,439,TULA II - ATITALAQUIA,20,40,21,70,70,70,70,70,70,125,125,165,165,165,35,pase,,,,,
598,439,TULA II - TULA I,12,25,13,50,50,50,50,50,50,65,65,95,95,95,25,pase,,,,,
599,438,TULA I - SN MARTIN TEXMELUCAN,172,345,175,650,650,650,650,650,650,1000,1000,1465,1465,1465,327,pase,,,,,
600,438,TULA I - SANCTORUM,122,245,124,490,490,490,490,490,490,755,755,1120,1120,1120,246,pase,,,,,
601,438,TULA I - CALPULALPAN,102,205,104,430,430,430,430,430,430,655,655,985,985,985,241,pase,,,,,
603,438,TULA I - SAHAGUN,87,175,89,350,350,350,350,350,350,545,545,825,825,825,176,pase,,,,,
602,438,TULA I - ATLACOMULCO,90,180,91,330,330,330,330,330,330,495,495,775,755,755,166,pase,,,,,
605,438,TULA I - TULANCINGO,72,145,74,305,305,305,305,305,305,465,465,700,700,700,153,pase,,,,,
604,438,TULA I - ACAMBAY,75,150,76,285,285,285,285,285,285,415,415,640,640,640,143,pase,,,,,
606,438,TULA I - PACHUCA,47,95,49,205,205,205,205,205,205,315,315,480,480,480,103,pase,,,,,
607,438,TULA I - JILOTEPEC,40,80,41,165,165,165,165,165,165,255,255,365,365,365,83,pase,,,,,
609,438,TULA I - QUERETARO,32,65,33,135,135,135,135,135,135,190,190,280,280,280,68,pase,,,,,
610,438,TULA I - AJOLOAPAN,22,45,24,115,115,115,115,115,115,195,195,290,290,290,58,pase,,,,,
611,438,TULA I-APAXCO,15,30,16,70,70,70,70,70,70,130,130,185,185,185,35,pase,,,,,
612,438,TULA I - TULA II,12,25,13,50,50,50,50,50,50,65,65,95,95,95,25,pase,,,,,
613,438,TULA I - ATITALAQUIA,7,15,8,20,20,20,20,20,20,60,60,70,70,70,10,pase,,,,,
614,437,ATITALAQUIA - SN MARTIN TEXMELUCAN,165,330,167,630,630,630,630,630,630,940,940,1395,1395,1395,317,pase,,,,,
615,437,ATITALAQUIA - SANCTORUM,115,230,116,470,470,470,470,470,470,695,695,1050,1050,1050,236,pase,,,,,
617,437,ATITALAQUIA - CALPULALPAN,95,190,96,410,410,410,410,410,410,595,595,915,915,915,206,pase,,,,,
616,437,ATITALAQUIA - ATLACOMULCO,97,195,99,350,350,350,350,350,350,555,555,845,845,845,176,pase,,,,,
619,437,ATITALAQUIA - SAHAGUN,80,160,81,330,330,330,330,330,330,485,485,755,755,755,166,pase,,,,,
618,437,ATITALAQUIA - ACAMBAY,82,165,84,305,305,305,305,305,305,475,475,710,710,710,153,pase,,,,,
620,437,ATITALAQUIA - TULANCINGO,65,130,66,285,285,285,285,285,285,405,405,630,630,630,143,pase,,,,,
621,437,ATITALAQUIA - JILOTEPEC,47,95,49,185,185,185,185,185,185,315,315,435,435,435,93,pase,,,,,
624,437,ATITALAQUIA - PACHUCA,40,80,41,185,185,185,185,185,185,255,255,410,410,410,93,pase,,,,,
623,437,ATITALAQUIA - QUERETARO,40,80,41,155,155,155,155,155,155,250,250,350,350,350,78,pase,,,,,
625,437,ATITALAQUIA - TULA II,20,40,21,70,70,70,70,70,70,125,125,165,165,165,35,pase,,,,,
626,437,ATITALAQUIA - AJOLOAPAN,15,30,16,95,95,95,95,95,95,135,135,220,220,220,48,pase,,,,,
627,437,ATITALAQUIA-APAXCO,7,8,7,50,50,50,50,50,50,70,70,115,115,115,25,pase,,,,,
628,437,ATITALAQUIA - TULA I,7,15,8,20,20,20,20,20,20,60,60,70,70,70,10,pase,,,,,
629,436,AJOLOAPAN - SN MARTIN TEXMELUCAN,150,300,151,535,535,535,535,535,535,805,805,1175,1175,1175,269,pase,,,,,
630,436,AJOLOAPAN - ATLACOMULCO,112,225,115,445,445,445,445,445,445,690,690,1065,1065,1065,224,pase,,,,,
631,436,AJOLOAPAN - SANCTORUM,100,200,100,375,375,375,375,375,375,560,560,830,830,830,188,pase,,,,,
632,436,AJOLOAPAN - ACAMBAY,97,195,100,400,400,400,400,400,400,610,610,930,930,930,201,pase,,,,,
633,436,AJOLOAPAN - CALPULALPAN,80,160,80,315,315,315,315,315,315,460,460,695,695,695,158,pase,,,,,
634,436,AJOLOAPAN - SAHAGUN,65,130,65,235,235,235,235,235,235,350,350,535,535,535,118,pase,,,,,
635,436,AJOLOAPAN - JILOTEPEC,62,125,65,280,280,280,280,280,280,450,450,655,655,655,141,pase,,,,,
637,436,AJOLOAPAN - QUERETARO,55,110,57,250,250,250,250,250,250,385,385,570,570,570,126,pase,,,,,
638,436,AJOLOAPAN - TULANCINGO,50,100,50,190,190,190,190,190,190,270,270,410,410,410,95,pase,,,,,
639,436,AJOLOAPAN - TULA II,35,70,37,165,165,165,165,165,165,260,260,385,385,385,83,pase,,,,,
640,436,AJOLOAPAN - PACHUCA,25,50,25,90,90,90,90,90,90,120,120,190,190,190,45,pase,,,,,
641,436,AJOLOAPAN - TULA I,22,45,24,115,115,115,115,115,115,195,195,290,290,290,58,pase,,,,,
642,436,AJOLOAPAN - ATITALAQUIA,15,30,16,95,95,95,95,95,95,135,135,220,220,220,48,pase,,,,,
644,435,PACHUCA - ATLACOMULCO,137,275,140,535,535,535,535,535,535,810,810,1255,1255,1255,269,pase,,,,,
645,435,PACHUCA - SN MARTIN TEXMELUCAN,125,250,126,445,445,445,445,445,445,685,685,985,985,985,224,pase,,,,,
646,435,PACHUCA - ACAMBAY,122,245,125,490,490,490,490,490,490,730,730,1120,1120,1120,246,pase,,,,,
647,435,PACHUCA - JILOTEPEC,87,175,90,370,370,370,370,370,370,570,570,845,845,845,186,pase,,,,,
649,435,PACHUCA - QUERETARO,80,160,82,340,340,340,340,340,340,505,505,760,760,760,171,pase,,,,,
650,435,PACHUCA - SANCTORUM,75,150,75,285,285,285,285,285,285,440,440,640,640,640,143,pase,,,,,
651,435,PACHUCA - TULA II,60,120,62,255,255,255,255,255,255,380,380,575,575,575,128,pase,,,,,
652,435,PACHUCA - CALPULALPAN,55,110,55,225,225,225,225,225,225,340,340,505,505,505,113,pase,,,,,
656,435,PACHUCA-APAXCO,47,95,49,205,205,205,205,205,205,320,320,465,465,465,103,pase,,,,,
653,435,PACHUCA - TULA I,47,95,49,205,205,205,205,205,205,315,315,480,480,480,103,pase,,,,,
655,435,PACHUCA - ATITALAQUIA,40,80,41,185,185,185,185,185,185,255,255,410,410,410,93,pase,,,,,
654,435,PACHUCA - SAHAGUN,40,80,40,145,145,145,145,145,145,230,230,345,345,345,73,pase,,,,,
657,435,PACHUCA - AJOLOAPAN,25,50,25,90,90,90,90,90,90,120,120,190,190,190,45,pase,,,,,
658,435,PACHUCA - TULANCINGO,25,50,25,100,100,100,100,100,100,150,150,220,220,220,50,pase,,,,,
659,434,TULANCINGO - ATLACOMULCO,162,325,165,635,635,635,635,635,635,960,960,1475,1475,1475,319,pase,,,,,
660,434,TULANCINGO - ACAMBAY,147,295,150,590,590,590,590,590,590,880,880,1340,1340,1340,296,pase,,,,,
661,434,TULANCINGO - JILOTEPEC,112,225,115,470,470,470,470,470,470,720,720,1065,1065,1065,236,pase,,,,,
663,434,TULANCINGO - QUERETARO,105,210,107,440,440,440,440,440,440,655,655,980,980,980,221,pase,,,,,
664,434,TULANCINGO - SN MARTIN TEXMELUCAN,100,200,101,345,345,345,345,345,345,535,535,765,765,765,174,pase,,,,,
665,434,TULANCINGO - TULA II,85,170,87,355,355,355,355,355,355,530,530,795,795,795,178,pase,,,,,
666,434,TULANCINGO - TULA I,72,145,74,305,305,305,305,305,305,465,465,700,700,700,153,pase,,,,,
667,434,TULANCINGO - ATITALAQUIA,65,130,66,285,285,285,285,285,285,405,405,630,630,630,143,pase,,,,,
670,434,TULANCINGO - AJOLOAPAN,50,100,50,190,190,190,190,190,190,270,270,410,410,410,95,pase,,,,,
668,434,TULANCINGO-APAXCO,50,100,50,190,190,190,190,190,190,270,270,410,410,410,95,pase,,,,,
669,434,TULANCINGO - SANCTORUM,50,100,50,185,185,185,185,185,185,290,290,420,420,420,93,pase,,,,,
671,434,TULANCINGO - CALPULALPAN,30,60,30,125,125,125,125,125,125,190,190,285,285,285,63,pase,,,,,
672,434,TULANCINGO - PACHUCA,25,50,25,100,100,100,100,100,100,150,150,220,220,220,50,pase,,,,,
673,434,TULANCINGO - SAHAGUN,15,30,15,45,45,45,45,45,45,80,80,125,125,125,23,pase,,,,,
674,433,SAHAGUN - ATLACOMULCO,177,355,100,680,680,680,680,680,680,1040,1040,1600,1600,1600,342,pase,,,,,
675,433,SAHAGUN - ACAMBAY,162,325,165,635,635,635,635,635,635,960,960,1465,1465,1465,319,pase,,,,,
676,433,SAHAGUN - JILOTEPEC,127,255,130,515,515,515,515,515,515,800,800,1190,1190,1190,259,pase,,,,,
678,433,SAHAGUN - QUERETARO,120,240,122,485,485,485,485,485,485,735,735,1105,1105,1105,244,pase,,,,,
679,433,SAHAGUN - TULA II,100,200,102,400,400,400,400,400,400,610,610,920,920,920,201,pase,,,,,
680,433,SAHAGUN - TULA I,87,175,89,350,350,350,350,350,350,545,545,825,825,825,176,pase,,,,,
681,433,SAHAGUN - SN MARTIN TEXMELUCAN,85,170,86,300,300,300,300,300,300,455,455,640,640,640,151,pase,,,,,
682,433,SAHAGUN - ATITALAQUIA,80,160,81,330,330,330,330,330,330,485,485,755,755,755,166,pase,,,,,
684,433,SAHAGUN - AJOLOAPAN,65,130,65,235,235,235,235,235,235,350,350,535,535,535,118,pase,,,,,
683,433,SAHAGUN-APAXCO,65,130,65,232,232,232,235,235,235,350,350,535,535,535,118,pase,,,,,
685,433,SAHAGUN - PACHUCA,40,80,40,145,145,145,145,145,145,230,230,345,345,345,73,pase,,,,,
686,433,SAHAGUN - SANCTORUM,35,70,35,140,140,140,140,140,140,210,210,295,295,295,70,pase,,,,,
687,433,SAHAGUN - CALPULALPAN,15,30,15,80,80,80,80,80,80,110,110,160,160,160,40,pase,,,,,
688,433,SAHAGUN - TULANCINGO,15,30,15,45,45,45,45,45,45,80,80,125,125,125,23,pase,,,,,
689,432,CALPULALPAN - ATLACOMULCO,192,385,195,760,760,760,760,760,760,1150,1150,1760,1760,1760,382,pase,,,,,
690,432,CALPULALPAN - ACAMBAY,177,355,180,715,715,715,715,715,715,1070,1070,1625,1625,1625,359,pase,,,,,
691,432,CALPULALPAN - JILOTEPEC,142,285,145,595,595,595,595,595,595,910,910,1350,1350,1350,299,pase,,,,,
693,432,CALPULALPAN - QUERETARO,135,270,137,565,565,565,565,565,565,845,845,1265,1265,1265,284,pase,,,,,
694,432,CALPULALPAN - TULA II,115,230,117,480,480,480,480,480,480,720,720,1080,1080,1080,241,pase,,,,,
695,432,CALPULALPAN - TULA I,102,205,104,430,430,430,430,430,430,655,655,985,985,985,241,pase,,,,,
696,432,CALPULALPAN - ATITALAQUIA,95,190,96,410,410,410,410,410,410,595,595,915,915,915,206,pase,,,,,
698,432,CALPULALPAN - AJOLOAPAN,80,160,80,315,315,315,315,315,315,460,460,695,695,695,158,pase,,,,,
697,432,CALPULALPAN - APAXCO,80,160,80,315,315,315,315,315,315,460,460,695,695,695,158,pase,,,,,
699,432,CALPULALPAN - SN MARTIN TEXMELUCAN,20,40,20,60,60,60,60,60,60,100,100,135,135,135,30,pase,,,,,
700,432,CALPULALPAN - PACHUCA,55,110,55,225,225,225,225,225,225,340,340,505,505,505,113,pase,,,,,
701,432,CALPULALPAN - TULANCINGO,30,60,30,125,125,125,125,125,125,190,190,285,285,285,63,pase,,,,,
702,432,CALPULALPAN - SANCTORUM,20,40,20,60,60,60,60,60,60,100,100,135,135,135,30,pase,,,,,
703,432,CALPULALPAN - SAHAGUN,15,30,15,80,80,80,80,80,80,110,110,160,160,160,40,pase,,,,,
704,431,SANCTORUM - ATLACOMULCO,212,425,215,820,820,820,820,820,820,1250,1250,1895,1895,1895,412,pase,,,,,
705,431,SANCTORUM - ACAMBAY,197,395,200,775,775,775,775,775,775,1170,1170,1760,1760,1760,389,pase,,,,,
706,431,SANCTORUM - JILOTEPEC,162,325,165,655,655,655,655,655,655,1010,1010,1485,1485,1485,329,pase,,,,,
708,431,SANCTORUM - QUERETARO,155,310,157,625,625,625,625,625,625,945,945,1400,1400,1400,314,pase,,,,,
709,431,SANCTORUM - TULA II,135,270,137,540,540,540,540,540,540,820,820,1215,1215,1215,271,pase,,,,,
710,431,SANCTORUM - TULA I,122,245,124,490,490,490,490,490,490,755,755,1120,1120,1120,246,pase,,,,,
711,431,SANCTORUM - ATITALAQUIA,115,230,116,470,470,470,470,470,470,695,695,1050,1050,1050,236,pase,,,,,
713,431,SANCTORUM - AJOLOAPAN,100,200,100,375,375,375,375,375,375,560,560,830,830,830,188,pase,,,,,
712,431,SANCTORUM-APAXCO,100,200,100,375,375,375,375,375,375,560,560,830,830,830,188,pase,,,,,
714,431,SANCTORUM - PACHUCA,75,150,75,285,285,285,285,285,285,440,440,640,640,640,143,pase,,,,,
716,431,SANCTORUM - SN MARTIN TEXMELUCAN,50,100,51,160,160,160,160,160,160,245,245,345,345,345,81,pase,,,,,
715,431,SANCTORUM - TULANCINGO,50,100,50,185,185,185,185,185,185,290,290,420,420,420,93,pase,,,,,
717,431,SANCTORUM - SAHAGUN,35,70,35,140,140,140,140,140,140,210,210,295,295,295,70,pase,,,,,
718,431,SANCTORUM - CALPULALPAN,20,40,20,60,60,60,60,60,60,100,100,135,135,135,30,pase,,,,,
719,430,SN MARTIN TEXMELUCAN - ATLACOMULCO,262,525,266,980,980,980,980,980,980,1495,1495,2240,2240,2240,493,pase,,,,,
720,430,SN MARTIN TEXMELUCAN - ACAMBAY,247,495,251,935,935,935,935,935,935,1415,1415,2105,2105,2105,470,pase,,,,,
721,430,SN MARTIN TEXMELUCAN - JILOTEPEC,212,425,216,815,815,815,815,815,815,1255,1255,1830,1830,1830,410,pase,,,,,
723,430,SN MARTIN TEXMELUCAN - QUERETARO,205,410,208,785,785,785,785,785,785,1190,1190,1745,1745,1745,395,pase,,,,,
724,430,SN MARTIN TEXMELUCAN - TULA II,185,370,188,700,700,700,700,700,700,1065,1065,1560,1560,1560,352,pase,,,,,
725,430,SN MARTIN TEXMELUCAN - TULA I,172,345,175,650,650,650,650,650,650,1000,1000,1465,1465,1465,327,pase,,,,,
726,430,SN MARTIN TEXMELUCAN - ATITALAQUIA,165,330,167,630,630,630,630,630,630,940,940,1395,1395,1395,317,pase,,,,,
727,430,SN MARTIN TEXMELUCAN - AJOLOAPAN,150,300,151,535,535,535,535,535,535,805,805,1175,1175,1175,269,pase,,,,,
728,430,SN MARTIN TEXMELUCAN - APAXCO,150,300,151,535,535,535,535,535,535,805,805,1175,1175,1175,269,pase,,,,,
729,430,SN MARTIN TEXMELUCAN - PACHUCA,125,250,126,445,445,445,445,445,445,685,685,985,985,985,224,pase,,,,,
730,430,SN MARTIN TEXMELUCAN - TULANCINGO,100,200,101,345,345,345,345,345,345,535,535,765,765,765,174,pase,,,,,
731,430,SN MARTIN TEXMELUCAN - SAHAGUN,85,170,86,300,300,300,300,300,300,455,455,640,640,640,151,pase,,,,,
732,430,SN MARTIN TEXMELUCAN - CALPULALPAN,70,140,71,220,220,220,220,220,220,345,345,480,480,480,111,pase,,,,,
733,430,SN MARTIN TEXMELUCAN - SANCTORUM,50,100,51,160,160,160,160,160,160,245,245,345,345,345,81,pase,,,,,
734,430,SN MARTIN TEXMELUCAN (ABIERTO),7,14,7,20,20,20,20,20,20,50,50,60,60,60,10,pase,,,,,
737,462,APAXCO-ALTLACOMULCO,105,210,107,400,400,400,400,400,400,625,625,960,960,960,201,pase,,,,,
738,462,APAXCO-ACAMBAY,90,180,92,355,355,355,355,355,355,545,545,825,825,825,178,pase,,,,,
742,462,APAXCO-JILOTEPEC,55,110,57,235,235,235,235,235,235,385,385,550,550,550,118,pase,,,,,
744,462,APAXCO-QUERETARO,47,95,49,205,205,205,205,205,205,320,320,465,465,465,103,pase,,,,,
746,462,APAXCO-TULA II,27,55,29,120,120,120,120,120,120,195,195,280,280,280,60,pase,,,,,
747,462,APAXCO-TULA I,15,30,16,70,70,70,70,70,70,130,130,185,185,185,35,pase,,,,,
749,462,APAXCO-ATITALAQUIA,7,8,7,50,50,50,50,50,50,70,70,115,115,115,25,pase,,,,,
745,462,APAXCO-PACHUCA,47,95,49,205,205,205,205,205,205,320,320,465,465,465,103,pase,,,,,
741,462,APAXCO-TULANCINGO,50,100,50,190,190,190,190,190,190,270,270,410,410,410,95,pase,,,,,
740,462,APAXCO-SAHAGUN,65,130,65,232,232,232,235,235,235,350,350,535,535,535,118,pase,,,,,
739,462,APAXCO-CALPULALPAN,80,160,80,315,315,315,315,315,315,460,460,695,695,695,158,pase,,,,,
736,462,APAXCO-SANCTORUM,100,200,100,375,375,375,375,375,375,560,560,830,830,830,188,pase,,,,,
735,462,APAXCO-SN MARTIN TEXMELUCAN,150,300,151,535,535,535,535,535,535,805,805,1175,1175,1175,269,pase,,,,,
750,415,TIJUANA-TECAT Y -LIB. DE TECATE,70,140,70,208,208,208,208,270,270,386,386,495,495,495,104,pase,,,,,
751,418,ENT. PASO DEL AGUILA-TIJUANA,40,81,41,120,120,120,120,156,156,225,225,287,287,287,60,pase,,,,,
753,415,LIBRAMIENTO DE TECATE,25,51,25,72,72,72,72,93,93,132,132,170,170,170,36,pase,,,,,
754,417,PLANTA DART-VALLE REDONDO TIJUANA,23,47,24,70,70,70,70,90,90,131,131,167,167,167,35,pase,,,,,
755,150,LAS ESPERANZAS,9,19,8,25,25,25,25,36,36,51,51,59,59,59,13,pase,,,,,
767,568,CHAMAPA - CERRILLO,81,162,81,244,244,244,428,428,428,749,749,749,749,749,214,pase,,,,,
766,568,CHAMAPA - SAN NICOLÁS,59,119,59,179,179,179,313,313,313,548,548,548,548,548,156,pase,,,,,
765,568,CHAMAPA - AYOTUXCO,28,57,29,86,86,86,151,151,151,264,264,264,264,264,75,pase,,,,,
760,566,SAN NICOLÁS - CHAMAPA,59,119,59,179,179,179,313,313,313,548,548,548,548,548,156,pase,,,,,
759,566,SAN NICOLÁS - AYOTUXCO,31,62,31,92,92,92,162,162,162,283,283,283,283,283,81,pase,,,,,
761,566,SAN NICOLÁS - CERRILLO,22,44,22,66,66,66,115,115,115,201,201,201,201,201,57,pase,,,,,
764,567,AYOTUXCO-CERRILLO,52,105,53,158,158,158,277,277,277,485,485,485,485,485,138,pase,,,,,
763,567,AYOTUXCO -SAN NICOLÁS,31,62,31,92,92,92,162,162,162,283,283,283,283,283,81,pase,,,,,
762,567,AYOTUXCO - CHAMAPA,28,57,29,86,86,86,151,151,151,264,264,264,264,264,75,pase,,,,,
758,565,CERRILLO - CHAMAPA,81,162,81,244,244,244,428,428,428,749,749,749,749,749,214,pase,,,,,
757,565,CERRILLO -AYOTUXCO,52,105,53,158,158,158,277,277,277,485,485,485,485,485,138,pase,,,,,
756,565,CERRILLO - SAN NICOLÁS,22,44,22,66,66,66,115,115,115,201,201,201,201,201,57,pase,,,,,
782,473,RAYÓN-VICENTE GUERRERO,27,55,27,95,95,95,95,95,95,140,140,180,180,180,47,pase,,,,,
783,476,VICENTE GUERRERO-LA PITAHAYA,82,165,82,265,265,265,265,265,265,333,333,453,453,453,132,pase,,,,,
784,475,VICENTE GUERRERO-TAMBACA,47,95,47,125,125,125,125,125,125,152,152,240,240,240,62,pase,,,,,
785,474,VICENTE GUERRERO-TAMASOPO,27,55,27,70,70,70,70,70,70,80,80,120,120,120,35,pase,,,,,
786,474,TAMASOPO-LA PITAHAYA,50,100,50,145,145,145,145,145,145,185,185,275,275,275,72,pase,,,,,
787,474,TAMASOPO-TAMBACA,29,58,29,65,65,65,65,65,65,80,80,120,120,120,32,pase,,,,,
788,475,TAMBACA-LA PITAHAYA,34,68,34,85,85,85,85,85,85,100,100,165,165,165,42,pase,,,,,
790,825,PERIFERICO-CARMEN SERDAN,25,49,,124,124,124,124,124,124,198,198,222,222,222,62,pase,,,,,
789,825,PERIFERICO-CUAUHTÉMOC,36,73,,182,182,182,182,182,182,291,291,328,328,328,91,pase,,,,,
796,825,HERMANOS SERDÁN-CARMEN SERDÁN,9,18,,46,46,46,46,46,46,73,73,82,82,82,23,pase,,,,,
795,825,HERMANOS SERDÁN-CUAUHTÉMOC,21,42,,104,104,104,104,104,104,167,167,188,188,188,52,pase,,,,,
791,825,SANTA ANA-CUAUHTEMOC,10,21,,52,52,52,52,52,52,83,83,94,94,94,26,pase,,,,,
797,825,CARMEN SERDÁN-PERIFERICO,24,48,,121,121,121,121,121,121,194,194,218,218,218,60,pase,,,,,
798,825,CARMEN SERDÁN-HERMANOS SERDÁN,9,17,,43,43,43,43,43,43,69,69,77,77,77,21,pase,,,,,
792,825,CUAUHTEMOC-PERIFÉRICO,36,73,,182,182,182,182,182,182,291,291,328,328,328,91,pase,,,,,
794,825,CUAUTEMOC-HERMANOS SERDÁN,21,41,,104,104,104,104,104,104,166,166,187,187,187,52,pase,,,,,
793,825,CUAUHTEMOC-SANTA ANA,10,21,,52,52,52,52,52,52,84,84,94,94,94,26,pase,,,,,
799,318,APASEO EL GRANDE - PALMILLAS,78,157,78,335,335,335,335,335,410,559,617,835,835,835,168,pase,,,,,
800,317,QUERÉTARO - PALMILLAS,58,117,58,260,260,260,260,260,260,409,409,627,627,627,130,pase,,,,,
801,319,APASEO EL ALTO - PALMILLAS,55,110,55,245,245,245,245,245,245,384,384,589,589,589,122,pase,,,,,
803,321,HUIMILPAN - PALMILLAS,28,56,28,125,125,125,125,125,125,196,196,301,301,301,62,pase,,,,,
804,322,AMEALCO I - PALMILLAS,11,22,11,50,50,50,50,50,50,78,78,119,119,119,25,pase,,,,,
805,318,PALMILLAS - APASEO EL GRANDE,78,157,78,335,335,335,335,335,410,559,617,835,835,835,168,pase,,,,,
806,322,AMEALCO I - APASEO EL GRANDE,67,134,67,286,286,286,286,286,361,481,539,715,715,715,143,pase,,,,,
807,321,HUIMILPAN - APASEO EL GRANDE,50,101,50,210,210,210,210,210,285,363,421,534,534,534,105,pase,,,,,
809,319,APASEO EL ALTO -APASEO EL GRANDE,23,47,23,91,91,91,91,91,166,175,233,246,246,246,46,pase,,,,,
810,319,PALMILLAS - APASEO EL ALTO,55,110,55,245,245,245,245,245,245,384,384,589,589,589,122,pase,,,,,
811,322,AMEALCO I - APASEO EL ALTO,43,87,43,195,195,195,195,195,195,306,306,469,469,469,97,pase,,,,,
812,321,HUIMILPAN - APASEO EL ALTO,27,54,27,120,120,120,120,120,120,188,188,288,288,288,60,pase,,,,,
813,318,APASEO EL GRANDE - APASEO EL ALTO,23,47,23,91,91,91,91,91,166,175,233,246,246,246,46,pase,,,,,
815,317,QUERETARO - APASEO EL ALTO,3,7,3,16,16,16,16,16,16,25,25,38,38,38,8,pase,,,,,
822,318,APASEO EL GRANDE - HUIMILPAN,50,101,50,210,210,210,210,210,285,363,421,534,534,534,105,pase,,,,,
824,317,QUERETARO - HUIMILPAN,30,61,30,135,135,135,135,135,135,213,213,326,326,326,67,pase,,,,,
825,321,PALMILLAS - HUIMILPAN,28,56,28,125,125,125,125,125,125,196,196,301,301,301,62,pase,,,,,
826,319,APASEO EL ALTO - HUIMILPAN,27,54,27,120,120,120,120,120,120,188,188,288,288,288,60,pase,,,,,
823,322,AMEALCO I - HUIMILPAN,17,34,17,75,75,75,75,75,75,118,118,181,181,181,37,pase,,,,,
828,318,APASEO EL GRANDE - AMEALCO I,67,134,67,286,286,286,286,286,361,481,539,715,715,715,143,pase,,,,,
829,317,QUERETARO - AMEALCO I,47,94,47,211,211,211,211,211,211,331,331,507,507,507,105,pase,,,,,
830,319,APASEO EL ALTO - AMEALCO I,43,87,43,195,195,195,195,195,195,306,306,469,469,469,97,pase,,,,,
832,321,HUIMILPAN - AMEALCO I,17,34,17,75,75,75,75,75,75,118,118,181,181,181,37,pase,,,,,
833,322,PALMILLAS - AMEALCO I,11,22,11,50,50,50,50,50,50,78,78,119,119,119,25,pase,,,,,
,,WTC - VILLA DE REYES,22,43,83,75,75,75,75,75,75,81,81,81,81,81,83,pase,,,,,
,,LOGISTIK - VILLA DE REYES,29,57,83,100,100,100,100,100,100,107,107,107,107,107,83,pase,,,,,
,,SAN LUIS POTOSÍ - VILLA DE REYES,37,73,83,121,121,121,121,121,121,128,128,128,128,128,83,pase,,,,,
866,,VILLA DE REYES - SAN LUIS POTOSÍ,37,73,83,121,121,121,121,121,121,128,128,128,128,128,83,pase,,,,,
,,VILLA DE ARRIAGA - VILLA DE REYES,49,98,83,180,180,180,180,180,180,198,198,198,198,198,83,pase,,,,,
,,VILLA DE REYES - VILLA DE ARRIAGA,49,98,83,180,180,180,180,180,180,198,198,198,198,198,83,pase,,,,,
870,,WTC - VILLA DE ARRIAGA,73,146,83,259,259,259,259,259,259,278,278,278,278,278,83,pase,,,,,
850,,LOGISTIK - VILLA DE ARRIAGA,80,160,83,281,281,281,281,281,281,304,304,304,304,304,83,pase,,,,,
859,,SAN LUIS POTOSÍ - VILLA DE ARRIAGA,86,171,83,302,302,302,302,302,302,325,325,325,325,325,83,pase,,,,,
863,,VILLA DE ARRIAGA - SAN LUIS POTOSÍ,86,171,83,302,302,302,302,302,302,325,325,325,325,325,83,pase,,,,,
868,,WTC - SAN FELIPE,31,62,83,106,106,106,106,106,106,113,113,113,113,113,83,pase,,,,,
848,,LOGISTIK - SAN FELIPE,38,76,83,131,131,131,131,131,131,139,139,139,139,139,83,pase,,,,,
854,,SAN FELIPE - SAN LUIS POTOSÍ,45,89,83,151,151,151,151,151,151,161,161,161,161,161,83,pase,,,,,
858,,SAN LUIS POTOSÍ - SAN FELIPE,45,89,83,151,151,151,151,151,151,161,161,161,161,161,83,pase,,,,,
855,,SAN FELIPE - VILLA DE ARRIAGA,58,115,83,210,210,210,210,210,210,231,231,231,231,231,83,pase,,,,,
862,,VILLA DE ARRIAGA - SAN FELIPE,58,115,83,210,210,210,210,210,210,231,231,231,231,231,83,pase,,,,,
851,,LOGISTIK - WTC,7,13,7,24,24,24,24,24,24,26,26,26,26,26,7,pase,,,,,
860,,SAN LUIS POTOSÍ - WTC,13,26,14,53,53,53,53,53,53,56,56,56,56,56,14,pase,,,,,
869,,WTC - SAN LUIS POTOSÍ,13,26,14,53,53,53,53,53,53,56,56,56,56,56,14,pase,,,,,
,,VILLA DE REYES - WTC,22,43,83,75,75,75,75,75,75,81,81,81,81,81,83,pase,,,,,
856,,SAN FELIPE - WTC,31,62,83,106,106,106,106,106,106,113,113,113,113,113,83,pase,,,,,
864,,VILLA DE ARRIAGA - WTC,73,146,83,259,259,259,259,259,259,278,278,278,278,278,83,pase,,,,,
849,,LOGISTIK - SAN LUIS POTOSÍ,6,10,6,20,20,20,20,20,20,23,23,23,23,23,6,pase,,,,,
857,,SAN LUIS POTOSÍ - LOGISTIK,6,10,6,20,20,20,20,20,20,23,23,23,23,23,6,pase,,,,,
867,,WTC - LOGISTIK,7,13,7,24,24,24,24,24,24,26,26,26,26,26,7,pase,,,,,
865,,VILLA DE REYES - LOGISTIK,29,57,83,100,100,100,100,100,100,107,107,107,107,107,83,pase,,,,,
853,,SAN FELIPE - LOGISTIK,38,76,83,131,131,131,131,131,131,139,139,139,139,139,83,pase,,,,,
861,,VILLA DE ARRIAGA - LOGISTIK,80,160,83,281,281,281,281,281,281,304,304,304,304,304,83,pase,,,,,
