"stretch_id","motorbike","car","car_axle","bus_2_axle","bus_3_axle","bus_4_axle","truck_2_axle","truck_3_axle","truck_4_axle","truck_5_axle","truck_6_axle","truck_7_axle","truck_8_axle","truck_9_axle","load_axle","truck_10_axle","toll_ref","motorbike_axle","car_rush_hour","car_evening_hour","pedestrian","bicycle","car_rush_hour_2","car_evening_hour_2","car_morning_night_hour_2"
665,92,185,95,385,385,385,385,385,385,575,575,865,865,865,194,,"pase",,,,,,,,
666,77,155,80,330,330,330,330,330,330,505,505,760,760,760,166,,"pase",,,,,,,,
667,70,140,72,310,310,310,310,310,310,440,440,685,685,685,156,,"pase",,,,,,,,
668,62,125,64,225,225,225,225,225,225,365,365,560,560,560,128,,"pase",,,,,,,,
669,57,115,59,200,200,200,200,200,200,315,315,455,455,455,101,,"pase",,,,,,,,
670,55,110,56,205,205,205,205,205,205,295,295,445,445,445,103,,"pase",,,,,,,,
671,35,70,36,135,135,135,135,135,135,205,205,310,310,310,68,,"pase",,,,,,,,
672,27,55,28,110,110,110,110,110,110,165,165,240,240,240,55,,"pase",,,,,,,,
673,17,35,18,50,50,50,50,50,50,85,85,135,135,135,25,,"pase",,,,,,,,
674,192,385,197,735,735,735,735,735,735,1125,1125,1735,1735,1735,369,,"pase",,,,,,,,
675,177,355,182,685,685,685,685,685,685,1040,1040,1590,1590,1590,344,,"pase",,,,,,,,
676,140,280,144,555,555,555,555,555,555,865,865,1295,1295,1295,279,,"pase",,,,,,,,
677,140,280,144,555,555,555,555,555,555,865,865,1295,1295,1295,279,,"pase",,,,,,,,
678,132,265,136,525,525,525,525,525,525,795,795,1200,1200,1200,264,,"pase",,,,,,,,
679,110,220,113,435,435,435,435,435,435,660,660,1000,1000,1000,219,,"pase",,,,,,,,
680,95,190,98,380,380,380,380,380,380,590,590,895,895,895,191,,"pase",,,,,,,,
681,92,185,94,320,320,320,320,320,320,495,495,690,690,690,162,,"pase",,,,,,,,
682,87,175,90,360,360,360,360,360,360,525,525,820,820,820,181,,"pase",,,,,,,,
684,72,145,74,255,255,255,255,255,255,380,380,580,580,580,128,,"pase",,,,,,,,
683,72,145,74,255,255,255,255,255,255,380,380,580,580,580,128,,"pase",,,,,,,,
685,45,90,46,160,160,160,160,160,160,250,250,375,375,375,80,,"pase",,,,,,,,
686,40,80,41,150,150,150,150,150,150,230,230,320,320,320,76,,"pase",,,,,,,,
687,17,35,18,85,85,85,85,85,85,120,120,175,175,175,43,,"pase",,,,,,,,
688,17,35,18,50,50,50,50,50,50,85,85,135,135,135,25,,"pase",,,,,,,,
690,195,390,200,770,770,770,770,770,770,1160,1160,1765,1765,1765,387,,"pase",,,,,,,,
691,157,315,162,640,640,640,640,640,640,985,985,1470,1470,1470,322,,"pase",,,,,,,,
692,157,315,162,640,640,640,640,640,640,985,985,1470,1470,1470,322,,"pase",,,,,,,,
693,150,300,154,610,610,610,610,610,610,915,915,1375,1375,1375,307,,"pase",,,,,,,,
694,127,255,131,520,520,520,520,520,520,780,780,1175,1175,1175,262,,"pase",,,,,,,,
695,112,225,116,465,465,465,465,465,465,710,710,1070,1070,1070,234,,"pase",,,,,,,,
696,105,210,108,445,445,445,445,445,445,645,645,995,995,995,224,,"pase",,,,,,,,
697,97,195,100,390,390,390,390,390,390,570,570,870,870,870,196,,"pase",,,,,,,,
698,90,180,92,340,340,340,340,340,340,500,500,755,755,755,171,,"pase",,,,,,,,
699,75,150,76,235,235,235,235,235,235,375,375,515,515,515,119,,"pase",,,,,,,,
700,62,125,64,245,245,245,245,245,245,370,370,550,550,550,123,,"pase",,,,,,,,
701,35,70,36,135,135,135,135,135,135,205,205,310,310,310,68,,"pase",,,,,,,,
702,22,45,23,65,65,65,65,65,65,110,110,145,145,145,33,,"pase",,,,,,,,
703,17,35,18,85,85,85,85,85,85,120,120,175,175,175,43,,"pase",,,,,,,,
704,232,465,238,885,885,885,885,885,885,1355,1355,2055,2055,2055,445,,"pase",,,,,,,,
705,217,435,223,835,835,835,835,835,835,1270,1270,1910,1910,1910,420,,"pase",,,,,,,,
706,180,360,185,705,705,705,705,705,705,1095,1095,1615,1615,1615,355,,"pase",,,,,,,,
707,180,360,185,705,705,705,705,705,705,1095,1095,1615,1615,1615,355,,"pase",,,,,,,,
708,172,345,177,675,675,675,675,675,675,1025,1025,1520,1520,1520,340,,"pase",,,,,,,,
709,150,300,154,585,585,585,585,585,585,890,890,1320,1320,1320,295,,"pase",,,,,,,,
710,135,270,139,530,530,530,530,530,530,820,820,1215,1215,1215,267,,"pase",,,,,,,,
711,127,255,131,510,510,510,510,510,510,755,755,1140,1140,1140,257,,"pase",,,,,,,,
712,120,240,123,455,455,455,455,455,455,680,680,1015,1015,1015,229,,"pase",,,,,,,,
713,112,225,115,405,405,405,405,405,405,610,610,900,900,900,204,,"pase",,,,,,,,
714,85,170,87,310,310,310,310,310,310,480,480,695,695,695,156,,"pase",,,,,,,,
715,57,115,59,200,200,200,200,200,200,315,315,455,455,455,101,,"pase",,,,,,,,
716,52,105,53,170,170,170,170,170,170,265,265,370,370,370,86,,"pase",,,,,,,,
717,40,80,41,150,150,150,150,150,150,230,230,320,320,320,76,,"pase",,,,,,,,
718,22,45,23,65,65,65,65,65,65,110,110,145,145,145,33,,"pase",,,,,,,,
719,285,570,291,1055,1055,1055,1055,1055,1055,1620,1620,2425,2425,2425,531,,"pase",,,,,,,,
720,270,540,276,1005,1005,1005,1005,1005,1005,1535,1535,2280,2280,2280,506,,"pase",,,,,,,,
721,232,465,238,875,875,875,875,875,875,1360,1360,1985,1985,1985,441,,"pase",,,,,,,,
722,232,465,238,875,875,875,875,875,875,1360,1360,1985,1985,1985,441,,"pase",,,,,,,,
723,225,450,230,845,845,845,845,845,845,1290,1290,1890,1890,1890,426,,"pase",,,,,,,,
724,202,405,207,755,755,755,755,755,755,1155,1155,1690,1690,1690,381,,"pase",,,,,,,,
725,187,375,192,700,700,700,700,700,700,1085,1085,1585,1585,1585,353,,"pase",,,,,,,,
726,180,360,184,680,680,680,680,680,680,1020,1020,1510,1510,1510,343,,"pase",,,,,,,,
727,165,330,168,575,575,575,575,575,575,875,875,1270,1270,1270,290,,"pase",,,,,,,,
728,165,330,168,575,575,575,575,575,575,875,875,1270,1270,1270,290,,"pase",,,,,,,,
729,137,275,140,480,480,480,480,480,480,745,745,1065,1065,1065,242,,"pase",,,,,,,,
730,110,220,112,370,370,370,370,370,370,580,580,825,825,825,187,,"pase",,,,,,,,
731,92,185,94,320,320,320,320,320,320,495,495,690,690,690,162,,"pase",,,,,,,,
732,75,150,76,235,235,235,235,235,235,375,375,515,515,515,119,,"pase",,,,,,,,
733,52,105,53,170,170,170,170,170,170,265,265,370,370,370,86,,"pase",,,,,,,,
734,7,15,8,25,25,25,25,25,25,60,60,70,70,70,13,,"pase",,,,,,,,
735,172,345,176,625,625,625,625,625,625,945,945,1385,1385,1385,315,,"pase",,,,,,,,
736,120,240,123,455,455,455,455,455,455,680,680,1015,1015,1015,229,,"pase",,,,,,,,
737,112,225,115,430,430,430,430,430,430,675,675,1040,1040,1040,216,,"pase",,,,,,,,
738,97,195,100,380,380,380,380,380,380,590,590,895,895,895,191,,"pase",,,,,,,,
739,97,195,100,390,390,390,390,390,390,570,570,870,870,870,196,,"pase",,,,,,,,
740,80,160,82,305,305,305,305,305,305,450,450,695,695,695,153,,"pase",,,,,,,,
741,62,125,64,225,225,225,225,225,225,365,365,560,560,560,128,,"pase",,,,,,,,
742,60,120,62,250,250,250,250,250,250,415,415,600,600,600,126,,"pase",,,,,,,,
743,60,120,62,250,250,250,250,250,250,415,415,600,600,600,126,,"pase",,,,,,,,
744,52,105,54,220,220,220,220,220,220,345,345,505,505,505,111,,"pase",,,,,,,,
745,35,70,36,145,145,145,145,145,145,200,200,320,320,320,73,,"pase",,,,,,,,
746,30,60,31,130,130,130,130,130,130,210,210,305,305,305,66,,"pase",,,,,,,,
747,15,30,16,75,75,75,75,75,75,140,140,200,200,200,38,,"pase",,,,,,,,
748,7,15,8,50,50,50,50,50,50,70,70,115,115,115,25,,"pase",,,,,,,,
749,7,15,8,55,55,55,55,55,55,75,75,125,125,125,28,,"pase",,,,,,,,
750,75,151,76,224,224,224,224,291,291,417,417,534,534,534,112,,"pase",,,,,,,,
751,44,88,44,130,130,130,130,169,169,242,242,310,310,310,65,,"pase",,,,,,,,
753,27,55,27,78,78,78,78,101,101,142,142,183,183,183,39,,"pase",,,,,,,,
754,25,51,26,76,76,76,76,98,98,141,141,180,180,180,38,,"pase",,,,,,,,
755,10,21,9,27,27,27,27,39,39,55,55,64,64,64,14,,"pase",,,,,,,,
767,87,175,88,263,263,263,461,461,461,807,807,807,807,807,231,,"pase",,,,,,,,
766,64,128,64,193,193,193,337,337,337,590,590,590,590,590,169,,"pase",,,,,,,,
765,31,62,31,93,93,93,163,163,163,285,285,285,285,285,81,,"pase",,,,,,,,
760,64,128,64,193,193,193,337,337,337,590,590,590,590,590,169,,"pase",,,,,,,,
759,33,66,33,100,100,100,175,175,175,306,306,306,306,306,87,,"pase",,,,,,,,
761,23,47,24,71,71,71,124,124,124,217,217,217,217,217,62,,"pase",,,,,,,,
764,56,113,57,170,170,170,299,299,299,522,522,522,522,522,149,,"pase",,,,,,,,
763,33,66,33,100,100,100,175,175,175,306,306,306,306,306,87,,"pase",,,,,,,,
762,31,62,31,93,93,93,163,163,163,285,285,285,285,285,81,,"pase",,,,,,,,
758,87,175,88,263,263,263,461,461,461,807,807,807,807,807,231,,"pase",,,,,,,,
757,56,113,57,170,170,170,299,299,299,522,522,522,522,522,149,,"pase",,,,,,,,
756,23,47,24,71,71,71,124,124,124,217,217,217,217,217,62,,"pase",,,,,,,,
782,30,60,30,105,105,105,105,105,105,155,155,200,200,200,54,,"pase",,,,,,,,
783,87,175,87,290,290,290,290,290,290,370,370,500,500,500,150,,"pase",,,,,,,,
784,50,100,50,135,135,135,135,135,135,170,170,260,260,260,67,,"pase",,,,,,,,
785,30,60,30,75,75,75,75,75,75,90,90,130,130,130,38,,"pase",,,,,,,,
786,54,108,54,160,160,160,160,160,160,200,200,300,300,300,78,,"pase",,,,,,,,
787,30,60,30,70,70,70,70,70,70,88,88,130,130,130,35,,"pase",,,,,,,,
788,37,75,37,92,92,92,92,92,92,110,110,180,180,180,45,,"pase",,,,,,,,
790,27,53,27,133,133,133,133,133,133,213,213,240,240,240,66,,"pase",,,,,,,,
789,39,78,39,197,197,197,197,197,197,314,314,353,353,353,98,,"pase",,,,,,,,
796,10,20,10,49,49,49,49,49,49,79,79,88,88,88,24,,"pase",,,,,,,,
795,23,45,23,113,113,113,113,113,113,180,180,202,202,202,56,,"pase",,,,,,,,
791,11,22,11,56,56,56,56,56,56,90,90,101,101,101,28,,"pase",,,,,,,,
797,26,52,26,131,131,131,131,131,131,209,209,235,235,235,65,,"pase",,,,,,,,
798,10,18,10,46,46,46,46,46,46,74,74,83,83,83,22,,"pase",,,,,,,,
792,39,78,39,197,197,197,197,197,197,314,314,353,353,353,98,,"pase",,,,,,,,
794,22,45,22,112,112,112,112,112,112,179,179,202,202,202,22,,"pase",,,,,,,,
793,11,22,11,57,57,57,57,57,57,90,90,102,102,102,28,,"pase",,,,,,,,
799,84,167,84,358,358,358,358,358,439,596,658,890,890,890,179,,"pase",,,,,,,,
800,62,124,62,277,277,277,277,277,277,434,434,666,666,666,138,,"pase",,,,,,,,
801,58,116,58,260,260,260,260,260,260,408,408,626,626,626,130,,"pase",,,,,,,,
804,12,24,12,53,53,53,53,53,53,83,83,127,127,127,26,,"pase",,,,,,,,
803,29,59,29,133,133,133,133,133,133,208,208,320,320,320,66,,"pase",,,,,,,,
805,84,167,84,358,358,358,358,358,439,596,658,890,890,890,179,,"pase",,,,,,,,
806,72,143,72,305,305,305,305,305,386,514,576,763,763,763,153,,"pase",,,,,,,,
807,54,107,54,225,225,225,225,225,306,388,450,570,570,570,113,,"pase",,,,,,,,
809,26,51,26,98,98,98,98,98,179,188,250,264,264,264,49,,"pase",,,,,,,,
811,46,93,46,207,207,207,207,207,207,325,325,499,499,499,103,,"pase",,,,,,,,
810,58,116,58,260,260,260,260,260,260,408,408,626,626,626,130,,"pase",,,,,,,,
813,26,51,26,98,98,98,98,98,179,188,250,264,264,264,49,,"pase",,,,,,,,
812,28,57,28,127,127,127,127,127,127,200,200,306,306,306,63,,"pase",,,,,,,,
815,4,8,4,17,17,17,17,17,17,26,26,40,40,40,8,,"pase",,,,,,,,
822,54,107,54,225,225,225,225,225,306,388,450,570,570,570,113,,"pase",,,,,,,,
823,18,36,18,80,80,80,80,80,80,126,126,193,193,193,40,,"pase",,,,,,,,
824,32,64,32,144,144,144,144,144,144,226,226,346,346,346,72,,"pase",,,,,,,,
825,29,59,29,133,133,133,133,133,133,208,208,320,320,320,66,,"pase",,,,,,,,
826,28,57,28,127,127,127,127,127,127,200,200,306,306,306,63,,"pase",,,,,,,,
828,72,143,72,305,305,305,305,305,386,514,576,763,763,763,153,,"pase",,,,,,,,
829,50,100,50,224,224,224,224,224,224,352,352,539,539,539,112,,"pase",,,,,,,,
830,46,93,46,207,207,207,207,207,207,325,325,499,499,499,103,,"pase",,,,,,,,
832,18,36,18,80,80,80,80,80,80,126,126,193,193,193,40,,"pase",,,,,,,,
833,12,24,12,53,53,53,53,53,53,83,83,127,127,127,26,,"pase",,,,,,,,
834,42,85,39,212,212,212,212,212,212,255,255,363,363,363,55,,"pase",,,,,,,,
835,22,45,20,113,113,113,113,113,113,135,135,193,193,193,29,,"pase",,,,,,,,
836,20,40,18,101,101,101,101,101,101,121,121,172,172,172,26,,"pase",,,,,,,,
837,28,56,25,140,140,140,140,140,140,168,168,240,240,240,36,,"pase",,,,,,,,
838,8,16,7,41,41,41,41,41,41,49,49,70,70,70,11,,"pase",,,,,,,,
1436,6,12,5,29,29,29,29,29,29,35,35,49,49,49,7,,"pase",,,,,,,,
839,2,5,2,12,12,12,12,12,12,14,14,21,21,21,3,,"pase",,,,,,,,
1444,20,40,18,99,99,99,99,99,99,119,119,170,170,170,26,,"pase",,,,,,,,
840,22,45,20,112,112,112,112,112,112,134,134,191,191,191,29,,"pase",,,,,,,,
841,24,49,22,122,122,122,122,122,122,146,146,209,209,209,32,,"pase",,,,,,,,
842,47,97,43,235,235,235,235,235,235,281,281,402,402,402,61,,"pase",,,,,,,,
844,32,65,30,163,163,163,163,163,163,195,195,278,278,278,42,,"pase",,,,,,,,
843,27,57,24,134,134,134,134,134,134,161,161,230,230,230,35,,"pase",,,,,,,,
845,9,18,8,44,44,44,44,44,44,52,52,75,75,75,22,,"pase",,,,,,,,
847,5,9,4,22,22,22,22,22,22,26,26,38,38,38,11,,"pase",,,,,,,,
846,4,9,4,22,22,22,22,22,22,26,26,37,37,37,11,,"pase",,,,,,,,
1433,23,46,89,81,81,81,81,81,81,87,87,87,87,87,89,,"pase",,,,,,,,
1434,31,61,89,108,108,108,108,108,108,115,115,115,115,115,89,,"pase",,,,,,,,
866,40,79,89,130,130,130,130,130,130,138,138,138,138,138,89,,"pase",,,,,,,,
1435,40,79,89,130,130,130,130,130,130,138,138,138,138,138,89,,"pase",,,,,,,,
1432,53,106,89,194,194,194,194,194,194,213,213,213,213,213,89,,"pase",,,,,,,,
1431,53,106,89,194,194,194,194,194,194,213,213,213,213,213,89,,"pase",,,,,,,,
870,79,157,89,279,279,279,279,279,279,300,300,300,300,300,89,,"pase",,,,,,,,
850,86,172,89,303,303,303,303,303,303,328,328,328,328,328,89,,"pase",,,,,,,,
859,92,184,89,326,326,326,326,326,326,350,350,350,350,350,89,,"pase",,,,,,,,
863,92,184,89,326,326,326,326,326,326,350,350,350,350,350,89,,"pase",,,,,,,,
868,34,67,89,114,114,114,114,114,114,122,122,122,122,122,89,,"pase",,,,,,,,
848,41,82,89,141,141,141,141,141,141,150,150,150,150,150,89,,"pase",,,,,,,,
854,48,96,89,163,163,163,163,163,163,174,174,174,174,174,89,,"pase",,,,,,,,
858,48,96,89,163,163,163,163,163,163,174,174,174,174,174,89,,"pase",,,,,,,,
855,62,124,89,226,226,226,226,226,226,249,249,249,249,249,89,,"pase",,,,,,,,
862,62,124,89,226,226,226,226,226,226,249,249,249,249,249,89,,"pase",,,,,,,,
851,7,14,8,26,26,26,26,26,26,28,28,28,28,28,8,,"pase",,,,,,,,
860,14,28,15,57,57,57,57,57,57,60,60,60,60,60,15,,"pase",,,,,,,,
869,14,28,15,57,57,57,57,57,57,60,60,60,60,60,15,,"pase",,,,,,,,
1430,23,46,89,81,81,81,81,81,81,87,87,87,87,87,89,,"pase",,,,,,,,
856,34,67,89,114,114,114,114,114,114,122,122,122,122,122,89,,"pase",,,,,,,,
864,79,157,89,279,279,279,279,279,279,300,300,300,300,300,89,,"pase",,,,,,,,
849,6,11,6,22,22,22,22,22,22,25,25,25,25,25,6,,"pase",,,,,,,,
857,6,11,6,22,22,22,22,22,22,25,25,25,25,25,6,,"pase",,,,,,,,
867,7,14,8,26,26,26,26,26,26,28,28,28,28,28,8,,"pase",,,,,,,,
865,31,61,89,108,108,108,108,108,108,115,115,115,115,115,89,,"pase",,,,,,,,
853,41,82,89,141,141,141,141,141,141,150,150,150,150,150,89,,"pase",,,,,,,,
861,86,172,89,303,303,303,303,303,303,328,328,328,328,328,89,,"pase",,,,,,,,
871,111,223,111,427,427,427,427,607,607,930,930,1239,1239,1239,213,,"pase",,,,,,,,
872,111,223,111,427,427,427,427,607,607,930,930,1239,1239,1239,213,,"pase",,,,,,,,
873,64,129,65,233,233,233,233,341,341,503,503,683,683,683,114,,"pase",,,,,,,,
874,64,129,65,233,233,233,233,341,341,503,503,683,683,683,114,,"pase",,,,,,,,
875,47,94,46,194,194,194,194,266,266,427,427,556,556,556,98,,"pase",,,,,,,,
876,47,94,46,194,194,194,194,266,266,427,427,556,556,556,98,,"pase",,,,,,,,
877,17,35,19,39,39,39,39,75,75,76,76,127,127,127,16,,"pase",,,,,,,,
878,192,385,192,711,711,711,711,1022,1022,1588,1588,2111,2111,2111,357,,"pase",,,,,,,,
879,192,385,192,711,711,711,711,1022,1022,1588,1588,2111,2111,2111,357,,"pase",,,,,,,,
880,160,321,160,597,597,597,597,859,859,1330,1330,1769,1769,1769,299,,"pase",,,,,,,,
881,160,321,160,597,597,597,597,859,859,1330,1330,1769,1769,1769,299,,"pase",,,,,,,,
882,143,286,144,531,531,531,531,763,763,1181,1181,1570,1570,1570,266,,"pase",,,,,,,,
883,143,286,144,531,531,531,531,763,763,1181,1181,1570,1570,1570,266,,"pase",,,,,,,,
884,117,235,117,437,437,437,437,627,627,973,973,1294,1294,1294,218,,"pase",,,,,,,,
885,117,235,117,437,437,437,437,627,627,973,973,1294,1294,1294,218,,"pase",,,,,,,,
886,100,200,101,371,371,371,371,531,531,824,824,1095,1095,1095,185,,"pase",,,,,,,,
887,100,200,101,371,371,371,371,531,531,824,824,1095,1095,1095,185,,"pase",,,,,,,,
888,68,136,69,256,256,256,256,367,367,566,566,753,753,753,127,,"pase",,,,,,,,
889,68,136,69,256,256,256,256,367,367,566,566,753,753,753,127,,"pase",,,,,,,,
890,12,25,13,48,48,48,48,68,68,104,104,139,139,139,23,,"pase",,,,,,,,
891,68,138,70,251,333,400,249,331,398,563,620,786,868,914,118,,"pase",,,,,,,,
892,43,88,45,155,194,225,153,192,223,320,347,444,483,505,73,,"pase",,,,,,,,
893,32,66,34,113,133,150,111,131,148,215,229,296,316,327,54,,"pase",,,,,,,,
894,32,66,34,113,133,150,111,131,148,215,229,296,316,327,54,,"pase",,,,,,,,
895,20,42,22,68,68,68,66,66,66,101,101,136,136,136,33,,"pase",,,,,,,,
896,18,39,21,87,87,87,89,89,89,138,138,197,197,197,13,,"pase",,,,,,,,
897,15,30,15,47,47,47,43,43,43,69,69,87,87,87,22,,"pase",,,,,,,,
898,15,30,15,42,42,42,43,43,43,64,64,92,92,92,22,,"pase",,,,,,,,
899,10,19,10,37,37,37,36,36,36,54,54,71,71,71,18,,"pase",,,,,,,,
900,4,9,4,20,20,20,24,24,24,27,27,32,32,32,12,,"pase",,,,,,,,
901,3,8,4,16,16,16,14,14,14,25,25,29,29,29,8,,"pase",,,,,,,,
902,78,157,79,290,372,439,283,365,432,615,672,840,922,968,136,,"pase",,,,,,,,
903,53,107,54,194,233,264,187,226,257,372,399,498,537,559,91,,"pase",,,,,,,,
904,43,88,46,170,170,170,163,163,163,259,259,345,345,345,51,,"pase",,,,,,,,
905,42,85,43,152,172,189,145,165,182,267,281,350,370,381,72,,"pase",,,,,,,,
906,42,85,43,152,172,189,145,165,182,267,281,350,370,381,72,,"pase",,,,,,,,
907,30,61,31,107,107,107,100,100,100,153,153,190,190,190,51,,"pase",,,,,,,,
908,30,61,31,107,107,107,100,100,100,153,153,189,189,189,51,,"pase",,,,,,,,
909,26,53,27,92,92,92,89,89,89,128,128,170,170,170,45,,"pase",,,,,,,,
910,26,52,26,81,81,81,87,87,87,124,124,163,163,163,44,,"pase",,,,,,,,
911,15,30,15,53,53,53,53,53,53,82,82,105,105,105,27,,"pase",,,,,,,,
912,10,19,10,37,37,37,36,36,36,54,54,71,71,71,18,,"pase",,,,,,,,
913,3,8,4,16,16,16,14,14,14,30,30,37,37,37,8,,"pase",,,,,,,,
914,74,149,75,271,353,420,271,353,420,589,646,815,897,943,129,,"pase",,,,,,,,
915,49,99,50,175,214,245,175,214,245,346,373,473,512,534,84,,"pase",,,,,,,,
916,38,77,39,133,153,170,133,153,170,241,255,325,345,356,65,,"pase",,,,,,,,
917,38,77,39,133,153,170,133,153,170,241,255,325,345,356,65,,"pase",,,,,,,,
918,30,61,31,107,107,107,100,100,100,153,153,189,189,189,51,,"pase",,,,,,,,
919,30,61,31,107,107,107,100,100,100,153,153,189,189,189,51,,"pase",,,,,,,,
920,26,53,27,88,88,88,88,88,88,127,127,165,165,165,44,,"pase",,,,,,,,
921,19,40,20,64,64,64,66,66,66,92,92,124,124,124,33,,"pase",,,,,,,,
922,18,38,19,66,66,66,64,64,64,94,94,125,125,125,32,,"pase",,,,,,,,
923,14,30,17,69,69,69,69,69,69,116,116,169,169,169,3,,"pase",,,,,,,,
924,10,20,11,37,37,37,38,38,38,53,53,67,67,67,19,,"pase",,,,,,,,
925,4,9,4,20,20,20,24,24,24,27,27,32,32,32,12,,"pase",,,,,,,,
926,3,8,4,16,16,16,14,14,14,30,30,37,37,37,8,,"pase",,,,,,,,
927,88,178,91,338,420,487,335,417,484,697,754,976,1058,1104,130,,"pase",,,,,,,,
928,63,128,66,242,281,312,239,278,309,454,481,634,673,695,85,,"pase",,,,,,,,
929,52,106,55,200,220,237,197,217,234,349,363,486,506,517,66,,"pase",,,,,,,,
930,52,106,55,200,220,237,197,217,234,349,363,486,506,517,66,,"pase",,,,,,,,
931,40,82,43,155,155,155,152,152,152,235,235,326,326,326,45,,"pase",,,,,,,,
932,35,70,37,138,138,138,135,135,135,212,212,299,299,299,37,,"pase",,,,,,,,
933,35,70,37,131,131,131,135,135,135,204,204,288,288,288,37,,"pase",,,,,,,,
934,24,50,27,102,102,102,102,102,102,162,162,231,231,231,19,,"pase",,,,,,,,
935,18,39,21,87,87,87,89,89,89,138,138,197,197,197,13,,"pase",,,,,,,,
936,14,30,17,69,69,69,69,69,69,116,116,169,169,169,3,,"pase",,,,,,,,
937,13,27,15,63,63,63,63,63,63,106,106,156,156,156,,,"pase",,,,,,,,
938,63,126,63,232,314,381,230,312,379,531,588,748,830,876,109,,"pase",,,,,,,,
939,38,76,38,136,175,206,134,173,204,288,315,406,445,467,64,,"pase",,,,,,,,
940,27,54,27,94,114,131,92,112,129,183,197,258,278,289,45,,"pase",,,,,,,,
941,27,54,27,94,114,131,92,112,129,183,197,258,278,289,45,,"pase",,,,,,,,
942,24,50,27,102,102,102,102,102,102,162,162,231,231,231,19,,"pase",,,,,,,,
943,15,30,15,49,49,49,47,47,47,69,69,98,98,98,24,,"pase",,,,,,,,
944,15,30,15,53,53,53,53,53,53,82,82,105,105,105,27,,"pase",,,,,,,,
945,10,20,11,37,37,37,38,38,38,53,53,67,67,67,19,,"pase",,,,,,,,
946,10,19,10,27,27,27,30,30,30,37,37,53,53,53,15,,"pase",,,,,,,,
947,8,16,9,31,31,31,30,30,30,43,43,59,59,59,15,,"pase",,,,,,,,
948,3,8,4,16,16,16,14,14,14,25,25,29,29,29,8,,"pase",,,,,,,,
949,65,132,66,243,325,392,242,324,391,550,607,769,851,897,115,,"pase",,,,,,,,
950,40,82,41,147,186,217,146,185,216,307,334,427,466,488,70,,"pase",,,,,,,,
951,35,70,37,138,138,138,135,135,135,212,212,299,299,299,37,,"pase",,,,,,,,
952,29,60,30,105,125,142,104,124,141,202,216,279,299,310,51,,"pase",,,,,,,,
953,29,60,30,105,125,142,104,124,141,202,216,279,299,310,51,,"pase",,,,,,,,
954,26,53,27,92,92,92,89,89,89,128,128,170,170,170,45,,"pase",,,,,,,,
955,18,38,19,66,66,66,64,64,64,94,94,125,125,125,32,,"pase",,,,,,,,
956,17,36,18,60,60,60,59,59,59,88,88,119,119,119,30,,"pase",,,,,,,,
957,15,30,15,47,47,47,43,43,43,69,69,87,87,87,22,,"pase",,,,,,,,
958,10,19,10,36,36,36,35,35,35,50,50,57,57,57,17,,"pase",,,,,,,,
959,8,16,9,31,31,31,30,30,30,43,43,59,59,59,15,,"pase",,,,,,,,
960,53,108,54,207,289,356,202,284,351,494,551,692,774,820,95,,"pase",,,,,,,,
961,35,70,37,131,131,131,135,135,135,204,204,288,288,288,37,,"pase",,,,,,,,
962,28,58,29,111,150,181,106,145,176,251,278,350,389,411,50,,"pase",,,,,,,,
963,26,52,26,81,81,81,87,87,87,124,124,163,163,163,44,,"pase",,,,,,,,
964,19,40,20,64,64,64,66,66,66,92,92,124,124,124,33,,"pase",,,,,,,,
965,17,36,18,69,89,106,64,84,101,146,160,202,222,233,31,,"pase",,,,,,,,
966,17,36,18,69,89,106,64,84,101,146,160,202,222,233,31,,"pase",,,,,,,,
967,15,30,15,42,42,42,43,43,43,64,64,92,92,92,22,,"pase",,,,,,,,
968,10,19,10,36,36,36,35,35,35,50,50,57,57,57,17,,"pase",,,,,,,,
969,10,19,10,27,27,27,30,30,30,37,37,53,53,53,15,,"pase",,,,,,,,
970,5,12,6,24,24,24,19,19,19,32,32,42,42,42,10,,"pase",,,,,,,,
971,36,73,39,142,142,142,142,142,142,216,216,304,304,304,40,,"pase",,,,,,,,
972,27,54,27,95,95,95,94,94,94,138,138,181,181,181,47,,"pase",,,,,,,,
973,23,45,23,77,77,77,77,77,77,110,110,146,146,146,39,,"pase",,,,,,,,
974,17,36,18,55,55,55,53,53,53,82,82,109,109,109,27,,"pase",,,,,,,,
975,15,30,15,47,47,47,46,46,46,69,69,94,94,94,24,,"pase",,,,,,,,
976,12,24,12,40,40,40,38,38,38,54,54,75,75,75,19,,"pase",,,,,,,,
977,2,5,3,14,14,14,10,10,10,18,18,22,22,22,5,,"pase",,,,,,,,
978,40,82,43,155,155,155,152,152,152,235,235,326,326,326,45,,"pase",,,,,,,,
979,30,61,31,107,107,107,100,100,100,153,153,190,190,190,51,,"pase",,,,,,,,
980,26,53,27,88,88,88,88,88,88,127,127,165,165,165,44,,"pase",,,,,,,,
981,20,42,22,68,68,68,66,66,66,101,101,136,136,136,33,,"pase",,,,,,,,
982,17,36,18,60,60,60,59,59,59,88,88,119,119,119,30,,"pase",,,,,,,,
983,15,30,15,49,49,49,47,47,47,69,69,98,98,98,24,,"pase",,,,,,,,
984,5,12,6,24,24,24,19,19,19,32,32,42,42,42,10,,"pase",,,,,,,,
985,3,6,3,10,10,10,10,10,10,15,15,20,20,20,5,,"pase",,,,,,,,
986,48,96,48,183,265,332,183,265,332,462,519,650,732,778,85,,"pase",,,,,,,,
