index,tollbooth_name,way,highway,km,tdpa,motorbike,car,car-axle,bus,truck-2axle,truck-3axle,truck-4axle,truck-5axle,truck-6axle,truck-7axle,truck-8axle,truck-9axle,not_classified_vehicle,vta,jan,feb,mar,apr,may,jun,jul,ago,sep,oct,nov,dec
072-01,alpuyeca,cuernavaca-alpuyeca,mex-095d,123.0,4252,1.3,79.1,0.0,10.1,4.4,1.8,0.3,1.3,1.4,0.0,0.0,0.3,0.0,1551857,8.7,7.9,9.3,9.0,8.3,8.0,8.6,8.4,7.5,7.6,7.8,8.9
072-02,alpuyeca,alpuyeca-puente de ixtla,mex-095d,123.0,87,1.0,91.5,0.0,0.7,2.4,3.0,0.2,0.6,0.5,0.1,0.0,0.0,0.0,31784,8.7,8.5,10.8,10.6,9.7,6.8,5.3,9.5,7.8,7.1,7.2,8.0
073-01,paso morelos,puente de ixtla-chilpancingo,mex-095d,187.0,8478,0.8,81.4,0.0,7.1,2.2,2.0,0.5,3.2,0.6,0.1,0.1,2.0,0.0,3094592,9.4,6.8,8.3,11.4,7.6,5.9,10.0,8.7,6.7,6.0,7.9,11.3
073-02,paso morelos,puente de ixtla-paso morelos,mex-095d,187.0,222,1.9,91.2,0.0,1.0,4.7,0.9,0.1,0.1,0.1,0.0,0.0,0.0,0.0,80994,9.2,7.9,8.6,9.1,8.3,7.0,9.0,8.6,7.8,7.6,7.8,9.1
073-03,paso morelos,paso morelos-chilpancingo,mex-095d,187.0,331,1.0,87.9,0.0,1.0,4.4,2.6,0.9,0.6,1.5,0.0,0.0,0.1,0.0,120949,9.3,8.1,9.6,9.3,8.3,7.5,8.7,8.0,7.4,7.2,7.5,9.1
074,palo blanco,chilpancingo-tierra colorada,mex-095d,285.85,10281,0.9,81.6,0.0,6.9,2.5,2.5,0.3,2.8,0.8,0.1,0.0,1.6,0.0,3752712,9.3,6.7,7.8,11.3,8.5,7.2,9.9,8.8,6.6,6.2,7.7,10.0
075,la venta,tierra colorada-acapulco,mex-095d,365.4,10227,0.9,81.1,0.0,7.4,2.5,2.4,0.3,2.9,0.8,0.1,0.0,1.6,0.0,3732821,9.2,7.0,8.0,10.7,8.2,7.1,9.8,8.6,6.5,6.1,7.7,11.1
076,puente inter. zaragoza-ysleta,zaragoza-ysleta,mex-045,0.0,6508,1.0,94.9,0.6,0.0,1.0,0.2,0.0,2.3,0.0,0.0,0.0,0.0,0.0,2375389,10.3,9.2,9.5,5.9,7.3,7.9,7.7,9.0,8.6,8.8,7.9,7.9
077,arenal,ent. ameca-magdalena,mex-015d,10.96,13560,0.7,60.7,0.3,7.8,3.4,5.3,0.8,13.4,2.3,0.2,0.0,3.4,1.7,4949347,7.8,6.7,8.1,9.7,8.2,8.0,9.9,9.0,7.5,7.5,8.1,9.5
078,tequila,tequila-magdalena,mex-015d,33.84,345,1.9,83.2,0.4,2.5,3.4,2.3,0.1,0.7,0.1,0.0,0.0,0.1,5.3,125777,8.2,6.2,7.5,9.8,7.7,7.8,12.0,9.5,7.5,6.9,7.1,9.8
079,plan de barrancas,magdalena-ixtlán del río,mex-015d,69.337,12457,0.6,60.4,0.3,8.0,3.6,5.2,0.8,13.9,2.2,0.3,0.1,3.6,1.0,4546734,7.9,6.7,8.0,9.9,8.3,8.1,10.0,9.0,7.4,7.3,7.9,9.5
080-01,santa ma. del oro,ixtlán del río-tepic,mex-015d,145.146,5433,0.4,42.0,0.4,9.9,4.5,5.6,1.1,24.1,2.6,0.5,0.1,7.6,1.2,1982959,8.6,7.4,8.4,8.8,8.2,7.9,8.9,8.5,7.6,7.9,8.3,9.5
080-02,santa ma. del oro,ixtlán del río-sta. ma. del oro,mex-015d,145.146,2890,1.1,72.4,0.7,3.2,2.9,6.2,0.7,7.3,1.5,0.0,0.0,0.8,3.2,1054788,8.6,7.1,8.4,9.5,7.9,7.8,9.1,8.5,7.1,7.1,8.1,10.8
080-03,santa ma. del oro,santa ma. del oro-tepic,mex-015d,145.146,763,1.3,87.7,0.3,1.0,2.5,2.5,0.1,0.8,0.3,0.0,0.0,0.1,3.4,278507,8.6,7.2,8.8,9.2,8.4,8.7,9.2,8.2,7.5,7.1,7.5,9.6
081,camargo,jiménez-camargo,mex-045d,11.0,5239,0.0,41.3,0.0,6.1,4.6,3.6,1.1,31.5,4.1,0.6,0.1,7.0,0.0,1912242,8.6,6.8,7.7,8.2,7.9,8.2,9.9,9.0,7.6,8.0,8.2,9.9
082,altavista,camargo-conchos,mex-045d,73.0,6090,0.0,53.7,0.0,5.4,4.9,3.3,0.9,22.5,3.0,0.5,0.1,5.7,0.0,2222794,9.3,6.6,7.6,8.5,7.7,8.1,9.8,9.0,7.6,7.9,8.1,9.8
083,saucillo,conchos-delicias,mex-045d,116.3,7704,0.0,56.4,0.0,4.9,4.9,3.0,0.9,21.9,2.9,0.4,0.0,4.7,0.0,2811875,8.5,7.0,7.9,8.5,8.0,8.3,9.6,8.9,7.7,8.0,8.2,9.4
084,acatic,zapotlanejo-acatic,mex-080d,21.0,378,0.6,80.1,0.6,0.5,6.3,5.2,0.6,3.2,0.9,0.0,0.0,0.6,1.4,138088,8.7,7.7,8.2,8.7,8.4,8.2,8.9,8.6,8.0,7.9,7.9,8.8
085-01,tepatitlán,zapotlanejo-ent. arandas,mex-080d,41.512,15572,0.3,55.5,0.3,4.2,4.9,4.3,0.8,16.8,2.5,0.4,0.1,8.5,1.4,5683857,7.6,7.2,8.2,8.7,8.3,8.0,9.3,9.0,8.0,8.2,8.5,9.0
085-02,tepatitlán,zapotlanejo-tepatitlán,mex-080d,41.512,2507,0.4,80.8,0.2,6.2,4.1,2.4,0.2,2.0,1.2,0.0,0.0,0.9,1.6,914985,7.8,7.5,8.2,8.4,8.4,8.3,8.9,9.0,8.4,8.4,8.2,8.5
085-03,tepatitlán,tepatitlán-ent. arandas,mex-080d,41.512,1027,0.3,41.4,0.3,3.3,5.4,12.5,1.8,21.2,9.9,0.2,0.1,3.0,0.6,374763,8.5,7.8,8.2,8.0,8.4,7.7,8.2,8.5,7.8,9.0,9.3,8.6
086,san miguel el alto,ent. arandas-san miguel el alto,mex-080d,75.3,770,0.3,83.5,0.5,1.1,3.8,3.7,0.4,2.5,1.2,0.0,0.0,1.4,1.6,281213,7.6,7.5,8.5,8.2,8.1,8.1,9.4,8.6,8.7,8.3,8.2,8.8
087-01,jalostotitlán,ent. arandas-desperdicio,mex-080d,90.8,14755,0.3,51.9,0.3,4.4,5.2,5.3,0.9,18.6,3.0,0.5,0.1,9.2,0.3,5385662,7.5,7.2,8.2,8.7,8.3,8.0,9.3,9.0,8.0,8.2,8.6,9.0
087-02,jalostotitlán,ent. arandas-jalostotitlán,mex-080d,90.8,477,0.3,79.5,0.2,2.9,5.2,2.5,0.5,1.8,0.4,0.0,0.0,1.5,5.2,174283,7.2,7.5,9.6,7.8,7.5,7.3,9.5,9.5,7.5,7.9,8.9,9.8
087-03,jalostotitlán,el desperdicio-jalostotitlán,mex-080d,90.8,1113,0.4,71.2,0.5,7.1,3.9,8.1,1.0,3.0,2.1,0.1,0.0,0.8,1.8,406424,7.8,7.9,9.3,8.0,8.0,7.5,9.0,9.0,7.9,7.2,7.9,10.5
088,san juan de los lagos,ent. san juan de los lagos-el desperdicio,mex-080d,110.52,690,0.6,72.8,0.3,18.6,1.7,1.8,0.2,1.2,1.3,0.0,0.0,0.2,1.3,251681,9.9,7.7,8.1,9.6,6.7,6.3,9.9,9.5,6.5,6.2,7.7,11.9
089-01,agualeguas,agualeguas-paras,mex-085d,79.7,5,0.3,81.3,0.0,2.2,4.8,0.7,1.1,8.7,0.0,0.0,0.0,0.9,0.0,1844,6.3,3.5,5.2,7.4,7.2,5.7,6.2,5.8,35.2,5.3,6.2,6.0
089-02,agualeguas,monterrey-agualeguas,mex-085d,79.7,565,0.5,58.1,0.0,3.0,5.7,3.7,0.4,23.1,1.5,0.4,0.1,3.5,0.0,206192,7.3,7.2,8.6,10.7,8.5,8.4,8.7,8.4,6.4,7.6,8.8,9.4
090-01,sabinas,monterrey-la gloria,mex-085d,100.0,13632,0.1,38.3,0.0,5.9,1.2,0.9,0.1,50.5,0.9,0.4,0.0,1.7,0.0,4975665,8.6,7.1,8.3,8.1,8.0,8.1,9.3,8.7,7.0,8.0,8.6,10.2
090-02,sabinas,sabinas-la gloria,mex-085d,100.0,24,0.9,91.1,0.0,0.5,4.3,0.4,0.8,2.0,0.0,0.0,0.0,0.0,0.0,8614,9.1,7.3,7.7,10.1,7.5,7.1,7.6,5.7,11.4,7.7,8.3,10.5
091,sabinas parás,monterrey-sabinas,mex-085d,100.0,34,0.1,47.6,0.0,0.1,4.8,5.0,1.5,19.8,0.8,0.2,0.1,20.0,0.0,12478,8.5,7.1,8.6,10.3,7.8,9.6,7.8,9.2,7.4,7.1,9.4,7.2
092,vallecillos,vallecillos-la gloria,mex-085d,115.55,16,0.7,91.9,0.0,0.2,5.3,0.3,0.7,0.9,0.0,0.0,0.0,0.0,0.0,5777,6.3,6.0,5.9,8.4,7.4,8.4,11.6,12.7,9.1,7.1,8.0,9.1
093,puente inter. solidaridad en colombia,colombia-dolores,nl-001,0.0,2064,0.2,43.3,0.9,0.0,1.1,10.0,0.1,43.5,0.9,0.0,0.0,0.0,0.0,753474,8.4,7.4,8.6,8.7,8.0,8.0,9.8,9.1,7.0,7.8,8.3,8.9
094,tampico,cd. valles-altamira,mex-184d,5.102,6277,1.0,52.8,0.0,1.8,7.9,6.5,0.8,13.5,4.9,0.2,0.1,10.5,0.0,2291075,7.8,7.3,8.1,8.6,8.8,8.4,9.2,9.1,8.0,7.9,7.9,8.9
095-01,loma real,cd. valles-loma real,mex-184d,6.1,2217,2.5,94.2,0.0,0.1,2.2,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,809368,8.3,7.5,8.2,8.4,8.7,8.4,8.7,8.7,7.9,8.3,8.2,8.7
095-02,loma real,loma real-altamira,mex-184d,6.1,1955,2.6,93.8,0.0,0.1,2.3,0.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,713459,8.4,7.6,8.2,8.5,8.5,8.3,8.7,8.6,7.8,8.2,8.3,8.9
096,cuyutlán,armería-manzanillo,mex-200d,61.4,7808,0.4,56.9,0.2,3.4,2.6,2.4,1.0,7.6,3.4,1.1,0.3,16.0,4.7,2850063,9.2,8.1,9.0,9.9,8.7,4.2,9.2,8.6,7.4,7.8,8.4,9.5
097,puente san miguel,los mochis-estación don,mex-015d,19.7,8593,0.2,56.6,0.9,5.1,4.4,3.3,0.8,17.2,2.9,0.3,0.1,6.9,1.3,3136561,9.3,7.4,8.5,9.1,8.2,7.9,8.6,7.8,7.0,7.8,8.0,10.4
098,estación don la jaula,estación don-navojoa,mex-015d,129.9,5106,0.2,41.6,0.0,8.2,4.3,3.4,1.2,26.2,3.0,0.3,0.1,11.5,0.0,1863764,10.6,7.7,9.7,8.7,8.0,7.6,6.5,8.0,7.0,7.8,8.0,10.4
099,fundición,navojoa-cd. obregón,mex-015d,195.5,6435,0.3,50.7,0.0,7.6,4.2,3.0,1.0,21.2,2.3,0.3,0.1,9.3,0.0,2348927,10.6,7.8,9.4,8.9,8.1,7.9,6.2,8.0,7.0,7.8,8.0,10.3
100,esperanza,cd.obregón-ent.libramiento guaymas,mex-015d-015,10.7,4939,0.2,41.8,0.0,8.6,4.6,3.4,1.0,26.3,2.5,0.2,0.1,11.3,0.0,1802714,9.2,8.5,10.2,8.8,7.7,8.3,6.2,8.0,7.0,7.8,8.0,10.3
101,guaymas,libramiento de guaymas,mex-015d-015,20.0,6734,0.1,53.5,0.0,5.2,3.2,2.6,1.0,22.0,2.3,0.2,0.1,9.8,0.0,2457951,10.1,7.8,9.5,9.1,8.4,7.9,6.1,8.0,7.0,7.8,8.0,10.3
102,hermosillo,hermosillo-ent.libramiento magdalena,mex-015d-015,15.2,10078,0.2,64.0,0.0,4.0,3.4,2.0,0.6,16.2,1.7,0.1,0.1,7.7,0.0,3678430,9.5,7.6,9.4,9.1,9.1,8.3,5.9,8.0,7.0,7.8,8.0,10.3
103,magdalena,libramiento de magdalena,mex-015d,184.4,6909,0.1,61.2,0.0,2.4,2.8,2.0,0.5,18.4,2.0,0.2,0.1,10.3,0.0,2521694,8.8,7.3,9.2,8.6,8.2,8.1,8.6,8.0,7.0,7.8,8.0,10.4
104,nogales,libramiento de nogales,mex-15d,0.0,1630,0.1,69.0,2.9,0.7,2.3,0.9,0.2,23.9,0.0,0.0,0.0,0.0,0.0,594882,8.1,4.2,11.6,8.9,12.2,11.9,10.9,7.7,7.2,8.9,3.2,5.2
105,durango,durango-guadalupe victoria,mex-040d,15.5,3254,0.6,64.7,1.0,5.7,3.4,2.2,0.7,9.9,2.2,0.2,0.0,5.9,3.5,1187773,7.8,6.6,7.8,9.4,7.9,8.1,11.1,9.1,7.2,7.5,7.9,9.6
106,yerbanis,guadalupe victoria-yerbanís,mex-040d,112.186,2581,0.7,62.0,1.0,6.4,3.7,2.5,0.7,11.2,2.1,0.3,0.0,6.7,2.7,942020,5.5,6.7,8.0,9.8,7.8,8.3,11.8,10.0,7.4,7.4,7.9,9.4
107-01,cuencamé iii,yerbanís-pedriceña,mex-040d,143.22,2675,0.7,61.7,1.1,6.9,3.6,2.5,0.6,10.7,2.2,0.3,0.0,6.7,3.0,976405,7.7,6.3,7.7,9.7,7.5,8.0,11.6,9.5,7.1,7.4,7.9,9.6
107-02,cuencamé iii,yerbanís-cuencamé,mex-040d,143.22,196,0.3,51.0,1.3,0.9,3.4,3.6,1.4,11.2,2.2,0.3,0.0,3.8,20.6,71434,8.9,7.5,8.0,8.5,7.9,7.6,9.1,8.7,7.6,8.0,8.5,9.7
107-03,cuencamé iii,cuencamé-pedriceña,mex-040d,143.22,3398,0.2,37.4,1.1,7.2,3.9,3.7,1.6,25.4,5.0,0.9,0.0,12.5,1.1,1240192,8.5,6.7,7.6,8.2,7.9,8.1,9.7,9.1,7.7,8.0,8.1,10.4
108-01,león guzmán,pedriceña-gómez palacio,mex-040d,212.709,4274,0.4,43.9,1.3,8.9,3.5,3.3,1.2,21.8,4.0,0.6,0.0,9.2,1.9,1559988,8.4,6.4,7.6,8.8,7.6,8.1,10.9,9.4,7.4,7.6,7.9,9.9
108-02,león guzmán,pedriceña-león guzmán,mex-040d,212.709,2346,0.7,63.2,0.9,2.2,4.1,2.7,1.0,9.3,3.0,0.4,0.0,8.7,3.8,856254,7.7,6.9,8.0,9.2,8.0,8.1,9.8,9.4,7.9,7.8,8.1,9.1
108-03,león guzmán,león guzmán-gómez palacio,mex-040d,212.709,722,0.6,24.4,1.8,0.6,5.3,6.3,2.8,33.7,8.7,0.2,0.1,1.8,13.7,263500,7.8,6.8,7.8,8.0,8.1,8.5,9.8,10.0,8.4,7.9,8.0,8.9
109,san nicolás de los jassos,libramiento oriente de san luis potosí,mex-057d,11.22,17630,0.1,26.3,0.0,2.6,5.8,4.6,0.9,46.6,4.4,0.4,0.1,8.2,0.0,6434885,8.7,7.4,8.3,8.3,8.2,8.1,9.1,8.7,7.8,8.3,8.2,8.9
110,calera víctor rosales,víctor rosales-enrique estrada,mex-045d,27.5,16414,0.3,70.6,0.8,4.1,3.0,3.2,0.7,9.9,2.3,5.1,0.0,0.0,0.0,5991102,8.1,7.3,8.2,8.2,8.5,8.3,9.2,8.9,8.0,8.3,8.1,8.9
111-01,san martín texmelucan,san martín texmelucan-tlaxcala,mex-117d,5.45,7143,0.6,77.3,0.1,9.4,0.0,4.2,2.4,0.3,3.5,1.0,0.0,0.0,1.2,2607015,7.5,7.1,8.6,8.6,8.1,7.6,8.8,8.4,7.4,8.3,9.2,10.4
111-02,san martín texmelucan,san martín texmelucan-arco norte,mex-117d,5.45,913,1.0,82.9,0.0,0.7,0.0,3.5,6.9,0.4,4.2,0.3,0.0,0.0,0.1,333148,8.1,7.5,7.7,8.6,8.1,7.6,8.8,8.4,7.4,8.3,9.2,10.3
111-03,san martín texmelucan,san martín texmelucan-puebla,mex-117d,5.45,1331,0.5,86.2,0.0,1.5,0.0,5.0,2.5,0.2,3.0,0.3,0.0,0.0,0.8,485836,8.1,7.5,7.7,8.6,8.1,7.6,8.8,8.4,7.4,8.3,9.2,10.3
112,ecatepec,ecatepec-pirámides,mex-132d,1.187,22779,0.6,79.5,0.1,7.1,0.0,4.0,2.3,0.2,3.8,0.8,0.1,0.0,1.5,8314412,7.7,7.0,8.6,9.1,8.0,7.7,8.8,8.6,7.6,8.3,8.7,9.9
113,tepexpan,tepexpan-pirámides,mex-132d,9.725,7432,0.6,84.7,0.1,1.4,0.0,4.6,3.3,0.2,3.2,0.9,0.0,0.0,1.0,2712805,7.5,7.0,8.7,9.1,8.0,7.7,8.8,8.6,7.6,8.3,8.7,10.0
114-01,chichén itza,kantunil-valladolid,mex-180d,115.5,4204,0.4,75.2,0.3,4.3,3.1,2.2,0.3,4.3,0.7,0.1,0.0,8.1,1.0,1534584,8.0,7.0,8.0,9.0,7.9,7.6,9.3,9.2,8.1,7.8,8.5,9.6
114-02,chichén itza,kantunil-pisté,mex-180d,115.5,708,0.6,89.3,0.3,2.2,2.1,1.1,0.2,1.6,0.6,0.0,0.0,0.3,1.7,258300,8.4,7.3,8.4,9.4,7.3,7.3,10.2,9.2,6.9,7.0,8.4,10.2
114-03,chichén itza,pisté-valladolid,mex-180d,115.5,646,0.3,92.2,0.0,5.9,0.4,0.1,0.0,0.0,0.1,0.0,0.0,0.0,1.0,235850,9.4,7.8,9.3,9.3,7.5,7.5,9.9,8.8,5.9,6.4,8.1,10.1
115,tintal,valladolid-cancún,mex-180d,238.0,2953,0.4,73.1,0.2,6.9,2.9,2.1,0.2,4.3,0.5,0.0,0.0,7.8,1.6,1078018,8.5,7.3,8.3,8.8,7.8,7.5,9.4,9.0,7.4,7.5,8.4,10.1
116,chichimequillas,t. c.aut. méx-qro-t. c.qro-slp,mex-057d,20.32,17471,0.2,39.3,0.0,2.3,6.8,5.6,0.9,33.7,3.8,0.3,0.1,7.0,0.0,6376895,7.9,7.2,8.4,8.5,8.6,8.4,9.1,8.8,8.3,8.2,8.1,8.5
117-01,cuitláhuac,córdoba-la tinaja,mex-150d,14.14,12982,0.3,45.9,0.0,6.0,5.2,6.5,0.7,17.0,2.8,0.5,0.1,15.0,0.0,4738285,8.7,7.5,8.6,9.0,8.2,7.4,8.7,8.4,7.4,8.1,8.3,9.7
117-02,cuitláhuac,córdoba-cuitláhuac,mex-150d,14.14,170,3.4,91.4,0.0,0.2,2.8,1.4,0.1,0.4,0.1,0.0,0.0,0.2,0.0,61929,7.7,6.7,7.0,9.0,9.7,8.7,8.1,8.1,7.7,8.6,9.2,9.5
117-03,cuitláhuac,cuitláhuac-la tinaja,mex-150d,14.14,215,0.7,87.3,0.0,0.7,4.5,3.5,0.1,0.8,1.4,0.0,0.0,1.0,0.0,78585,6.2,7.4,8.4,8.6,8.5,7.8,9.0,8.4,6.9,7.0,8.6,13.2
118-01,paso del toro,la tinaja-veracruz,mex-150d,89.9,5171,0.7,80.2,0.0,7.9,4.2,2.5,0.2,2.2,0.5,0.0,0.0,1.6,0.0,1887562,8.5,7.4,8.7,9.1,8.4,7.7,9.0,8.8,7.5,7.4,7.9,9.6
118-02,paso del toro,la tinaja-paso del toro,mex-150d,89.9,5269,0.3,43.0,0.0,2.2,5.1,6.3,0.9,17.9,4.6,1.0,0.1,18.6,0.0,1923068,8.7,7.7,8.7,9.1,8.4,8.0,8.7,8.6,7.5,7.9,7.9,8.8
118-03,paso del toro,paso del toro-veracruz,mex-150d,89.9,6661,3.6,88.4,0.0,0.8,3.7,1.6,0.1,1.0,0.3,0.0,0.0,0.5,0.0,2431126,8.2,7.7,8.2,8.4,8.9,8.2,8.6,8.9,8.3,9.3,7.7,7.6
119,león ii,salamanca-león,mex-045d,6.0,665,0.7,79.9,0.2,0.6,4.7,4.1,0.2,5.9,0.8,0.1,0.0,1.1,1.7,242697,8.8,8.7,9.7,9.4,9.4,9.0,9.7,10.6,9.7,5.4,4.9,4.7
120,cuerámaro,león-central de abastos,mex-045d,8.0,4239,0.3,66.3,0.2,0.4,9.2,8.1,0.6,11.3,1.7,0.0,0.0,1.0,0.9,1547299,8.0,7.8,8.6,8.0,8.9,8.5,8.5,8.7,7.9,8.7,8.5,7.9
121,san francisco del rincón remotas,león-ent. san francisco,mex-045d,12.0,3540,0.5,75.5,0.4,1.2,6.6,6.4,0.6,5.4,1.3,0.0,0.0,0.8,1.3,1292245,7.7,7.5,8.4,7.9,8.6,8.5,8.8,8.8,8.0,8.7,8.5,8.6
122,las joyas,león-las joyas,mex-045d,22.8,867,0.7,78.1,0.3,0.1,3.8,4.2,0.4,6.3,1.2,0.0,0.0,0.1,4.8,316523,7.9,7.6,7.8,7.0,7.8,8.3,8.6,8.7,8.4,9.1,9.7,9.1
123,león,león-lagos de moreno,mex-045d,23.5,14753,0.4,51.7,0.3,5.3,5.8,5.8,0.7,19.4,2.1,0.6,0.1,7.1,0.7,5384926,8.0,7.3,8.3,8.5,8.3,7.7,8.8,8.8,7.7,8.3,8.8,9.5
124,unión de san antonio,unión de san antonio-lagos de moreno,mex-045d,48.02,699,0.6,70.0,0.8,1.3,3.1,3.4,0.6,7.1,2.3,0.0,0.0,7.9,2.9,255030,8.4,7.1,7.8,8.0,7.8,8.1,8.9,8.6,8.2,8.6,8.9,9.6
125-01,encarnación,lagos de moreno-aguascalientes,mex-045d,88.84,12670,0.4,53.0,0.3,5.9,5.3,4.2,0.9,16.8,2.9,0.7,0.1,9.1,0.4,4624696,7.6,7.1,7.7,8.6,8.2,7.6,9.0,8.7,7.7,8.7,9.1,10.0
125-02,encarnación,encarnación-aguascalientes,mex-045d,88.84,926,0.4,63.7,0.5,2.1,6.2,6.2,1.2,10.5,3.4,0.3,0.1,3.9,1.5,337909,8.1,6.5,12.1,9.3,12.5,11.9,8.1,7.2,5.9,6.4,6.0,6.0
126,mármol,el venadillo-ent. la cruz,mex-015d,25.15,7445,0.3,46.7,0.7,7.3,4.1,3.9,0.9,23.4,3.2,0.4,0.1,7.2,1.8,2717289,8.7,7.3,8.6,9.5,7.6,7.9,9.2,8.6,7.3,7.3,8.2,9.8
127-01,quilá,ent. la cruz-quilá,mex-015d,153.8,72,0.4,56.0,1.0,1.3,7.0,4.4,0.7,11.5,10.8,0.2,0.0,1.7,5.0,26107,7.9,7.5,10.7,10.7,8.1,7.6,9.3,7.8,7.4,6.6,7.3,9.1
127-02,quilá,quilá-costa rica,mex-015d,153.8,271,0.5,82.7,0.9,0.7,2.2,2.8,0.4,2.5,1.5,0.1,0.0,0.5,5.2,99025,8.9,9.2,8.0,8.4,7.9,8.7,8.4,7.9,7.1,7.1,8.5,9.9
128,costa rica,ent. la cruz-costa rica,mex-015d,187.8,7186,0.3,45.5,0.7,7.3,4.1,3.9,0.9,24.1,3.1,0.4,0.1,7.8,1.8,2622853,8.8,7.3,8.4,9.4,7.9,7.8,9.0,8.5,7.3,7.3,8.3,10.0
129,puente inter. libre comercio,lucio blanco-los yndios,mex-002,0.0,1842,0.0,89.9,0.4,0.0,0.8,0.8,0.2,7.7,0.1,0.0,0.0,0.0,0.1,672244,7.7,7.5,8.5,7.2,8.1,7.7,8.8,8.1,8.0,8.8,8.9,10.7
130-01,seybaplaya,villa madero-campeche,mex-180d,32.0,6057,0.8,65.8,0.0,3.7,4.6,3.9,0.6,11.1,1.6,0.2,0.2,7.5,0.0,2210679,8.5,7.3,8.0,9.1,8.2,7.8,9.0,8.7,7.7,8.0,8.2,9.5
130-02,seybaplaya,villa madero-seybaplaya,mex-180d,32.0,88,1.7,86.7,0.0,0.8,4.4,1.4,0.2,3.3,0.6,0.0,0.0,0.9,0.0,32089,7.9,5.6,7.8,12.5,8.5,7.3,11.1,10.1,6.0,6.4,7.1,9.7
130-03,seybaplaya,seybaplaya-campeche,mex-180d,32.0,1012,3.2,87.9,0.0,4.0,2.3,1.6,0.0,0.6,0.3,0.0,0.0,0.1,0.0,369521,8.4,7.4,8.6,9.0,8.6,7.9,8.4,8.5,7.8,8.1,8.0,9.3
131,morfín chávez,la providencia-san isidro,mex-045d,57.06,6929,0.4,53.5,1.3,4.0,4.0,3.7,1.0,19.2,4.0,8.9,0.0,0.0,0.0,2529237,8.2,6.9,7.8,8.3,7.9,8.1,9.6,8.9,7.8,8.1,8.2,10.2
132-01,los ramones,cadereyta-los ramones,mex-040d,70.26,25,0.1,98.4,0.0,0.0,0.2,0.1,0.2,0.1,0.1,0.0,0.0,0.8,0.0,9109,7.5,7.3,9.1,7.1,6.4,6.7,6.5,7.2,5.6,7.4,11.5,17.7
132-02,los ramones,los ramones-general bravo,mex-040d,70.26,33,0.1,95.8,0.0,0.1,0.7,0.5,0.3,0.6,0.3,0.0,0.0,1.6,0.0,12028,9.2,6.7,9.6,8.3,8.3,8.5,8.4,6.7,7.1,7.6,8.6,11.0
132-03,los ramones,los ramones-la sierrita,mex-040d,70.26,82,0.4,83.0,0.0,0.1,2.1,1.9,0.7,8.4,2.6,0.0,0.0,0.8,0.0,29854,9.2,7.9,9.1,7.9,7.3,6.7,6.8,6.9,7.3,8.0,10.1,12.8
133-01,los herrera,los herrera-general bravo,mex-040d,103.8,16,0.2,94.3,0.0,0.0,0.4,0.2,0.1,0.9,0.0,1.6,0.0,2.3,0.0,5832,5.6,5.8,8.1,8.4,6.5,7.2,8.3,9.3,6.3,8.2,10.7,15.6
133-02,los herrera,cadereyta-los herrera,mex-040d,103.8,46,0.1,84.5,0.0,0.1,1.1,1.7,0.2,6.0,2.4,0.1,0.0,3.8,0.0,16917,6.4,5.2,7.0,7.3,7.6,7.0,9.2,8.0,9.8,9.4,11.0,12.1
133-03,los herrera,los herrera-la sierrita,mex-040d,103.8,122,0.2,82.5,0.0,0.3,2.4,4.3,0.4,5.2,1.8,0.1,0.0,2.8,0.0,44583,6.9,7.6,9.2,9.2,7.8,8.3,8.3,7.7,6.9,8.0,9.6,10.5
134,general bravo,cadereyta-la sierrita,mex-040d,124.0,5552,0.1,58.3,0.0,8.9,1.6,0.8,0.2,19.6,1.8,0.5,0.3,7.9,0.0,2026368,7.4,6.9,8.1,8.4,7.9,8.1,9.3,8.9,7.6,8.3,9.0,10.1
135-01,dr. coss,cadereyta-general bravo,mex-040d,123.7,383,0.1,95.3,0.0,0.0,1.1,0.2,0.1,2.7,0.1,0.0,0.0,0.4,0.0,139839,7.7,6.5,8.1,7.5,7.2,7.5,8.2,7.7,7.4,8.3,10.6,13.3
135-02,dr. coss,general bravo-la sierrita,mex-040d,123.7,112,0.1,86.1,0.0,0.1,2.5,2.8,0.1,7.5,0.7,0.0,0.0,0.1,0.0,40982,6.8,6.9,7.8,8.4,8.4,8.5,9.5,8.8,7.5,7.5,9.1,10.8
136,puente colorado,san luis río colorado-ejido monterrey,mex-002,203.69,749,0.3,86.0,4.1,0.4,1.4,0.8,0.2,2.4,0.4,0.0,0.0,1.4,2.6,273287,4.6,4.7,8.1,15.2,9.8,8.4,9.5,7.3,6.3,7.9,8.8,9.4
137-01,cosamaloapan,la tinaja-isla,mex-145d,83.36,10138,0.2,37.8,0.0,6.5,4.8,7.9,1.1,22.5,4.3,0.4,0.1,14.4,0.0,3700230,9.1,7.5,8.4,9.1,8.5,8.1,9.5,8.9,7.6,6.9,7.5,8.9
137-02,cosamaloapan,la tinaja-cosamaloapan,mex-145d,83.36,689,0.5,65.2,0.0,10.6,6.8,5.8,0.4,4.9,2.9,0.1,0.0,2.8,0.0,251523,8.8,8.1,8.5,8.9,8.7,7.9,8.5,8.3,7.4,7.7,7.7,9.5
