index,tollbooth_name,way,highway,km,tdpa,motorbike,car,car-axle,bus,truck-2axle,truck-3axle,truck-4axle,truck-5axle,truck-6axle,truck-7axle,truck-8axle,truck-9axle,not_classified_vehicle,vta,jan,feb,mar,apr,may,jun,jul,ago,sep,oct,nov,dec
207-02,las choapas,ent. las choapas-ent. las choapas ii,mex-187d,16.8,1032,4.3,80.1,0.3,0.8,3.0,5.1,0.2,1.2,0.9,0.0,0.0,0.3,3.8,377867,9.6,8.8,9.1,6.5,6.6,7.2,8.1,8.3,8.2,8.7,7.9,11.0
207-03,las choapas,ent. las choapas ii-nvo. sacrificio,mex-187d,16.8,38,1.7,57.6,3.5,16.6,6.5,10.1,0.5,2.7,0.5,0.1,0.0,0.2,0.0,13935,11.3,7.7,10.7,4.8,7.7,5.5,8.6,7.1,9.0,8.1,9.0,10.5
208-01,malpasito,nvo. sacrificio-raudales,mex-187d,128.0,2566,0.3,33.1,0.4,4.4,6.2,10.1,1.4,22.1,4.1,0.4,0.3,15.9,1.3,939077,10.3,8.8,9.3,6.8,6.9,7.2,8.3,8.8,8.5,8.7,5.6,10.8
208-02,malpasito,malpasito-ent. rómulo calzada,mex-187d,128.0,28,6.1,67.0,1.0,1.2,8.6,5.2,0.3,3.1,1.3,0.0,0.0,0.1,6.1,10083,9.6,8.7,8.7,5.1,6.6,7.3,8.4,8.1,9.5,10.8,7.8,9.4
208-03,malpasito,ent. rómulo calzada-ocuilapa,mex-187d,128.0,1255,1.7,79.3,0.6,1.2,10.4,4.3,0.1,0.5,0.3,0.0,0.0,0.0,1.6,459494,10.4,9.3,9.0,5.8,5.9,6.4,7.4,8.4,8.6,9.3,8.6,10.9
209,ocozocoautla,ent. raudales-ocozocoautla,mex-187d,182.2,4037,0.4,51.9,0.4,3.6,7.2,7.1,0.9,13.5,2.4,0.3,0.2,10.1,2.0,1477361,10.4,8.9,9.1,6.4,6.6,6.8,8.0,8.7,8.6,8.7,6.8,11.0
210,tepotzotlán,tepalcapa-tepeji del río,mex-057d,43.01,49777,0.6,65.8,0.1,4.4,5.1,3.9,0.5,11.1,0.7,0.1,0.1,2.4,5.2,18218277,9.4,8.9,8.8,6.2,6.3,7.3,8.3,8.7,8.2,9.1,9.0,9.8
211-01,jorobas,jorobas-tepeji del río,mex-057d,56.28,1936,0.5,58.1,0.3,1.7,6.4,5.4,0.7,14.5,1.7,0.1,0.3,4.0,6.3,708672,8.8,8.4,8.3,6.6,6.7,7.4,8.6,9.0,8.7,9.4,8.8,9.3
211-02,jorobas,jorobas-zumpango circuito mexiquense,mex-057d,56.28,11596,0.3,53.0,0.2,3.2,6.4,7.9,0.9,18.7,2.9,0.2,0.1,4.0,2.2,4244038,10.3,9.3,8.8,5.7,5.6,6.7,8.0,8.4,8.4,9.5,9.4,9.9
212,polotitlán,tepeji-polotitlán,mex-057d,133.05,644,0.4,68.2,0.4,1.4,5.7,3.3,0.4,3.0,1.2,0.0,0.0,0.7,15.3,235551,7.9,8.3,8.5,4.3,5.1,5.8,7.2,10.5,8.6,12.4,10.5,10.9
213-01,palmillas,tepeji del río-palmillas,mex-057d,147.917,33926,0.4,54.0,0.2,2.7,6.2,5.4,0.9,19.3,1.7,0.3,0.2,4.3,4.4,12416803,10.3,9.5,9.2,6.2,6.2,7.3,8.5,8.6,8.7,6.6,9.0,9.9
213-02,palmillas,tepeji del río-palmillas,mex-057d,146.5,9417,0.3,52.2,0.2,3.8,4.9,8.1,0.8,18.3,2.4,0.4,0.0,6.7,1.9,3446502,9.6,8.4,8.3,5.0,5.5,7.1,8.5,9.3,8.5,9.8,9.8,10.2
214,ixtapaluca,chalco panasonic-méxico,mex-150d,31.9,15797,2.3,88.6,0.0,0.4,3.6,1.7,0.1,1.5,0.1,0.0,0.0,0.1,1.6,5781884,9.0,8.7,9.0,6.9,6.8,7.5,8.4,8.9,8.4,8.6,8.9,8.9
215,chalco,méxico-chalco,mex-150d,32.0,38091,1.7,88.8,0.0,2.3,2.8,1.4,0.0,1.3,0.2,0.0,0.0,0.1,1.4,13941191,9.2,9.0,8.8,6.3,6.4,7.2,8.4,8.9,8.6,9.1,8.8,9.3
216,san marcos,méxico-río frío,mex-150d,33.3,26456,0.5,69.9,0.1,4.5,5.6,4.1,0.2,7.5,0.7,0.1,0.1,2.9,3.8,9682984,10.1,9.4,8.8,5.6,5.6,6.7,7.9,8.5,8.4,9.4,9.4,10.2
217,san marcos bis,méxico-circuito exterior mexiquense,mex-150d,33.3,6162,1.7,88.2,0.0,0.1,2.6,2.0,0.1,3.1,0.5,0.0,0.0,0.7,1.0,2255118,9.5,8.4,7.9,5.7,6.3,7.2,8.4,9.1,8.8,9.5,9.4,9.8
218,san martín texmelucan,río frío-puebla,mex-150d,91.0,41029,0.7,66.8,0.2,3.9,5.4,4.8,0.4,10.7,1.3,0.2,0.1,4.2,1.3,15016560,10.2,9.4,8.9,5.6,5.7,6.8,8.0,8.5,8.5,9.2,9.1,10.1
219,querétaro,querétaro-celaya,mex-045d,7.0,11953,0.3,59.7,0.2,3.5,7.0,5.3,0.6,15.9,1.4,0.3,0.1,4.0,1.7,4374700,11.6,10.2,8.9,5.5,6.0,7.2,8.2,8.3,5.5,9.4,9.2,10.0
220-01,querétaro bis,querétaro-ent. lib. suroeste de querétaro,mex-045d,7.0,12695,0.9,70.5,0.2,1.0,5.5,5.1,0.7,11.5,2.5,0.1,0.0,1.4,0.6,4646272,10.7,10.2,9.6,6.3,6.9,8.1,9.3,9.5,6.1,4.3,9.3,9.7
220-02,querétaro bis,ent. lib. suroeste de querétaro-celaya,mex-045d,7.0,4082,0.3,55.3,0.3,0.5,5.0,3.7,0.6,21.1,2.6,0.2,0.1,9.4,0.9,1493944,11.2,9.8,9.0,5.2,6.2,8.4,9.3,9.3,6.1,4.7,10.2,10.6
221,apaseo,apaseo-celaya,mex-045d,24.0,8760,0.4,49.6,0.2,3.4,5.2,7.7,0.9,19.6,2.8,0.5,0.1,7.3,2.3,3206184,10.3,9.1,8.9,5.5,5.8,7.0,8.0,8.3,8.2,9.3,9.4,10.2
222,villagrán,celaya-villagrán,mex-045d,63.0,628,0.5,64.8,0.3,0.3,4.9,7.0,1.1,11.0,3.2,0.1,0.0,2.1,4.7,229952,14.6,10.3,9.7,6.9,7.8,8.1,7.7,7.0,6.2,6.3,6.8,8.6
223-01,salamanca,celaya-irapuato,mex-045d,83.25,9652,0.3,50.5,0.3,2.7,7.3,8.1,0.7,18.3,2.2,0.3,0.1,6.4,2.8,3532582,10.5,9.3,8.9,6.2,6.5,7.6,8.4,8.1,7.6,8.6,8.7,9.6
223-02,salamanca,celaya-salamanca,mex-045d,83.25,908,0.5,74.6,0.3,0.3,3.9,5.5,0.1,6.0,0.9,0.0,0.0,0.4,7.5,332329,11.9,10.3,8.9,5.5,6.1,7.6,8.1,7.8,7.0,8.1,8.8,9.9
223-03,salamanca,salamanca-irapuato,mex-045d,83.25,1363,0.8,86.0,0.3,0.3,3.6,2.0,0.1,3.7,0.5,0.0,0.0,0.3,2.4,498714,10.3,9.3,7.9,4.7,5.9,6.8,8.8,9.2,9.2,9.4,8.9,9.6
224-01,cerro gordo,celaya-ent. cerro gordo,mex-045d,78.9,10126,0.3,51.0,0.3,2.0,6.3,6.5,0.9,22.0,2.2,0.5,0.1,6.7,1.2,3706022,11.6,10.2,9.5,5.5,6.0,7.6,8.4,8.3,8.2,5.3,9.3,10.1
224-02,cerro gordo,ent. cerro gordo-irapuato,mex-045d,78.9,179,0.2,41.8,0.1,1.2,5.1,2.9,0.4,12.4,1.6,0.8,0.0,12.6,20.9,65388,9.6,9.3,8.9,6.2,6.6,7.4,8.8,9.4,9.1,5.2,9.9,9.6
224-03,cerro gordo,ent. cerro gordo-salamanca,mex-045d,78.9,82,2.8,88.2,0.6,0.1,2.9,4.3,0.1,0.5,0.4,0.0,0.0,0.1,0.0,30024,11.2,10.7,9.0,4.4,5.3,6.9,8.4,8.9,8.6,5.8,10.6,10.2
225,ixtenco,amozoc-ixtenco,mex-140d,1.0,9691,0.5,72.8,0.1,4.5,4.4,4.0,0.5,7.4,1.0,0.4,0.1,3.0,1.3,3547034,10.3,9.5,8.8,5.3,5.7,6.7,6.7,8.9,8.7,9.7,9.4,10.3
226-01,audi,ixtenco-audi,mex-140d,35.6,1969,0.3,65.5,0.1,11.1,3.2,1.7,0.5,13.8,0.7,0.2,0.0,2.0,0.9,720576,10.0,9.7,7.9,3.3,3.2,5.4,9.5,10.3,10.5,11.0,9.7,9.5
226-02,audi,audi-cuapiaxtla,mex-140d,35.6,100,0.0,25.5,0.0,2.2,9.4,3.2,2.4,42.4,4.5,1.7,0.3,8.4,0.0,36460,10.0,9.6,9.9,6.5,6.2,7.0,9.2,9.0,8.1,9.0,7.3,8.2
226-03,audi,audi-oriental,mex-140d,35.6,34,0.0,25.3,0.1,0.2,6.3,4.7,0.7,34.1,2.9,3.5,0.1,22.1,0.0,12385,10.6,8.1,7.8,4.5,4.1,6.6,6.6,12.8,10.9,10.3,8.6,9.1
227-01,cuapiaxtla,ixtenco-oriental,mex-140d,40.0,5468,0.5,73.5,0.2,2.8,4.3,4.2,0.6,6.4,1.1,0.7,0.1,3.4,2.2,2001359,10.3,9.3,8.9,5.6,5.9,6.8,7.9,8.3,8.0,9.2,9.3,10.5
227-02,cuapiaxtla,ixtenco-cuapiaxtla,mex-140d,40.0,1455,0.4,62.5,0.2,0.5,6.7,7.6,1.0,10.6,2.5,0.1,0.0,6.1,1.8,532375,9.4,8.6,8.3,6.1,6.6,7.1,8.0,8.4,8.6,9.7,9.3,9.9
227-03,cuapiaxtla,cuapiaxtla-oriental,mex-140d,40.0,4563,0.5,63.6,0.2,4.5,5.3,4.6,0.8,8.0,3.0,0.6,0.0,6.4,2.5,1670086,9.8,8.5,8.4,6.0,6.1,6.9,7.9,8.3,8.1,9.4,9.6,11.0
228-01,cantona,oriental-perote,mex-140d,81.0,5503,0.5,58.5,0.2,3.4,4.4,5.5,1.0,12.2,3.4,1.2,0.1,8.6,1.0,2014144,10.5,9.0,8.9,5.6,5.7,6.6,7.8,8.2,8.1,9.3,9.4,10.9
228-02,cantona,oriental-cantona,mex-140d,81.0,207,1.2,71.2,0.2,0.2,3.4,1.6,0.1,1.2,1.3,0.0,0.0,0.7,18.9,75591,9.7,9.1,9.1,6.8,8.1,8.7,9.1,9.6,9.3,9.8,4.9,5.8
228-03,cantona,cantona-perote,mex-140d,81.0,140,1.0,70.1,0.4,0.4,4.7,5.2,0.2,2.7,1.4,0.0,0.1,4.9,8.9,51254,7.9,6.8,6.4,5.0,5.9,6.2,7.0,7.4,6.8,7.8,15.6,17.2
229,perote,libramiento de perote,mex-140d,97.0,1711,0.2,33.5,0.2,0.2,9.9,15.3,2.4,18.7,10.0,0.2,0.1,8.0,1.3,626157,8.2,7.7,8.5,7.4,7.5,7.4,8.3,8.3,8.6,9.3,8.8,10.0
230-01,matehuala,san luis potosí-saltillo,mex-d,9.6,11327,0.1,24.1,0.6,1.6,5.6,3.7,0.8,52.0,3.7,0.3,0.1,7.4,0.0,4145574,9.5,8.0,8.3,5.3,5.8,7.8,8.5,8.6,8.7,9.7,9.4,10.4
230-02,matehuala,san luis potosí-dr. arroyo,mex-d,9.6,49,1.2,72.3,2.0,0.3,13.5,4.9,0.4,2.9,1.3,0.1,0.0,1.1,0.0,18078,9.5,7.0,7.0,4.4,5.8,6.8,8.6,9.9,9.6,10.5,10.1,10.8
230-03,matehuala,dr. arroyo-saltillo,mex-d,9.6,40,1.3,71.9,2.7,0.2,12.5,3.9,0.6,4.1,0.7,0.0,0.0,2.1,0.0,14769,8.5,7.4,7.2,4.4,5.5,6.5,8.4,9.9,9.5,10.7,9.9,12.1
231-01,atlacomulco,acambay-atlacomulco,mex-m40d,11.3,445,0.4,54.2,0.3,2.8,8.1,4.8,0.6,20.7,2.5,0.4,0.0,2.0,3.2,162822,9.7,9.4,9.0,5.7,6.0,7.1,7.8,8.3,9.0,9.2,9.2,9.6
231-02,atlacomulco,jilotepec-atlacomulco,mex-m40d,11.3,191,0.2,72.4,0.2,0.5,10.7,2.0,0.7,3.2,0.4,0.1,0.0,2.6,7.0,69772,8.0,7.7,7.6,6.0,6.4,7.2,8.6,8.9,8.6,9.9,10.3,10.8
231-03,atlacomulco,querétaro-atlacomulco,mex-m40d,11.3,2276,0.3,51.7,0.1,5.4,5.5,5.5,1.9,18.3,3.1,0.6,0.2,6.6,0.8,832892,9.0,8.3,8.1,5.7,5.9,7.0,8.3,8.5,8.6,9.6,10.1,10.9
231-04,atlacomulco,tula ii-atlacomulco,mex-m40d,11.3,31,1.1,91.6,0.5,0.3,2.4,1.1,0.1,0.6,1.1,0.0,0.0,0.1,1.1,11421,10.2,8.9,7.7,5.1,5.8,6.5,7.6,8.4,8.3,10.4,10.4,10.7
231-05,atlacomulco,tula i-atlacomulco,mex-m40d,11.3,185,0.2,40.7,0.3,0.9,3.8,8.3,0.7,8.5,8.1,0.1,0.2,17.2,11.0,67827,11.2,8.1,9.1,6.6,7.6,7.9,7.3,6.8,7.5,9.2,8.3,10.4
231-06,atlacomulco,atitalaquia-atlacomulco,mex-m40d,11.3,49,0.2,40.3,0.5,0.3,1.8,13.8,0.6,5.2,30.4,0.1,0.1,6.1,0.6,17796,8.3,6.9,7.7,6.3,8.0,11.6,9.3,7.7,6.8,8.7,8.7,10.0
231-07,atlacomulco,ajoloapan-atlacomulco,mex-m40d,11.3,9,0.7,82.5,0.1,1.0,5.5,3.8,0.9,4.3,0.3,0.0,0.0,0.6,0.3,3453,9.7,8.1,8.0,5.9,5.8,7.4,8.1,9.6,8.1,9.4,8.8,11.1
231-08,atlacomulco,pachuca-atlacomulco,mex-m40d,11.3,173,0.6,76.6,0.4,0.7,5.1,4.5,1.8,6.3,1.5,0.1,0.0,1.2,1.2,63387,9.8,8.4,8.1,5.4,5.6,7.0,7.9,8.5,8.2,10.0,9.7,11.4
231-09,atlacomulco,tulancingo-atlacomulco,mex-m40d,11.3,134,0.3,63.9,0.5,0.9,4.7,6.5,1.5,8.2,5.8,0.5,0.1,6.4,0.7,49164,9.6,7.8,7.8,4.8,5.7,7.7,8.9,8.6,8.0,9.5,9.7,11.9
231-10,atlacomulco,sahagún-atlacomulco,mex-m40d,11.3,15,0.1,25.2,0.1,1.1,2.3,1.5,2.8,26.3,10.0,3.4,1.4,25.8,0.0,5668,9.8,9.1,8.0,6.6,7.6,6.1,8.1,9.8,8.2,9.2,8.2,9.3
231-11,atlacomulco,calpulalpan-atlacomulco,mex-m40d,11.3,16,0.3,62.7,0.6,0.2,5.4,5.8,2.2,11.8,3.6,0.5,0.2,6.0,0.7,5798,11.7,8.4,7.0,5.6,5.8,7.3,8.2,8.3,7.8,9.6,9.3,11.0
231-12,atlacomulco,sanctórum-atlacomulco,mex-m40d,11.3,130,0.2,51.6,0.3,0.5,5.9,8.0,1.6,16.6,7.3,1.1,0.2,6.6,0.1,47552,9.5,7.0,7.9,5.8,6.4,7.2,8.2,8.6,8.1,9.6,9.7,12.0
231-13,atlacomulco,san martín texmelucan-atlacomulco,mex-m40d,11.3,426,0.4,51.0,0.4,2.5,4.7,5.5,1.8,16.3,3.2,0.7,0.2,12.0,1.3,156047,10.2,8.0,8.2,6.0,6.0,7.0,8.0,8.3,8.1,9.0,9.1,12.1
232-01,acambay,atlacomulco-acambay,mex-m40d,13.0,488,0.4,59.7,0.3,2.9,7.5,4.5,0.6,16.7,2.3,0.3,0.0,1.6,3.2,178740,10.4,9.8,8.4,5.4,5.8,7.0,8.2,8.2,8.8,9.2,9.2,9.6
232-02,acambay,jilotepec-acambay,mex-m40d,13.0,89,1.0,74.8,0.2,8.3,5.5,2.9,0.4,1.4,0.3,0.0,0.0,0.4,4.8,32451,10.0,9.4,8.8,5.9,6.3,7.0,8.0,9.0,8.4,8.9,8.5,9.8
232-03,acambay,querétaro-acambay,mex-m40d,13.0,213,0.4,78.9,0.2,0.9,4.5,3.4,1.1,6.9,1.4,0.0,0.1,0.7,1.5,77832,9.3,8.0,8.2,6.6,6.6,7.2,8.3,9.0,8.0,9.1,9.3,10.4
232-04,acambay,tula ii-acambay,mex-m40d,13.0,8,0.3,88.8,1.0,0.0,4.2,0.3,0.1,0.1,0.1,0.0,0.0,0.0,5.1,2772,9.3,8.5,8.3,6.1,6.3,7.7,7.5,8.5,8.2,9.6,10.1,9.9
232-05,acambay,tula i-acambay,mex-m40d,13.0,25,0.3,64.1,1.1,0.1,7.9,4.9,8.2,6.7,2.8,0.0,0.0,2.9,1.0,9033,8.2,8.1,7.9,7.3,7.4,7.6,8.8,9.1,8.1,9.2,8.9,9.4
232-06,acambay,atitalaquia-acambay,mex-m40d,13.0,7,0.1,69.9,1.4,0.0,5.2,10.2,0.1,3.6,7.6,0.0,0.0,0.1,1.8,2638,9.0,8.3,9.4,7.4,8.8,7.8,7.7,8.8,8.0,8.4,8.4,8.0
232-07,acambay,ajoloapan-acambay,mex-m40d,13.0,3,0.6,86.8,1.3,0.2,8.2,1.4,0.6,0.2,0.0,0.0,0.0,0.1,0.6,1267,8.8,7.1,7.7,6.2,7.5,7.3,8.6,8.4,7.8,9.9,9.9,10.8
232-08,acambay,pachuca-acambay,mex-m40d,13.0,20,0.3,82.7,0.4,0.3,5.7,5.3,0.8,3.0,0.4,0.0,0.0,0.1,1.0,7276,10.2,8.7,9.4,6.6,6.7,6.6,8.6,8.6,7.2,8.9,8.8,9.7
232-09,acambay,tulancingo-acambay,mex-m40d,13.0,15,0.1,73.3,0.5,0.0,7.5,10.4,0.4,4.8,2.6,0.0,0.0,0.2,0.2,5529,9.0,7.1,7.5,5.9,6.8,9.1,8.4,9.0,8.6,9.4,9.5,9.7
232-10,acambay,sahagún-acambay,mex-m40d,13.0,1,0.0,72.8,0.4,0.4,5.9,2.2,0.7,7.7,9.2,0.0,0.0,0.0,0.7,272,11.3,6.3,7.7,3.3,5.9,6.6,7.4,9.9,10.3,10.7,5.9,14.7
232-11,acambay,calpulalpan-acambay,mex-m40d,13.0,2,0.9,71.1,0.2,0.0,8.9,5.6,1.7,9.3,2.1,0.0,0.0,0.0,0.2,655,7.9,7.9,7.8,5.8,6.1,7.3,10.8,8.1,9.2,9.9,8.2,11.0
232-12,acambay,sanctórum-acambay,mex-m40d,13.0,9,0.2,55.8,0.3,0.3,15.1,6.7,2.6,13.7,3.6,0.0,0.0,1.6,0.1,3248,9.7,6.6,7.1,4.6,7.4,8.3,9.0,8.8,8.5,9.2,9.3,11.5
232-13,acambay,san martín texmelucan-acambay,mex-m40d,13.0,25,0.2,41.6,0.3,1.3,5.9,6.1,1.0,11.1,1.6,0.1,0.0,1.4,29.4,8986,10.6,7.8,8.6,5.4,6.9,8.7,7.3,8.2,8.3,8.7,8.8,10.7
233-01,jilotepec,atlacomulco-jilotepec,mex-m40d,48.7,157,0.3,69.6,0.3,0.6,7.6,3.0,0.7,5.2,0.8,0.2,0.0,3.3,8.4,57383,8.6,8.3,7.8,6.1,5.9,6.9,8.1,8.6,8.7,9.9,10.3,10.8
233-02,jilotepec,acambay-jilotepec,mex-m40d,48.7,103,1.0,75.8,0.3,7.2,6.1,2.1,0.1,1.4,0.5,0.0,0.0,0.0,5.5,37726,9.5,9.2,8.9,5.6,6.5,7.1,8.2,9.2,8.6,8.9,8.5,9.8
233-03,jilotepec,querétaro-jilotepec,mex-m40d,48.7,714,0.6,73.0,0.1,1.0,4.0,4.3,0.3,10.2,0.6,0.0,0.0,2.4,3.5,261161,8.8,8.4,8.3,6.4,7.0,7.6,8.3,8.7,8.7,9.5,8.9,9.4
233-04,jilotepec,tula ii-jilotepec,mex-m40d,48.7,185,0.9,93.9,0.2,0.2,3.1,0.3,0.0,0.2,0.2,0.0,0.0,0.0,1.0,67851,10.0,9.1,9.0,6.0,5.8,7.0,8.0,8.1,8.0,9.2,9.6,10.2
233-05,jilotepec,tula i-jilotepec,mex-m40d,48.7,211,0.8,75.3,0.5,0.2,9.9,6.3,0.2,2.7,1.4,0.0,0.0,1.0,1.7,77136,10.1,8.7,8.5,6.3,6.1,7.2,8.3,8.5,8.0,9.2,9.0,10.1
233-06,jilotepec,atitalaquia-jilotepec,mex-m40d,48.7,65,0.5,60.7,0.3,0.2,3.5,8.9,4.0,5.7,13.9,0.1,0.0,1.0,1.2,23869,9.2,8.5,8.1,5.7,7.0,7.7,8.8,8.7,8.2,9.1,9.1,9.9
233-07,jilotepec,ajoloapan-jilotepec,mex-m40d,48.7,13,0.9,87.5,0.2,0.1,4.1,5.7,0.0,1.1,0.2,0.0,0.0,0.0,0.2,4741,7.6,7.7,7.9,6.6,6.9,7.8,7.8,8.9,8.6,9.2,10.1,10.9
233-08,jilotepec,pachuca-jilotepec,mex-m40d,48.7,81,0.5,81.1,0.4,0.2,7.1,4.5,0.5,4.3,0.9,0.0,0.0,0.1,0.4,29798,10.1,8.9,8.9,6.1,6.2,6.8,8.2,8.4,8.3,9.2,9.1,9.8
233-09,jilotepec,tulancingo-jilotepec,mex-m40d,48.7,36,0.3,79.8,0.4,0.1,8.8,3.7,0.5,3.6,2.4,0.1,0.0,0.2,0.1,13210,9.1,7.6,7.9,6.0,6.5,7.6,8.8,8.7,7.7,9.4,9.8,10.9
233-10,jilotepec,sahagún-jilotepec,mex-m40d,48.7,4,0.1,60.8,0.4,0.0,3.4,6.1,2.9,15.7,7.8,0.0,0.0,2.8,0.0,1422,11.2,10.2,8.0,6.0,6.0,6.3,8.8,8.4,9.1,8.2,9.9,7.9
233-11,jilotepec,calpulalpan-jilotepec,mex-m40d,48.7,5,0.7,64.6,0.4,0.6,5.1,3.6,1.2,18.7,4.6,0.0,0.0,0.4,0.1,1800,9.0,7.5,6.9,4.9,6.6,7.3,9.2,9.4,9.4,10.1,9.4,10.3
233-12,jilotepec,sanctórum-jilotepec,mex-m40d,48.7,21,0.1,59.4,0.5,1.8,8.1,3.1,2.3,11.5,8.5,0.0,0.0,4.7,0.0,7515,9.6,7.6,7.4,7.4,7.6,9.1,8.0,7.8,7.4,8.7,8.5,10.9
233-13,jilotepec,san martín texmelucan-jilotepec,mex-m40d,48.7,45,0.2,53.5,0.3,0.8,4.7,4.8,3.2,19.1,7.7,0.0,0.0,1.1,4.6,16377,10.4,8.6,8.6,6.2,6.6,7.6,8.6,8.5,8.0,7.9,8.6,10.4
234-01,querétaro,atlacomulco-querétaro,mex-m40d,55.0,2271,0.3,51.1,0.1,5.2,5.3,5.1,1.5,19.7,1.9,0.4,0.1,8.2,1.1,831184,9.7,8.4,8.1,5.7,5.8,6.9,8.1,8.3,8.4,9.6,10.1,10.9
234-02,querétaro,acambay-querétaro,mex-m40d,55.0,227,0.5,80.3,0.2,0.3,5.5,3.4,0.8,6.9,0.5,0.0,0.0,0.3,1.3,83037,9.3,8.2,8.0,6.5,6.6,7.3,8.2,8.9,8.2,9.1,9.3,10.4
234-03,querétaro,jilotepec-querétaro,mex-m40d,55.0,661,0.9,68.9,0.1,2.8,4.3,4.6,0.4,10.9,0.3,0.0,0.0,2.1,4.7,241928,8.7,8.3,8.2,6.5,6.8,7.5,8.4,8.9,8.9,9.5,8.9,9.4
234-04,querétaro,tula ii-querétaro,mex-m40d,55.0,227,0.5,86.3,0.2,0.1,2.3,2.1,0.1,2.3,1.1,0.0,0.0,0.7,4.3,83028,9.4,9.1,8.8,6.4,6.3,7.1,8.0,8.7,8.2,9.2,9.5,9.3
234-05,querétaro,tula i-querétaro,mex-m40d,55.0,522,0.3,56.1,0.5,1.2,4.8,7.8,0.9,13.2,5.2,0.4,0.2,8.3,1.1,190891,9.5,8.6,9.2,6.8,6.7,7.9,8.6,8.3,7.7,9.3,8.4,9.0
234-06,querétaro,atitalaquia-querétaro,mex-m40d,55.0,244,0.2,38.8,0.3,0.2,2.9,16.5,2.4,10.8,17.5,0.3,0.1,9.6,0.4,89274,8.5,7.6,8.4,7.0,7.4,8.3,8.7,8.4,8.2,9.0,9.0,9.5
234-07,querétaro,ajoloapan-querétaro,mex-m40d,55.0,40,0.7,72.6,0.4,1.5,6.5,4.9,1.7,10.2,0.4,0.1,0.0,0.6,0.4,14812,9.6,8.2,8.6,6.8,7.2,7.9,7.9,8.3,8.0,8.8,9.0,9.7
234-08,querétaro,pachuca-querétaro,mex-m40d,55.0,792,0.4,64.9,0.4,2.5,4.5,4.3,1.2,14.7,2.7,0.5,0.1,3.3,0.5,289822,10.3,9.0,8.9,5.7,6.0,7.2,8.1,8.4,8.2,9.2,9.0,10.0
234-09,querétaro,tulancingo-querétaro,mex-m40d,55.0,520,0.3,54.8,0.5,1.2,3.8,9.3,1.8,10.3,6.6,0.6,0.1,10.5,0.2,190274,10.0,7.9,8.1,5.5,6.3,7.4,8.5,8.9,8.4,9.3,9.1,10.6
234-10,querétaro,sahagún-querétaro,mex-m40d,55.0,98,0.1,18.8,0.1,0.4,3.0,2.6,3.6,34.5,10.3,0.8,0.3,25.5,0.0,35958,10.2,9.3,9.9,7.0,6.6,7.3,8.5,8.1,8.7,9.0,7.9,7.5
234-11,querétaro,calpulalpan-querétaro,mex-m40d,55.0,101,0.1,46.1,0.4,0.5,4.3,7.7,3.4,22.2,5.5,0.4,0.1,8.9,0.4,36878,9.3,8.2,7.9,6.2,6.8,8.1,8.8,8.9,7.9,9.6,8.7,9.6
234-12,querétaro,sanctórum-querétaro,mex-m40d,55.0,684,0.2,36.8,0.3,0.7,4.5,10.6,2.6,25.1,6.9,1.8,0.2,10.2,0.1,250501,9.7,7.7,8.1,6.1,6.2,7.2,8.6,8.7,8.3,9.5,9.3,10.6
234-13,querétaro,san martín texmelucan-querétaro,mex-m40d,55.0,2214,0.2,34.1,0.3,3.4,4.3,6.4,1.6,33.8,4.2,0.8,0.2,10.3,0.4,810254,10.6,8.8,8.7,5.5,5.9,7.2,8.6,8.7,8.6,8.5,8.8,10.1
235-01,tula ii,atlacomulco-tula ii,mex-m40d,70.0,42,0.9,84.7,0.6,0.4,3.5,1.2,0.1,2.3,0.9,0.0,0.0,0.8,4.6,15309,10.3,8.8,8.3,5.2,5.6,6.3,7.7,8.2,8.1,10.4,10.4,10.7
235-02,tula ii,acambay-tula ii,mex-m40d,70.0,10,0.7,88.5,0.8,0.1,5.5,0.3,0.0,0.5,0.3,0.0,0.0,0.0,3.3,3483,9.0,9.2,7.8,5.7,6.7,8.5,8.3,8.1,7.0,9.6,10.2,9.9
235-03,tula ii,jilotepec-tula ii,mex-m40d,70.0,200,0.9,93.7,0.2,0.1,3.2,0.3,0.0,0.3,0.0,0.0,0.0,0.0,1.3,73037,9.8,9.2,8.8,6.1,5.8,7.0,8.0,8.3,8.0,9.2,9.6,10.2
235-04,tula ii,querétaro-tula ii,mex-m40d,70.0,255,0.6,87.0,0.2,0.1,2.4,1.9,0.2,1.8,0.5,0.0,0.0,0.5,4.8,93500,9.3,9.2,8.6,6.5,6.0,7.2,8.3,8.7,8.2,9.2,9.5,9.3
235-05,tula ii,tula i-tula ii,mex-m40d,70.0,271,1.0,65.0,0.5,0.0,5.6,3.5,2.2,10.7,3.7,0.0,0.0,0.1,7.7,99174,8.0,8.0,7.9,6.4,7.3,8.3,9.1,9.4,9.2,8.9,8.5,9.0
235-06,tula ii,atitalaquia-tula ii,mex-m40d,70.0,96,0.8,51.9,0.4,0.0,2.1,3.1,12.5,8.2,14.9,0.0,0.0,0.1,6.0,35237,8.7,7.6,8.0,6.4,7.3,7.6,9.0,9.7,8.9,8.5,8.5,9.8
235-07,tula ii,ajoloapan-tula ii,mex-m40d,70.0,6,0.5,70.7,0.1,0.1,5.0,1.7,0.0,6.9,3.0,0.0,0.0,0.1,11.9,2204,8.1,7.4,8.6,8.3,6.7,7.6,8.5,10.5,8.9,8.6,8.1,8.7
